logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,perturb,perturb_norm
-0.29981311,-0.0158619336666667,-1.34877836764035,0.207729540261993,0.818129611990501,-4.78501420626216,DEF8,0.0261370736877413,0.0156821200274387
0.155220033333333,0.192555265888889,0.679353585753424,0.512629329654904,0.926853516343415,-5.34946879111351,KITL,0.00512053785935918,0.0030722983739537
0.164469712333333,0.145354220222222,0.867537476884905,0.406376177844751,0.895346400369049,-5.22143830388761,EMB,0.007896011300879,0.00473756925338593
0.174591699166667,0.0151727993333333,1.50682313936204,0.163372778906974,0.788136359602538,-4.61418422603721,EIF3C,0.0180525436284334,0.0108314403991415
-0.160293264,0.00800005522222222,-1.12979186695433,0.285441321736521,0.853054208241354,-5.00101414099606,KPNA2,0.011063981309425,0.00663833620839507
-0.350492943333333,0.237585831111111,-1.07677661293647,0.307356418377292,0.86221483050122,-5.04917983437976,TYRP1,0.0225663168875188,0.0135396829109483
-0.0928078533333334,0.012546487,-0.596182403610658,0.564560531230173,0.936279238948831,-5.39717060312882,EIF4G2,0.00265380405099413,0.00159226980768072
-0.130126316666667,0.0130542133333333,-0.791871836401435,0.447167094598183,0.908736957537179,-5.27615654759438,BPGM,0.00540828514671077,0.00324494537935968
-0.0551765761666667,-0.0161066317222222,-0.471123391997185,0.647858184085187,0.955410405153895,-5.45800694587712,UNC45A,0.00109304980716338,0.000655824676078804
0.0411148863333334,0.0311967273333333,0.319283592842116,0.756208911205076,0.967553634930858,-5.51350679674633,CCT4,0.00058896873858159,0.000353378429674561
0.0119419883333333,-0.0849764881111111,0.0653858486908433,0.94918054308597,0.994929702040835,-5.55924351520269,TRIM28,2.63631784797615e-05,1.58177663913958e-05
-0.327328643166667,0.0429435101666667,-1.65649267552404,0.12922157868109,0.770524962046364,-4.44283878437622,CALU,0.0370579517027234,0.0222345949544633
0.0830199698333333,-0.00260763922222222,0.207710957402978,0.83970477114706,0.980058182701162,-5.54097940499876,TGFBI,0.000726270398983496,0.000435758773634828
0.053819098,-0.0542238284444444,0.433786318288138,0.673831359634959,0.959116346711874,-5.47355389492043,HNRNPH1,0.000975670660903779,0.000585397745957761
-0.2235575935,-0.0432042147222222,-1.90414115516407,0.0866129027448763,0.733519701196241,-4.14315573915361,ACTR1A,0.030088217948667,0.018052787813239
0.0439486473333334,0.117459083111111,0.167537927393106,0.87035138154168,0.983680350011053,-5.54805319642585,SPRY1,0.000314057209049678,0.000188432817981378
0.390621027666667,0.0562106755555556,2.47950285844204,0.0330028740714716,0.663855574758435,-3.4011063471874,3010003L21RIK,0.0695017906329712,0.0417007441812225
0.0860589333333333,0.0804029044444445,0.492264889839057,0.633365764146277,0.952756457374915,-5.44866386044502,RPS26,0.00180879518786001,0.00108526850419541
0.0488816843333333,-0.0337461936666667,0.219229224428187,0.830967160829566,0.978061463210471,-5.53867452999969,DPYSL3,0.000470918935735248,0.00028254910878757
-0.145683050333333,0.0978246004444444,-1.03874953654204,0.323855411676169,0.868958799700861,-5.08264994271141,RRM1,0.00888678472119069,0.0053320285986921
