probe	gene	mean_expression
ILMN_1798164	PHF3	10.09730075578428
ILMN_2112402	PHF5A	12.813832439217029
ILMN_1766110	PHF6	7.440468170736399
ILMN_1699514	PHF7	1.1548716340322795
ILMN_1711318	PHF8	2.357444209882957
ILMN_1704537	PHGDH	12.396404626214164
ILMN_1788689	PHIP	9.97065824032574
ILMN_1812503	PHKA1	6.359670943779588
ILMN_1814074	PHKA2	7.258982891778221
ILMN_1800447	PHKB	8.539702795256302
ILMN_2113102	PHKG1	3.4531777847718215
ILMN_1669607	PHKG2	7.485196844920726
ILMN_1687978	PHLDA1	9.315195828294799
ILMN_1671557	PHLDA2	4.195906598692339
ILMN_1659106	PHLDA3	8.216490837043644
ILMN_1666819	PHLDB1	9.97664167189371
ILMN_1719792	PHLDB2	3.596666944210396
ILMN_3307944	PHLDB3	2.685582272415312
ILMN_1814661	PHLPP1	5.463084832508643
ILMN_2083567	PHLPP2	6.305735078940344
ILMN_1688240	PHOSPHO1	1.8902229750832449
ILMN_1728380	PHOSPHO2	3.9164418021817227
ILMN_1670681	PHOX2A	4.098179665927421
ILMN_2193864	PHOX2B	10.30757195255085
ILMN_1676611	PHPT1	13.249559594869668
ILMN_3245476	PHRF1	9.436116491333557
ILMN_1803464	PHTF1	6.868297897776128
ILMN_2161508	PHTF2	1.9220081780030511
ILMN_1773073	PHYH	10.905656696600792
ILMN_2183692	PHYHD1	1.678529282695928
ILMN_1713387	PHYHIP	2.475244577875192
ILMN_1678710	PHYHIPL	9.110686143886396
ILMN_1673529	PHYKPL	7.281887391576283
ILMN_2071446	PI15	5.571547271721948
ILMN_1766264	PI16	3.9211970578151765
ILMN_1693192	PI3	0.382861926506779
ILMN_1750549	PI4K2A	6.6772966459240735
ILMN_1815134	PI4K2B	9.375050579796323
ILMN_3229812	PI4KA	5.03190489023625
ILMN_1656184	PI4KAP1	8.355450007867336
ILMN_1655126	PI4KAP2	9.823825010788072
ILMN_1666597	PI4KB	8.536346473741304
ILMN_1706186	PIANP	6.697313007347103
ILMN_1780598	PIAS1	9.533164544305441
ILMN_1694799	PIAS2	8.33303155481555
ILMN_1814966	PIAS3	5.71718291609751
ILMN_1802905	PIAS4	9.903587908903056
ILMN_1758111	PIBF1	5.909387570602473
ILMN_1715273	PICALM	10.017846002672547
ILMN_2373982	PICK1	8.396088553966223
ILMN_3243783	PICSAR	2.566343762339014
ILMN_1671891	PID1	7.548556489525471
ILMN_2406552	PIDD1	7.229898033984263
ILMN_1752249	PIEZO1	4.570226893274588
ILMN_1665686	PIEZO2	5.665484212475391
ILMN_2155272	PIF1	6.537847360470299
ILMN_1761278	PIFO	4.362611237064158
ILMN_1705985	PIGA	10.1623799837046
ILMN_1733311	PIGB	9.276604080985997
ILMN_1723632	PIGC	9.824758971995934
ILMN_1808938	PIGF	10.747557785512987
ILMN_1769751	PIGG	7.288194796089775
ILMN_1798395	PIGH	8.674509599077826
ILMN_1772743	PIGK	8.668032486296825
ILMN_1760332	PIGL	6.997789375503712
ILMN_1799860	PIGM	8.60992216807414
ILMN_1691112	PIGN	7.76751725520032
ILMN_2379931	PIGO	7.068835113378966
ILMN_1764871	PIGP	8.64776921478328
ILMN_1701413	PIGQ	9.481425513859795
ILMN_1685387	PIGR	0.0
ILMN_1691291	PIGS	9.004498929539041
ILMN_1738759	PIGT	9.779525330917927
ILMN_1738263	PIGU	9.820561730702579
ILMN_1762993	PIGV	6.029792712786885
ILMN_1743397	PIGW	4.5248282374428035
ILMN_1769508	PIGX	8.014123117824056
ILMN_1672366	PIGY	12.081145858610817
ILMN_1790352	PIGZ	6.819362091203352
ILMN_1675131	PIH1D1	8.677249844795496
ILMN_1769453	PIH1D2	0.08332352861849195
ILMN_1745006	PIH1D3	0.6230064322318993
ILMN_1652787	PIK3AP1	2.6444811740748504
ILMN_3251440	PIK3C2A	7.442612662517058
ILMN_2117323	PIK3C2B	7.572315890791778
ILMN_1738993	PIK3C2G	2.166858672055544
ILMN_1687896	PIK3C3	6.153509381766789
ILMN_1705468	PIK3CA	5.17752137196497
ILMN_1763347	PIK3CB	4.9700153591448935
ILMN_1766275	PIK3CD	6.6330724506851775
ILMN_1894072	PIK3CG	5.351733813424597
ILMN_1719986	PIK3IP1	9.482688920417596
ILMN_1760303	PIK3R1	7.20134965150947
ILMN_1726565	PIK3R2	11.742020989476046
ILMN_1692895	PIK3R3	3.914988266755762
ILMN_1715832	PIK3R4	5.750666353031729
ILMN_1681067	PIK3R5	2.1109898601092993
ILMN_3246957	PIK3R6	2.9195502844056125
ILMN_1671108	PIKFYVE	4.793675466053667
ILMN_2362858	PILRA	3.3345719141497323
ILMN_1723984	PILRB	0.360040000850207
ILMN_1815023	PIM1	9.487951996275411
ILMN_1748283	PIM2	7.98433749569994
ILMN_1789781	PIM3	3.8787946569115435
ILMN_1776375	PIN1	12.749354272748525
ILMN_3237693	PIN1P1	0.5709330934839575
ILMN_1729515	PIN4	6.918043894193624
ILMN_2134855	PIN4P1	5.504277239132738
ILMN_1666924	PINK1	8.92736838772595
ILMN_3293681	PINLYP	7.135756990038953
ILMN_1790309	PINX1	7.080359702253669
ILMN_2092077	PIP	2.3101198076757608
ILMN_1911042	PIP4K2A	11.062656410421395
ILMN_1741017	PIP4K2B	7.610878399323575
ILMN_1787308	PIP4K2C	7.932475147839604
ILMN_1769869	PIP5K1A	6.057128864427976
ILMN_1736654	PIP5K1B	2.834730520209369
ILMN_1668514	PIP5K1C	7.1838680831338735
ILMN_2103774	PIP5KL1	4.961000815645643
ILMN_1739050	PIPOX	2.228073566633016
ILMN_1676763	PIPSL	10.405950836599517
ILMN_1761247	PIR	7.4264699940581265
ILMN_3239213	PIRT	4.152394871244763
ILMN_1793934	PISD	8.390851485935766
ILMN_3309709	PISRT1	3.867699086821897
ILMN_1784207	PITHD1	11.79820317325567
ILMN_1715804	PITPNA	8.402296459915336
ILMN_1809245	PITPNB	8.1287134812202
ILMN_1670638	PITPNC1	6.337015439685042
ILMN_1653220	PITPNM1	9.74991811105028
ILMN_1725187	PITPNM2	5.179249495240915
ILMN_1751635	PITPNM3	0.8601398197227872
ILMN_1698072	PITRM1	8.134927734851251
ILMN_1674386	PITX1	3.3547273798829473
ILMN_1742218	PITX2	2.8830300977287338
ILMN_1666526	PITX3	1.6260387765325028
ILMN_1701220	PIWIL1	3.24123058361868
ILMN_1755350	PIWIL2	3.202835513982681
ILMN_1735693	PIWIL3	0.49063029215245596
ILMN_1769606	PIWIL4	3.1899229064977646
ILMN_2373566	PJA1	10.821238260786153
ILMN_1688702	PJA2	13.583598369316197
ILMN_2339028	PKD1	5.930729152219002
ILMN_2110422	PKD1L1	4.699994627689939
ILMN_2274586	PKD1L2	2.644618230504312
ILMN_1702401	PKD1L3	0.8762380888992821
ILMN_3308683	PKD1P1	3.6743580691174853
ILMN_2052891	PKD2	6.049676869976461
ILMN_1789361	PKD2L1	4.492458085980456
ILMN_1768262	PKD2L2	3.492522066339239
ILMN_3234837	PKDCC	8.407428174342305
ILMN_1673234	PKDREJ	1.8021264328934234
ILMN_1720034	PKHD1	1.4339399763818585
ILMN_1717886	PKHD1L1	3.4227520347104257
ILMN_2337974	PKIA	12.347348672538539
ILMN_2337263	PKIB	8.560132043353814
ILMN_2406169	PKIG	7.047874931135233
ILMN_1725172	PKLR	4.429450344263925
ILMN_2366634	PKM	10.118194663586719
ILMN_1766658	PKMYT1	3.4359035969382083
ILMN_2367710	PKN1	8.436895276798824
ILMN_1706825	PKN2	5.591566160626345
ILMN_1797184	PKN3	2.995646223479206
ILMN_1745365	PKNOX1	8.530508337369593
ILMN_1807689	PKNOX2	6.888320102715288
ILMN_1716424	PKP1	2.939007580833294
ILMN_2386973	PKP2	3.751700596278465
ILMN_1796141	PKP3	4.202750933923551
ILMN_1749410	PKP4	7.5314249697001605
ILMN_1792506	PLA1A	0.9634691472304772
ILMN_1762561	PLA2G10	2.2537159532421884
ILMN_1714956	PLA2G12A	4.785376675717513
ILMN_1808487	PLA2G12B	2.2047783427152594
ILMN_1756910	PLA2G15	7.091947744160325
ILMN_1667711	PLA2G16	8.942643058975529
ILMN_1721549	PLA2G1B	2.4536217859033482
ILMN_1740586	PLA2G2A	1.6031119841457666
ILMN_2233050	PLA2G2D	9.024191186012507
ILMN_1710590	PLA2G2E	0.7198118793566515
ILMN_1724799	PLA2G2F	1.432157427025783
ILMN_1746769	PLA2G3	5.0252973196534
ILMN_1803561	PLA2G4A	3.675747446567159
ILMN_1810191	PLA2G4C	8.762864428703066
ILMN_1662351	PLA2G4D	4.063311464164589
ILMN_1744211	PLA2G4F	1.2331105804786089
ILMN_1807171	PLA2G5	0.8742951902732127
ILMN_1697654	PLA2G6	5.3572730473453944
ILMN_1701195	PLA2G7	1.9464620307595313
ILMN_1704424	PLA2R1	1.605316081320133
ILMN_1810387	PLAA	7.7942856360279285
ILMN_1754207	PLAC1	5.660718736586141
ILMN_1654466	PLAC4	0.036077857789765085
ILMN_1653026	PLAC8	3.3349961889321897
ILMN_1655341	PLAC8L1	3.5235682931341787
ILMN_1790859	PLAC9	6.563861163090022
ILMN_1696270	PLAG1	7.775836340927892
ILMN_1815121	PLAGL1	5.3566244192151125
ILMN_1786601	PLAGL2	7.412638354175413
ILMN_1738742	PLAT	7.026901057352755
ILMN_1656057	PLAU	4.5850112018083635
ILMN_2374340	PLAUR	6.2023006852584786
ILMN_1736929	PLB1	3.3040069971873542
ILMN_1707286	PLBD1	6.642888148567824
ILMN_1734184	PLBD2	6.505593221759963
ILMN_1723969	PLCB1	6.395630416221267
ILMN_1724066	PLCB2	0.7902268658767589
ILMN_1714041	PLCB3	2.17642562374024
ILMN_1736426	PLCB4	4.938460277800631
ILMN_1769394	PLCD1	10.079299158117495
ILMN_1722798	PLCD3	5.136766302376468
ILMN_1808379	PLCD4	6.841565143178388
ILMN_1784447	PLCE1	4.323051779102163
ILMN_1740160	PLCG1	9.375645094390178
ILMN_1815719	PLCG2	2.588531215502274
ILMN_2043060	PLCH1	5.25723539150954
ILMN_2061565	PLCH2	7.661403234536338
ILMN_1718852	PLCL1	6.039554138401087
ILMN_1737025	PLCL2	7.7118595468122
ILMN_1747451	PLCXD1	9.25708316259299
ILMN_1840334	PLCXD2	5.1988594835119715
ILMN_1798841	PLCXD3	5.003439811171108
ILMN_1757769	PLCZ1	2.1805829047201537
ILMN_1719696	PLD1	6.066723804553779
ILMN_1697880	PLD2	5.701807608713456
ILMN_1666976	PLD3	12.75645824004574
ILMN_1695490	PLD4	4.1607353664868825
ILMN_1706051	PLD5	5.738449144909356
ILMN_3240586	PLD6	6.931313792382191
ILMN_1744268	PLEC	5.372261697970341
ILMN_1795762	PLEK	2.9940747017069924
ILMN_1811470	PLEK2	2.9566105187705953
ILMN_1662839	PLEKHA1	10.147044471910442
ILMN_1796339	PLEKHA2	7.602096728981162
ILMN_1797576	PLEKHA3	7.673349862656629
ILMN_1755173	PLEKHA4	7.19539002494126
ILMN_2096083	PLEKHA5	5.818160154059471
ILMN_1797557	PLEKHA6	7.530199057157127
ILMN_1702899	PLEKHA7	5.857164323650333
ILMN_1663185	PLEKHA8	0.6666939083116602
ILMN_1783231	PLEKHB1	5.726607429007205
ILMN_2297710	PLEKHB2	8.097112951071464
ILMN_1724271	PLEKHD1	0.6637063005248082
ILMN_1708041	PLEKHF1	5.753769925220841
ILMN_2106449	PLEKHF2	6.469439772726541
ILMN_2194561	PLEKHG1	6.2851627273334705
ILMN_1657836	PLEKHG2	2.2096315365729837
ILMN_1702020	PLEKHG4B	1.0345669287311903
ILMN_1780047	PLEKHG5	4.236905632000782
ILMN_1744614	PLEKHG6	2.765709442337952
ILMN_1664499	PLEKHG7	2.7223405871834654
ILMN_1699254	PLEKHH1	5.669881895173337
ILMN_1806752	PLEKHH2	3.4078615918597808
ILMN_1804652	PLEKHH3	9.13752217825545
ILMN_1697701	PLEKHJ1	6.192213396809166
ILMN_1683980	PLEKHM2	9.950954486664703
ILMN_2327625	PLEKHM3	2.390590064304661
ILMN_1711422	PLEKHN1	5.724752373878849
ILMN_1694213	PLEKHO1	9.51430221046379
ILMN_1689968	PLEKHO2	4.701797261456812
ILMN_1757099	PLEKHS1	0.5869397879536139
ILMN_1680963	PLET1	1.432784647996553
ILMN_1714446	PLG	0.6210149485803995
ILMN_1662807	PLGLA	3.1652866132250685
ILMN_2094416	PLGLB1	3.726285683048078
ILMN_3238364	PLGLB2	5.85141468308156
ILMN_1709043	PLGRKT	9.519116556019085
ILMN_1665562	PLIN1	0.3492189935554153
ILMN_2138765	PLIN2	10.267972642480723
ILMN_1660021	PLIN3	12.041873789999764
ILMN_2209993	PLIN5	8.044497623893564
ILMN_1736176	PLK1	6.49057690652134
ILMN_1717706	PLK2	5.137661095731176
ILMN_1679979	PLK3	0.9761159793805575
ILMN_1789123	PLK4	7.930720404350196
ILMN_2082865	PLLP	6.493553785250786
ILMN_2192245	PLN	4.737332839548999
ILMN_1684391	PLOD1	11.798745375405206
ILMN_1771599	PLOD2	9.311751997833936
ILMN_1774836	PLOD3	8.764962916566224
ILMN_1790106	PLP1	9.765181034853613
ILMN_1738767	PLP2	5.485909595758174
ILMN_2343278	PLPP1	7.939864530226089
ILMN_1710170	PLPP2	6.754240828216148
ILMN_2388800	PLPP3	8.828283845666453
ILMN_1689177	PLPP4	5.245396872647073
ILMN_1675406	PLPP5	7.469149412188539
ILMN_1802628	PLPP6	6.82419781058253
ILMN_1690839	PLPP7	7.217917350129212
ILMN_1753026	PLPPR1	9.617026798747132
ILMN_1667319	PLPPR2	9.097888075285157
ILMN_1722290	PLPPR3	8.143345254167984
ILMN_2172497	PLPPR4	6.450241039892124
ILMN_1705187	PLPPR5	7.482412969722939
ILMN_1749634	PLRG1	10.407774311229359
ILMN_2074044	PLS1	3.3354526828488886
ILMN_2041788	PLS3	10.158278891183132
ILMN_1745242	PLSCR1	2.791547330183846
ILMN_1763279	PLSCR2	1.9845496993912377
ILMN_1703433	PLSCR3	10.119867956545141
ILMN_1757338	PLSCR4	5.279121697865302
ILMN_1652871	PLSCR5	0.6772070515292601
ILMN_1773389	PLTP	9.55588802031584
ILMN_2194577	PLVAP	1.6149242416153404
ILMN_1815568	PLXDC1	4.085015675797628
ILMN_1753312	PLXDC2	6.666095492881326
ILMN_1791569	PLXNA1	7.844345517408755
ILMN_1680617	PLXNA2	5.968400644280078
ILMN_1719972	PLXNA3	7.303625401237862
ILMN_3231596	PLXNA4	6.602411185217075
ILMN_1742330	PLXNB1	7.459397142578833
ILMN_1763447	PLXNB2	8.909924189879108
ILMN_1686313	PLXNB3	1.2922200842409761
ILMN_2117623	PLXNC1	4.148307057147247
ILMN_1675222	PLXND1	5.296834224298179
ILMN_2293067	PM20D1	4.505106160404643
ILMN_1766000	PM20D2	5.384049769460254
ILMN_2098446	PMAIP1	6.692898140495448
ILMN_2170095	PMCH	0.9002920800726054
ILMN_1792589	PMCHL1	5.625272581702361
ILMN_1665994	PMEL	8.828232087942297
ILMN_1734276	PMEPA1	6.929292618889772
ILMN_1756445	PMF1	7.650638758219029
ILMN_1713867	PMFBP1	4.524388585027876
ILMN_1750861	PML	4.535152307800709
ILMN_1780236	PMM1	11.638283248278652
ILMN_1785336	PMM2	7.207311299101478
ILMN_1740706	PMP2	5.097054050818606
ILMN_1785646	PMP22	10.076982083553672
ILMN_1764239	PMPCA	9.92807604434164
ILMN_1728660	PMPCB	11.49849446972298
ILMN_1700847	PMS1	3.491421426418307
ILMN_1677887	PMS2	9.724297976511007
ILMN_2262198	PMS2CL	7.015994609653329
ILMN_1676411	PMS2P2	6.119856351438005
ILMN_3238751	PMS2P4	10.059088864830954
ILMN_1715896	PMVK	8.966123754945103
ILMN_1697189	PNCK	11.83461161990495
ILMN_3224934	PNISR	10.72593301604178
ILMN_1711810	PNKD	8.761159288431726
ILMN_1694111	PNKP	9.411333963478704
ILMN_1656132	PNLDC1	0.11586462378874246
ILMN_1685596	PNLIP	0.4056545841083125
ILMN_1775930	PNLIPRP1	1.4692824904535247
ILMN_1712613	PNLIPRP2	0.08206804925918783
ILMN_1678655	PNLIPRP3	0.18275430293605846
ILMN_1770850	PNMA1	9.382342843744576
ILMN_1790778	PNMA2	11.341412728927821
ILMN_1783805	PNMA3	11.250079838177184
ILMN_1750337	PNMA5	1.2316104786899682
ILMN_1759613	PNMA6A	7.862049760170392
ILMN_3299393	PNMAL1	10.400871528903568
ILMN_3245239	PNMAL2	3.544662752277952
ILMN_1710027	PNMT	1.4153183285462372
ILMN_1721703	PNN	9.310156502686231
ILMN_1753607	PNO1	7.388772027118399
ILMN_1676003	PNOC	1.6196214631499117
ILMN_2172174	PNP	9.185371499166381
ILMN_1808241	PNPLA1	0.42910453644048013
ILMN_1787923	PNPLA2	4.8811501077322115
ILMN_1691007	PNPLA3	2.382448209072774
ILMN_1664348	PNPLA4	6.0733260332841255
ILMN_1771364	PNPLA5	2.087747293081261
ILMN_1799614	PNPLA6	8.374543651724478
ILMN_1662587	PNPLA7	6.100570246906307
ILMN_1680223	PNPLA8	8.640800346579605
ILMN_1684289	PNPO	8.978590349820708
ILMN_2051408	PNPT1	13.88533851939877
ILMN_1789955	PNRC1	0.0
ILMN_2147306	PNRC2	10.025789569646175
ILMN_1780667	POC1A	9.526398619280616
ILMN_1667201	POC1B	7.628245878279555
ILMN_2225577	POC5	8.896400166509574
ILMN_1770800	PODN	3.731773164742549
ILMN_1803220	PODNL1	3.204943457123568
ILMN_2413158	PODXL	7.578295988272096
ILMN_1657347	PODXL2	10.383097713243616
ILMN_1760705	POF1B	2.6378296922370446
ILMN_2276758	POFUT1	13.041473915535056
ILMN_1775823	POFUT2	9.972022782907196
ILMN_1756669	POGK	9.913661536251569
ILMN_1811104	POGLUT1	8.889558615625749
ILMN_1652929	POGZ	7.05440406334846
ILMN_2191436	POLA1	7.170903210554845
ILMN_1696713	POLA2	7.599278002244238
ILMN_1767894	POLB	12.273113570829336
ILMN_1652580	POLD1	6.959898924559282
ILMN_3305304	POLD2	9.560436403775645
ILMN_1751773	POLD3	6.940554411914449
ILMN_1803772	POLD4	6.665048072366582
ILMN_1743499	POLDIP2	6.888533388794149
ILMN_1688000	POLDIP3	10.824866224891204
ILMN_1728199	POLE	5.3815429094918334
ILMN_1774336	POLE2	6.697493416276305
ILMN_1785198	POLE3	12.50032509241539
ILMN_1660063	POLE4	12.466785778782663
ILMN_2101930	POLG	7.806459666620538
ILMN_1671004	POLG2	6.821853377963329
ILMN_1658221	POLH	4.194251243739267
ILMN_1702218	POLI	0.5654337783746027
ILMN_1703474	POLK	0.8894823870648688
ILMN_1745787	POLL	5.607361625613073
ILMN_1716973	POLM	5.441890668751114
ILMN_1725166	POLN	0.29134746566925457
ILMN_1740291	POLQ	5.763625520550661
ILMN_1780758	POLR1A	3.688054881980836
ILMN_1794632	POLR1B	4.799682781778384
ILMN_1746686	POLR1C	9.378375994742951
ILMN_1767422	POLR1D	13.860877046275936
ILMN_2110167	POLR1E	10.369949630268684
ILMN_1782385	POLR2A	10.871542271841937
ILMN_2088172	POLR2B	9.501736793706945
ILMN_1659411	POLR2C	10.41734502720999
ILMN_1792672	POLR2D	8.97186593813469
ILMN_3239240	POLR2E	6.4908241393998205
ILMN_1745885	POLR2F	11.559031023925838
ILMN_1748438	POLR2G	12.540021372060627
ILMN_1689445	POLR2H	13.257061015054738
ILMN_1720542	POLR2I	11.656252102545041
ILMN_1657317	POLR2J	6.430145096754475
ILMN_3241970	POLR2J2	8.511358465369243
ILMN_1677138	POLR2J3	10.978523543706245
ILMN_1699383	POLR2J4	7.462239205805203
ILMN_1659026	POLR2K	6.609306113993515
ILMN_1670037	POLR2L	6.1477355795817905
ILMN_1809511	POLR2M	8.260576823733187
ILMN_1681837	POLR3A	8.848799888390266
ILMN_1767459	POLR3B	6.493765683379899
ILMN_1795678	POLR3C	9.213763179849318
ILMN_1685109	POLR3D	7.7024520727595815
ILMN_3241257	POLR3E	8.339718984792166
ILMN_1673966	POLR3F	7.535458519062843
ILMN_3251691	POLR3G	4.578174262752259
ILMN_1760667	POLR3GL	10.389610160766615
ILMN_1786024	POLR3H	6.8284522149321
ILMN_1801664	POLR3K	6.79376362674666
ILMN_1770356	POLRMT	8.416248425202804
ILMN_2145050	POM121	0.4470470438956362
ILMN_3235808	POM121C	10.349336871282722
ILMN_1699722	POM121L10P	4.456521032850374
ILMN_1737131	POM121L12	5.452715546630756
ILMN_3241154	POM121L1P	2.8716687859895296
ILMN_3304257	POM121L2	0.0
ILMN_3249444	POM121L4P	6.0581017480686645
ILMN_1721180	POM121L9P	4.3788963993596575
ILMN_1672899	POMC	6.215653464281189
ILMN_1693664	POMGNT1	10.5381653885989
ILMN_1792415	POMGNT2	8.507741869847049
ILMN_3249594	POMK	2.0659028480838257
ILMN_1693287	POMP	12.375361327723526
ILMN_2305721	POMT1	9.034855860345878
ILMN_1678805	POMT2	7.267154193558981
ILMN_1709800	POMZP3	7.561381802285971
ILMN_3307803	PON1	1.9718381824359692
ILMN_2354381	PON2	11.230446995413415
ILMN_1701007	PON3	3.944328032916944
ILMN_1768273	POP1	4.141280732380134
ILMN_1696383	POP4	6.731351969378725
ILMN_1687864	POP5	9.66582791375
ILMN_1680091	POP7	9.401185495995842
ILMN_1660282	POPDC2	3.901032830709109
ILMN_1652244	POPDC3	4.060309724505552
ILMN_1677768	POR	9.010626599102528
ILMN_2337058	PORCN	7.5315272305200756
ILMN_1790761	POSTN	7.680659543942071
ILMN_2327203	POT1	7.260169479044219
ILMN_1671474	POTEA	0.6139421547530701
ILMN_1772582	POTEB3	0.45085055567582794
ILMN_1753868	POTEC	4.941200484919113
ILMN_1671812	POTED	1.157513905528439
ILMN_3242016	POTEE	6.265986840777658
ILMN_3241758	POTEF	13.460726435196703
ILMN_3242191	POTEG	6.235752766209443
ILMN_3240795	POTEH	1.9197411680924026
ILMN_1770042	POTEI	0.40644445541891133
ILMN_1731816	POTEJ	2.02625625546925
ILMN_1706403	POU1F1	0.8692678720050213
ILMN_1811049	POU2AF1	2.5262649605352703
ILMN_1794333	POU2F1	7.9135972752143084
ILMN_1736311	POU2F2	0.5502216581345697
ILMN_1773613	POU2F3	3.6805444917098096
ILMN_2086981	POU3F1	5.246962605197527
ILMN_1725772	POU3F2	10.390245806664021
ILMN_1670274	POU3F3	2.1096746865795977
ILMN_1738003	POU3F4	4.56385549854766
ILMN_1738691	POU4F1	8.624221553071415
ILMN_1740035	POU4F2	10.160054018350218
ILMN_1796969	POU4F3	2.960867237421484
ILMN_1665632	POU5F1	4.89384326353684
ILMN_1815649	POU5F2	0.24864859933348518
ILMN_1805766	POU6F1	6.209266624355123
ILMN_1773914	POU6F2	1.7859199325479462
ILMN_1901305	POU6F2-AS1	4.703242298609105
ILMN_3243514	PP12613	4.959757941986444
ILMN_1863212	PP13004	0.0
ILMN_3237564	PP14571	2.2005264213568427
ILMN_3306963	PP2D1	1.2375652938795905
ILMN_1836218	PP7080	6.442315633114887
ILMN_1805827	PPA1	13.4824188569438
ILMN_2342455	PPA2	12.948253217414774
ILMN_1798459	PPAN	6.9002107623756
ILMN_2060105	PPAN-P2RY11	3.395938711180998
ILMN_1700488	PPARA	3.6053727136922316
ILMN_1674282	PPARD	5.430189534013608
ILMN_1800225	PPARG	4.11565777029687
ILMN_1750062	PPARGC1A	6.728707499715825
ILMN_2195703	PPARGC1B	0.7401458267113054
ILMN_1674302	PPAT	10.351698944054156
ILMN_1767281	PPBP	7.160702530081809
ILMN_3297280	PPBPP2	2.506937108244444
ILMN_1704941	PPCDC	0.8754632699085767
ILMN_1776094	PPCS	9.840017222891712
ILMN_1720430	PPDPF	9.345417029100867
ILMN_1652017	PPEF1	5.056172550741176
ILMN_1726602	PPEF2	2.7129218284919467
ILMN_1800164	PPFIA1	9.057978444999593
ILMN_1803318	PPFIA2	8.154411702194798
ILMN_1800262	PPFIA3	2.5838455385471515
ILMN_1679460	PPFIBP1	6.938014402605621
ILMN_1675656	PPFIBP2	5.644505598621035
ILMN_1791093	PPHLN1	10.037547699072347
ILMN_1704529	PPIA	10.099335987942503
ILMN_3236259	PPIAL4A	14.66356305461292
ILMN_3241899	PPIAL4C	4.018265036250284
ILMN_1710362	PPIAL4G	6.798057349288491
ILMN_1703622	PPIB	5.20088540767468
ILMN_1669032	PPIC	7.308337171493657
ILMN_2190851	PPID	5.782083785741715
ILMN_2348503	PPIE	10.223985793050433
ILMN_3241378	PPIEL	5.552900411076412
ILMN_1809607	PPIF	3.3244243358560586
ILMN_1807611	PPIG	8.502947103709221
ILMN_1801913	PPIH	10.091188238905913
ILMN_2054392	PPIL1	9.435988266686186
ILMN_1675273	PPIL2	3.9131636032356862
ILMN_1770020	PPIL3	12.895937972169149
ILMN_1799151	PPIL4	5.691981535921677
ILMN_1657058	PPIL6	7.695172362319092
ILMN_2278686	PPIP5K1	0.42067732027736965
ILMN_1785520	PPIP5K2	1.1461802824304597
ILMN_1806030	PPL	4.355860118813939
ILMN_1903159	PPM1A	9.477344013901558
ILMN_1716862	PPM1B	9.021671064877722
ILMN_1670875	PPM1D	9.283008856478494
ILMN_1708508	PPM1E	9.112102120149673
ILMN_2059535	PPM1F	10.086314854630942
ILMN_1806867	PPM1G	12.497280421147517
ILMN_1713846	PPM1H	7.552347715268161
ILMN_1799150	PPM1J	4.406077076555502
ILMN_2070044	PPM1K	8.251556687779429
ILMN_1856480	PPM1L	10.188762080577908
ILMN_1657810	PPM1M	7.731566172363414
ILMN_1803357	PPM1N	3.603827269685293
ILMN_1732772	PPME1	8.573314239507784
ILMN_1673798	PPOX	9.365299055893352
ILMN_1695827	PPP1CA	10.03090500590726
ILMN_2405018	PPP1CB	9.715863977722696
ILMN_1701855	PPP1CC	13.065694456793468
ILMN_1659058	PPP1R10	5.8324863731094405
ILMN_1747598	PPP1R11	11.270169737758374
ILMN_1739622	PPP1R12A	7.027672491260893
ILMN_1756289	PPP1R12B	7.70438035912177
ILMN_1685286	PPP1R12C	6.3357514333807465
ILMN_1748831	PPP1R13B	6.187353650338079
ILMN_1669390	PPP1R13L	3.2205471161845316
ILMN_1761968	PPP1R14A	9.406374441432044
ILMN_1659888	PPP1R14B	9.770278062541108
ILMN_1664855	PPP1R14C	10.008736799699797
ILMN_1788267	PPP1R14D	4.76946935378032
ILMN_1659936	PPP1R15A	11.857013824836526
ILMN_1670664	PPP1R15B	6.274813149446367
ILMN_1757882	PPP1R16A	8.381441486957238
ILMN_1727098	PPP1R16B	5.167732544854119
ILMN_1737819	PPP1R17	8.12141812086055
ILMN_1732967	PPP1R18	10.528193746692542
ILMN_2056606	PPP1R1A	11.35145438211751
ILMN_1759012	PPP1R1B	5.141198837402474
ILMN_1808217	PPP1R1C	8.471346407169447
ILMN_1683044	PPP1R2	9.65291176153556
ILMN_3271092	PPP1R21	8.785751644633164
ILMN_1677968	PPP1R26	6.513606492761361
ILMN_2162298	PPP1R27	4.551412314028726
ILMN_2045610	PPP1R2P3	1.2208835715480588
ILMN_2204142	PPP1R2P9	1.218853192143938
ILMN_1732739	PPP1R32	5.5484372820623316
ILMN_1741475	PPP1R35	9.319874465037097
ILMN_2154853	PPP1R36	1.3094643001713167
ILMN_3283073	PPP1R37	4.243912207510857
ILMN_1741649	PPP1R3A	0.9473101145714228
ILMN_1712236	PPP1R3B	3.511368010031345
ILMN_1736670	PPP1R3C	7.6141500137063005
ILMN_1781198	PPP1R3D	4.813805681589685
ILMN_1784822	PPP1R3F	8.394495526267644
ILMN_1800716	PPP1R3G	0.434544466107803
ILMN_1702413	PPP1R42	3.9345816374077653
ILMN_1808333	PPP1R7	8.318483253796925
ILMN_2321485	PPP1R8	8.940750635048325
ILMN_1741674	PPP1R9A	4.201027374733351
