Contrast	Pathway	NGenes	Correlation	Direction	PValue	FDR
Ziram	Dengue Virus Genome Translation and Replication	76	0.0330571202885626	Down	0.0736111210225638	0.463959170292897
Ziram	Gap junction trafficking and regulation	33	0.0864695153987099	Down	0.0736611667317039	0.463959170292897
Ziram	Diseases associated with O-glycosylation of proteins	52	0.0102899315958012	Up	0.0739388899958839	0.463959170292897
Ziram	Formation of the ternary complex, and subsequently, the 43S complex	50	0.292146420026188	Down	0.0752207064547123	0.470129415341952
Ziram	Cytosolic sensors of pathogen-associated DNA	56	-0.00177693331018487	Down	0.0773652252338041	0.480518398024241
Ziram	Regulation of TP53 Degradation	34	0.0130962619238983	Down	0.0777649961150604	0.480518398024241
Ziram	Centrosome maturation	77	0.00701812810288091	Down	0.0781033078693369	0.480518398024241
Ziram	Recruitment of mitotic centrosome proteins and complexes	77	0.00701812810288091	Down	0.0781033078693369	0.480518398024241
Ziram	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	29	0.0990304705438152	Down	0.0787824716881975	0.482810867349848
Ziram	SARS-CoV-1-host interactions	84	0.0860239906568033	Down	0.0792523952542949	0.483808226843079
Ziram	Regulation of localization of FOXO transcription factors	11	-0.0110336996813206	Down	0.0797448690753441	0.484935014647363
Ziram	PI3K Cascade	31	-0.00460208809480042	Up	0.0805350919839068	0.487856807210205
Ziram	RAB GEFs exchange GTP for GDP on RABs	85	0.023025270286126	Down	0.0814141099765925	0.489444576506274
Ziram	Regulation of MITF-M-dependent genes involved in pigmentation	39	-0.011378542013926	Down	0.0814187168537421	0.489444576506274
Ziram	Azathioprine ADME	17	-0.0282992847276885	Down	0.0823155098922671	0.492954099164717
