Contrast	Pathway	NGenes	Correlation	Direction	PValue	FDR
MPP	Regulation of pyruvate dehydrogenase (PDH) complex	14	-0.0280266119072838	Down	0.0525157931146436	0.445585329677661
MPP	PI3K/AKT Signaling in Cancer	84	0.00920987972418919	Up	0.0528151918862756	0.445585329677661
MPP	Co-inhibition by CTLA4	17	-0.0420245745253756	Up	0.0529180007472294	0.445585329677661
MPP	Signaling by WNT	225	0.000113584869506393	Up	0.0533556957851875	0.445585329677661
MPP	Aggrephagy	36	0.0270800452129821	Down	0.0534702395613193	0.445585329677661
MPP	Phospholipase C-mediated cascade; FGFR2	10	-0.0246368808761079	Down	0.0549731045639379	0.454370594932114
MPP	TRAF3-dependent IRF activation pathway	12	-0.00659046488864931	Up	0.0552509241182609	0.454370594932114
MPP	Peroxisomal lipid metabolism	26	0.0129201165937659	Down	0.0553899391917244	0.454370594932114
MPP	ESR-mediated signaling	141	0.0115297365291875	Up	0.0559657180249483	0.455324168087178
MPP	Signaling by CSF1 (M-CSF) in myeloid cells	28	-0.0101954021198343	Up	0.0560843737199444	0.455324168087178
MPP	AKT phosphorylates targets in the cytosol	14	0.0103634977005799	Up	0.0566414222829695	0.457488410747062
MPP	Mitochondrial RNA degradation	25	0.145044275478959	Up	0.0579964487048129	0.463714198898317
MPP	RAC2 GTPase cycle	82	0.0413251792266173	Up	0.058001077576488	0.463714198898317
MPP	Processive synthesis on the lagging strand	15	0.0241171749183288	Down	0.0591212073421165	0.470282331130472
MPP	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	14	0.102999820190379	Down	0.0601063852764415	0.473337784051977
MPP	Transport of connexons to the plasma membrane	14	0.102999820190379	Down	0.0601063852764415	0.473337784051977
MPP	Epigenetic regulation of gene expression	241	0.0129056052617579	Up	0.0609592883313986	0.477256038297661
MPP	RHOC GTPase cycle	70	0.0137489077716821	Up	0.0615738017609826	0.477256038297661
MPP	Signaling by Hippo	20	0.0632234439111978	Up	0.0617711189976137	0.477256038297661
MPP	CHD3, CHD4, CHD5 subfamily	36	0.0152609446073743	Up	0.06202920301288	0.477256038297661
MPP	SARS-CoV-2-host interactions	170	0.00929725636711327	Up	0.0621190399054098	0.477256038297661
MPP	Beta-oxidation of very long chain fatty acids	10	0.0344216975933382	Down	0.062653025802851	0.478413518947108
MPP	Regulation of actin dynamics for phagocytic cup formation	59	0.021283596191762	Up	0.0633364166147132	0.478413518947108
MPP	Glutamate and glutamine metabolism	13	-0.00978870520079173	Down	0.0636136105349266	0.478413518947108
MPP	Unwinding of DNA	12	0.0787639481829949	Down	0.063937090155892	0.478413518947108
MPP	Transcriptional regulation by RUNX1	147	0.00153925620951772	Up	0.0643305084330291	0.478413518947108
MPP	MAP2K and MAPK activation	34	-0.000654680123446999	Up	0.0643550154524585	0.478413518947108
MPP	Synthesis of very long-chain fatty acyl-CoAs	21	0.0154742831868023	Down	0.0643959784233568	0.478413518947108
MPP	PERK regulates gene expression	29	0.0086835821819204	Up	0.0654231468598716	0.482276214371784
MPP	Fatty acyl-CoA biosynthesis	31	0.00946075876384801	Down	0.0655283237305154	0.482276214371784
MPP	Metabolism of folate and pterines	16	0.00725403556487862	Down	0.0659835377708434	0.482728231670732
MPP	mRNA decay by 5' to 3' exoribonuclease	15	-0.0189612240758973	Up	0.0662027289148433	0.482728231670732
MPP	RHOV GTPase cycle	37	0.0551984237664361	Up	0.0669008160683066	0.485493501690297
