probe	gene	AveExpr
A_21_P0014534	LOC100506659	5.724509272375
A_21_P0000842	LOC100506660	6.31570363958333
A_19_P00320986	LOC100506661	6.86483825954167
A_21_P0014428	LOC100506662	8.37880426941667
A_21_P0000820	LOC100506668	4.744456069125
A_33_P3258712	LOC100506676	10.26019369025
A_21_P0014168	LOC100506681	5.40928867004167
A_21_P0000893	LOC100506686	4.597023095625
A_21_P0003933	LOC100506688	3.80658980729167
A_21_P0014816	LOC100506694	6.617713237375
A_21_P0014111	LOC100506708	3.86913845391667
A_33_P3574055	LOC100506710	7.88908509370833
A_33_P3309110	LOC100506713	6.40914873120833
A_19_P00316333	LOC100506714	6.14666683616667
A_33_P3242578	LOC100506731	6.28198552633333
A_21_P0014150	LOC100506740	3.96794205758333
A_21_P0006516	LOC100506757	4.976577667
A_21_P0014112	LOC100506765	4.19444838941667
A_21_P0014558	LOC100506767	5.42914335716667
A_21_P0006760	LOC100506769	3.8432377275
A_21_P0014067	LOC100506775	4.885655744
A_21_P0014536	LOC100506777	4.410820503125
A_21_P0014637	LOC100506778	5.21548440629167
A_21_P0000792	LOC100506779	6.99411931925
A_21_P0000804	LOC100506783	3.9715383075
A_21_P0012882	LOC100506791	4.50154032616667
A_21_P0010791	LOC100506795	4.16970480866667
A_21_P0001940	LOC100506798	3.64989316983333
A_21_P0000790	LOC100506801	3.7822326485
A_21_P0014847	LOC100506802	7.75639243725
A_19_P00809894	LOC100506804	4.57747679879167
A_19_P00316324	LOC100506810	6.296737990375
A_21_P0003361	LOC100506827	4.57491456683333
A_21_P0014089	LOC100506831	8.46578337666667
A_21_P0006865	LOC100506835	3.97088727758333
A_21_P0000744	LOC100506844	9.67423101208333
A_21_P0014151	LOC100506851	4.22566282025
A_19_P00316937	LOC100506854	4.43356497895833
A_21_P0014144	LOC100506858	4.26381904983333
A_21_P0013974	LOC100506859	4.12271012804167
A_19_P00316341	LOC100506860	4.93775210858333
A_21_P0014737	LOC100506861	3.689669800375
A_33_P3398000	LOC100506866	5.68617357083333
A_21_P0005037	LOC100506867	4.60993601783333
A_21_P0011026	LOC100506870	6.977331253125
A_33_P3244895	LOC100506871	7.238602581625
A_21_P0011340	LOC100506874	5.16806989175
A_21_P0014202	LOC100506881	5.34343885375
A_21_P0014170	LOC100506885	4.46046880991667
A_21_P0014090	LOC100506892	6.10079695204167
A_21_P0014434	LOC100506901	6.50498857033333
A_21_P0014322	LOC100506914	5.33245729479167
A_21_P0011849	LOC100506922	7.540699575125
A_19_P00319160	LOC100506924	4.98806722654167
A_21_P0014153	LOC100506926	4.06920489258333
A_21_P0001763	LOC100506929	3.84271687433333
A_21_P0011742	LOC100506930	9.07163605208333
A_21_P0014171	LOC100506935	8.164057865125
A_21_P0014682	LOC100506942	4.534556374125
A_21_P0014606	LOC100506950	5.357361607125
A_21_P0000748	LOC100506963	7.65246619708333
A_21_P0005924	LOC100506990	7.43368588516667
A_21_P0000749	LOC100506994	5.62091139229167
A_21_P0009265	LOC100507002	7.57520552995833
A_33_P3345051	LOC100507003	9.8577947705
A_21_P0011804	LOC100507006	5.47145536954167
A_33_P3285195	LOC100507012	3.87661591595833
A_19_P00326532	LOC100507018	7.876954328375
A_21_P0014306	LOC100507047	8.053041830375
A_21_P0014354	LOC100507049	4.1417523955
A_33_P3423220	LOC100507050	5.45660077483333
A_21_P0000700	LOC100507053	5.58398625458333
A_21_P0011106	LOC100507055	5.65843825554167
A_21_P0005628	LOC100507056	3.9598991495
A_21_P0014587	LOC100507058	4.76848304633333
A_21_P0000751	LOC100507062	5.62944026
A_21_P0000752	LOC100507064	4.208569746125
A_21_P0014678	LOC100507065	4.38847346833333
A_21_P0014278	LOC100507066	3.81467333675
A_21_P0014639	LOC100507071	3.98999083066667
A_21_P0000753	LOC100507086	4.90974537216667
A_21_P0000754	LOC100507091	7.52777274033333
A_21_P0014387	LOC100507094	6.21021564716667
A_21_P0000123	LOC100507096	3.43658015966667
A_21_P0014390	LOC100507111	4.65981784866667
A_21_P0014501	LOC100507114	4.50904807975
A_21_P0014299	LOC100507118	3.99684359404167
A_19_P00322339	LOC100507127	4.068264544375
A_21_P0014261	LOC100507128	7.79488805391667
A_21_P0000763	LOC100507156	3.86263699208333
A_21_P0000755	LOC100507173	6.02118994666667
A_21_P0014218	LOC100507186	4.79753568570833
A_21_P0014641	LOC100507190	4.43894168929167
A_19_P00808285	LOC100507194	10.49772660725
A_21_P0014580	LOC100507195	5.08997136654167
A_21_P0014464	LOC100507201	3.68000328758333
A_24_P463929	LOC100507203	3.495243192
A_32_P213965	LOC100507205	4.742955792875
A_21_P0011110	LOC100507206	3.94506020220833
A_21_P0000679	LOC100507217	7.7390737585
A_21_P0000882	LOC100507218	3.86624021875
A_21_P0014119	LOC100507239	5.88730103920833
A_21_P0000868	LOC100507240	4.13275292454167
A_21_P0014173	LOC100507241	4.89404893679167
A_33_P3233956	LOC100507244	5.409445503625
A_21_P0000714	LOC100507246	11.67800977
A_21_P0000843	LOC100507250	4.46008870670833
A_19_P00322605	LOC100507254	5.02759037141667
A_21_P0010972	LOC100507261	4.15714397670833
A_21_P0000702	LOC100507266	5.342325355125
A_21_P0014120	LOC100507291	8.35160411983333
A_21_P0014585	LOC100507297	4.8465729195
A_21_P0000874	LOC100507299	4.36000473316667
A_21_P0000832	LOC100507300	4.20767862504167
A_21_P0014312	LOC100507303	11.65997306
A_21_P0014466	LOC100507307	3.88460186595833
A_21_P0005917	LOC100507316	7.11094767525
A_19_P00324399	LOC100507317	7.09850439266667
A_21_P0000778	LOC100507331	6.99867910775
A_21_P0014619	LOC100507333	5.739633862125
A_21_P0011840	LOC100507334	4.20415290808333
A_21_P0014724	LOC100507336	4.33494402408333
A_21_P0000170	LOC100507341	5.04109859758333
A_21_P0000860	LOC100507346	4.76210459558333
A_21_P0014248	LOC100507347	5.998624522
A_21_P0009150	LOC100507351	5.98245240008333
A_21_P0001777	LOC100507360	6.40595016658333
A_33_P3653271	LOC100507362	3.63469037691667
A_21_P0014379	LOC100507372	8.67611869879167
A_21_P0014393	LOC100507373	4.01142607954167
A_21_P0000757	LOC100507377	3.853861200875
A_21_P0012873	LOC100507387	4.14834571370833
A_21_P0000811	LOC100507389	3.82007003854167
A_21_P0012522	LOC100507391	3.93799260395833
A_21_P0000833	LOC100507392	3.84393654758333
A_21_P0014662	LOC100507395	8.54949321425
A_21_P0014503	LOC100507398	7.27360867429167
A_21_P0000834	LOC100507401	5.18415780925
A_21_P0013840	LOC100507404	4.126197537625
A_21_P0004778	LOC100507406	4.16464382454167
A_33_P3354374	LOC100507410	5.16924174058333
A_21_P0000852	LOC100507412	9.61030293070833
A_21_P0000789	LOC100507423	4.49883359783333
A_21_P0014889	LOC100507431	4.34890971683333
A_21_P0000737	LOC100507433	8.179595772125
A_21_P0014544	LOC100507437	8.409198519375
A_21_P0000805	LOC100507443	4.03648866745833
A_21_P0014496	LOC100507448	7.97257851958333
A_21_P0014410	LOC100507459	4.437151530875
A_21_P0014124	LOC100507461	6.004758825
A_21_P0005830	LOC100507464	5.27852361391667
A_33_P3305805	LOC100507465	3.93578528541667
A_21_P0000738	LOC100507466	7.28275618
A_21_P0005314	LOC100507468	5.273462996625
A_21_P0014797	LOC100507472	4.364842390375
A_21_P0014098	LOC100507475	5.77743161604167
A_21_P0014290	LOC100507480	4.33313264770833
A_21_P0013159	LOC100507489	3.8505583175
A_21_P0000891	LOC100507495	6.64025672625
A_21_P0009120	LOC100507501	6.009528451125
A_33_P3373446	LOC100507505	6.09483561429167
A_21_P0014778	LOC100507516	4.399931633625
A_21_P0014653	LOC100507521	3.67806201845833
A_21_P0014251	LOC100507531	3.95225022441667
A_21_P0008882	LOC100507534	5.54858327025
A_21_P0014597	LOC100507539	3.93220489729167
A_21_P0013591	LOC100507540	4.6678443345
A_33_P3230594	LOC100507547	6.82242408141667
A_21_P0014890	LOC100507548	3.97088638195833
A_21_P0014099	LOC100507554	5.827755523875
A_21_P0014282	LOC100507560	4.154279443125
A_21_P0014726	LOC100507563	6.13267402516667
A_21_P0000851	LOC100507564	5.78715553916667
A_21_P0014286	LOC100507566	4.01823002775
A_21_P0000732	LOC100507567	7.8438851455
A_21_P0014592	LOC100507575	7.021595384375
A_21_P0000706	LOC100507582	4.295525136875
A_21_P0000865	LOC100507584	6.68594662583333
A_21_P0000126	LOC100507588	6.49697524375
A_21_P0000837	LOC100507589	3.985553017875
A_21_P0014593	LOC100507596	4.06892700908333
A_21_P0014432	LOC100507599	8.39186806979167
A_21_P0014493	LOC100507602	8.269415624375
A_21_P0007844	LOC100507616	4.39752170470833
A_21_P0014494	LOC100507619	9.59682563566667
A_21_P0012135	LOC100507629	4.44367678441667
A_21_P0005835	LOC100507632	3.73458534025
A_21_P0006781	LOC100507633	5.92073587970833
A_33_P3870906	LOC100507634	4.63377859645833
A_33_P3589819	LOC100507637	4.91722624591667
A_21_P0005202	LOC100507642	5.03945656425
A_21_P0014618	LOC100507653	6.23884549729167
A_21_P0014482	LOC100507660	6.06780125058333
A_21_P0014072	LOC100507670	4.80734320533333
A_21_P0014655	LOC100507675	4.14767635254167
A_33_P3283400	LOC100507747	9.58444382433333
A_21_P0014683	LOC100507759	4.728111279375
A_21_P0014711	LOC100507948	8.96655716220833
A_21_P0014868	LOC100508046	4.97609624141667
A_21_P0014699	LOC100508118	8.88265924033333
A_21_P0004819	LOC100508120	5.06897215720833
A_32_P79492	LOC100508233	6.287651890625
A_33_P3326447	LOC100508384	5.545088257125
A_21_P0014720	LOC100508631	4.19195595370833
A_19_P00317471	LOC100509196	5.81608468204167
A_21_P0014697	LOC100509315	4.13714018983333
A_21_P0014676	LOC100509541	5.66858913395833
A_21_P0013997	LOC100509620	3.78844100091667
A_21_P0014712	LOC100509621	4.46413719129167
A_33_P3313597	LOC100509861	4.334277753875
A_21_P0000760	LOC100526771	8.22918158820833
A_21_P0000682	LOC100527964	8.73318435870833
A_21_P0000723	LOC100616530	4.119880675375
A_32_P101570	LOC100616668	6.80732443258333
A_21_P0000776	LOC100628307	5.16447444833333
A_21_P0000847	LOC100630918	7.18247214425
A_21_P0009821	LOC100652730	4.556374868625
A_21_P0014018	LOC100652736	5.74412965091667
A_21_P0014860	LOC100652739	5.66533253929167
A_19_P00810474	LOC100652741	9.62856268975
A_21_P0014795	LOC100652749	4.82311992483333
A_33_P3409261	LOC100652758	5.43412382466667
A_21_P0014887	LOC100652768	4.274339562625
A_21_P0014019	LOC100652769	4.40947603033333
A_21_P0014813	LOC100652770	4.628825836875
A_21_P0014001	LOC100652772	7.48903950354167
A_33_P3334155	LOC100652791	5.60570098283333
A_21_P0014004	LOC100652802	4.96713368854167
A_21_P0012911	LOC100652810	4.580644589375
A_21_P0014010	LOC100652820	4.6058903805
A_33_P3307945	LOC100652824	4.21548315816667
A_33_P3414207	LOC100652838	5.87262813466667
A_21_P0014825	LOC100652854	4.96064402804167
A_33_P3350858	LOC100652857	4.46847364325
A_21_P0014014	LOC100652883	4.40498771754167
A_21_P0009650	LOC100652911	5.49134510391667
A_21_P0014747	LOC100652915	5.41720928733333
A_21_P0014830	LOC100652925	5.76790767429167
A_21_P0014832	LOC100652931	4.07955464075
A_21_P0014015	LOC100652963	9.6796681935
A_19_P00808473	LOC100652997	3.38570928445833
A_21_P0014768	LOC100653016	7.008487482875
A_24_P349207	LOC100653058	5.672952868875
A_21_P0014944	LOC100653206	5.74926135075
A_21_P0014942	LOC100653233	3.84738670958333
A_21_P0014035	LOC100653234	4.24193763816667
A_21_P0014918	LOC100653257	9.42270597075
A_24_P169896	LOC100653515	5.20776986295833
A_32_P52330	LOC113230	6.9193404275
A_33_P3242820	LOC115110	4.67226050645833
A_33_P3301884	LOC116437	4.64084099333333
A_33_P3332329	LOC120824	3.93785521154167
A_33_P3353864	LOC143666	7.09272442533333
A_19_P00807670	LOC144481	5.90937007625
A_33_P3374997	LOC144486	6.98681024208333
A_33_P3280950	LOC144571	7.24020847558333
A_33_P3382714	LOC144742	3.89366472783333
A_33_P3255587	LOC144817	4.59995671783333
A_33_P3210443	LOC145216	4.89019150216667
A_19_P00315493	LOC145474	4.764851808875
A_33_P3387110	LOC145783	4.81351310191667
A_21_P0008684	LOC145820	5.27631963783333
A_21_P0008647	LOC145837	4.80482492045833
A_33_P3339436	LOC145845	4.94291724366667
A_33_P3494109	LOC146795	6.10432083204167
A_24_P202329	LOC146880	4.70881063108333
A_33_P3885084	LOC147004	4.3399877975
A_33_P3395859	LOC147646	4.79228891929167
A_33_P3221034	LOC147670	9.23348912483333
A_33_P3601163	LOC147727	10.5564432970833
A_33_P3216433	LOC147804	7.73281873358333
A_33_P3665749	LOC148145	3.99947043783333
A_19_P00322711	LOC148189	8.26059524408333
A_24_P781757	LOC148413	8.59109072341667
A_19_P00318375	LOC148696	4.58463937804167
A_24_P84880	LOC148709	7.28666559075
A_33_P3397348	LOC149134	5.39567238954167
A_21_P0012152	LOC149773	4.49535438229167
A_33_P3304678	LOC149837	3.44281316479167
A_33_P3290235	LOC149950	6.811473187
A_33_P3264349	LOC150185	4.11696100816667
A_23_P342024	LOC150197	3.738692397
A_21_P0002568	LOC150622	3.8544208395
A_33_P3228609	LOC151009	6.915828974875
A_33_P3759737	LOC151171	4.00694290079167
A_33_P3216664	LOC151174	6.15671217204167
A_32_P200608	LOC151300	3.8513166585
A_33_P3889862	LOC151475	4.95496303720833
A_21_P0001977	LOC151484	5.1974791985
A_23_P319640	LOC151534	7.53936905770833
A_21_P0003155	LOC151658	4.01916380083333
A_33_P3255001	LOC152024	4.29148188179167
A_23_P6708	LOC152217	11.9346835741667
A_33_P3679221	LOC152578	4.19711490541667
A_32_P66756	LOC152586	3.92532802454167
A_33_P3323760	LOC153684	4.83246446825
A_33_P3539684	LOC153910	3.99835025191667
A_21_P0005276	LOC154822	4.856995291
A_33_P3217009	LOC154860	6.07441453579167
A_33_P3241056	LOC154872	3.59352632291667
A_23_P254442	LOC155060	7.64581234733333
A_21_P0013469	LOC157273	4.36627663245833
A_33_P3793707	LOC157381	4.37649973329167
A_32_P81676	LOC157627	8.15759745841667
A_33_P3424132	LOC158376	3.874367030375
A_33_P3776564	LOC158434	4.310105954625
A_21_P0006186	LOC158435	5.76602323475
A_32_P155826	LOC158572	4.27103854133333
A_23_P360268	LOC158696	4.82207176429167
A_33_P3718352	LOC170425	3.89741292629167
A_33_P3220872	LOC1720	4.00332116766667
A_33_P3229815	LOC200261	4.767386197125
A_24_P783008	LOC200726	4.766461981625
A_21_P0001768	LOC200772	3.89248743895833
A_33_P3511777	LOC201477	4.29945519475
A_21_P0012507	LOC201651	4.31915171058333
A_19_P00321230	LOC202181	7.15640964333333
A_21_P0005447	LOC202781	6.66118033804167
A_33_P3286352	LOC219347	4.50585786641667
A_33_P3680789	LOC219731	4.09587997733333
A_33_P3374718	LOC220906	4.53628815633333
A_24_P303420	LOC221442	5.08143248191667
A_33_P3503408	LOC221946	4.62983588641667
A_33_P3464749	LOC253044	4.61013497558333
A_21_P0002700	LOC253573	3.73522933554167
A_33_P3883116	LOC253962	4.50779640191667
A_33_P3613516	LOC254057	5.11962474708333
A_21_P0000839	LOC254100	4.93791418016667
A_21_P0000694	LOC254128	7.199475013375
A_33_P3219596	LOC254559	6.386917047625
A_33_P3865368	LOC254896	6.46369145441667
A_21_P0000633	LOC255130	3.94405755525
A_33_P3315470	LOC255167	5.32245412429167
A_32_P161994	LOC255411	4.085420011125
A_33_P3681776	LOC255512	7.865580244375
A_21_P0010796	LOC255654	4.65389221558333
A_33_P3294583	LOC256880	5.23943446220833
A_21_P0004329	LOC257358	4.227632242125
A_21_P0004503	LOC257396	5.248599177125
A_33_P3645465	LOC282997	6.37877267616667
A_33_P3248231	LOC283028	4.78359382754167
A_19_P00320906	LOC283033	3.960055312625
A_33_P3524912	LOC283038	4.77570602483333
A_19_P00320274	LOC283050	5.29551925570833
A_33_P3843415	LOC283089	5.00794981154167
A_21_P0000653	LOC283104	4.1497280775
A_21_P0011007	LOC283116	4.12141918325
A_19_P00320101	LOC283174	10.80021447375
A_33_P3690224	LOC283214	3.93289344283333
A_21_P0000672	LOC283299	3.85372196008333
A_33_P3278654	LOC283332	4.11895905825
A_33_P3870056	LOC283335	6.65855723791667
A_33_P3531979	LOC283352	4.75384975020833
A_33_P3311493	LOC283392	8.182150983875
A_33_P3606692	LOC283404	4.46255105908333
A_33_P3556154	LOC283435	3.900586721
A_33_P3274832	LOC283440	4.44933579883333
A_33_P3687198	LOC283454	10.432120126875
A_32_P79483	LOC283481	6.18885788958333
A_33_P3679936	LOC283483	4.19854019270833
A_33_P3708763	LOC283501	3.78056867445833
A_21_P0011267	LOC283547	5.33200128508333
A_33_P3242923	LOC283553	4.1104483335
A_33_P3815064	LOC283575	5.93873293625
A_33_P3386062	LOC283585	5.26938989458333
A_33_P3305203	LOC283588	7.37034721995833
A_21_P0008290	LOC283624	8.929495344
A_32_P8813	LOC283663	7.571851435875
A_21_P0011348	LOC283683	8.25151084504167
A_21_P0000606	LOC283688	4.24321994033333
A_33_P3572454	LOC283692	3.808527347875
A_33_P3297946	LOC283693	5.28414239704167
A_21_P0000518	LOC283731	8.6395765925
A_33_P3851346	LOC283761	4.54818466579167
A_32_P80089	LOC283788	8.66724061041667
A_21_P0009099	LOC283854	4.337195285
A_21_P0011486	LOC283856	4.82324372683333
A_21_P0008897	LOC283867	4.13714512495833
A_33_P3677061	LOC283887	6.30337299108333
A_33_P3677020	LOC283888	6.16680851125
A_21_P0000519	LOC283914	4.21220207970833
A_33_P3246438	LOC283922	5.12157730891667
A_33_P3269864	LOC284009	4.15015506554167
A_33_P3235761	LOC284023	4.78821117270833
A_33_P3477521	LOC284080	3.77927693695833
A_21_P0009317	LOC284100	3.94360668020833
A_33_P3492087	LOC284191	5.65634873733333
A_21_P0009509	LOC284240	4.60337618333333
A_33_P3533325	LOC284244	9.76232942533333
A_33_P3239332	LOC284260	4.47830776066667
A_33_P3706494	LOC284294	3.94830843995833
A_21_P0011783	LOC284379	5.20768868604167
A_21_P0000186	LOC284385	6.516213773125
A_21_P0011738	LOC284395	4.19776461795833
A_21_P0000885	LOC284408	7.804572915125
A_32_P232808	LOC284412	4.00222823133333
A_33_P3251640	LOC284440	5.21915861629167
A_33_P3461633	LOC284454	8.24092164808333
A_21_P0000964	LOC284551	4.28535243729167
A_33_P3469673	LOC284576	4.48943440504167
A_33_P3578394	LOC284578	3.83360080066667
A_33_P3503937	LOC284581	10.4668329431667
A_33_P3514669	LOC284632	3.88315848958333
A_21_P0001193	LOC284688	4.03810211966667
A_33_P3234472	LOC284751	4.382105441
A_32_P16053	LOC284801	3.92859870516667
A_19_P00328832	LOC284837	4.84269926016667
A_21_P0010334	LOC284865	5.60066521079167
A_33_P3351894	LOC284889	9.93355756533333
A_33_P3436935	LOC284930	3.82552035425
A_33_P3821494	LOC284939	10.7820472758333
A_33_P3791552	LOC284950	3.83578250708333
A_24_P498854	LOC284998	4.29697313866667
A_33_P3579336	LOC285000	3.911629457125
A_33_P3861634	LOC285084	4.76723402004167
A_21_P0002559	LOC285095	5.227729772375
A_32_P197340	LOC285141	4.86785690379167
A_33_P3402545	LOC285205	3.89352755875
A_33_P3718014	LOC285281	3.88837241933333
A_21_P0012541	LOC285286	4.67914178225
A_33_P3765708	LOC285326	3.47288009791667
A_19_P00317431	LOC285375	4.12645739370833
A_19_P00322164	LOC285401	3.92147498445833
A_19_P00322276	LOC285419	5.81785112229167
A_24_P49220	LOC285456	4.38090916683333
A_21_P0012566	LOC285484	3.96219303904167
A_21_P0000709	LOC285540	6.14522382041667
A_33_P3637366	LOC285547	3.76241341395833
A_33_P3411155	LOC285556	7.22249249870833
A_21_P0004551	LOC285577	4.20433162908333
A_21_P0000524	LOC285593	3.87084694129167
A_33_P3525062	LOC285626	4.133329605
A_33_P3718274	LOC285629	4.92481390258333
A_33_P3254141	LOC285696	6.45362691645833
A_33_P3802969	LOC285740	4.6808065085
A_21_P0004773	LOC285758	3.999691625375
A_33_P3773195	LOC285762	4.387573332875
A_33_P3677559	LOC285778	4.50389790425
A_33_P3778618	LOC285796	3.57470072045833
A_21_P0000525	LOC285847	5.493969987625
A_33_P3564487	LOC285878	5.58697081404167
A_21_P0013359	LOC285889	4.58738989916667
A_23_P303978	LOC285943	3.72139211295833
A_33_P3734378	LOC285954	4.09560696541667
A_21_P0005584	LOC285972	4.44299621895833
A_33_P3223417	LOC286002	3.40843124241667
A_33_P3630785	LOC286059	4.28382813933333
A_33_P3832532	LOC286083	4.04450143654167
A_21_P0013541	LOC286094	3.86310180679167
A_33_P3857091	LOC286114	4.36066337233333
A_33_P3267435	LOC286135	3.60516002191667
A_33_P3841368	LOC286161	9.16798624466667
A_21_P0013495	LOC286184	3.611297132
A_33_P3504002	LOC286186	4.60003148075
A_21_P0000822	LOC286189	4.07964537075
A_33_P3877992	LOC286190	3.99544090070833
A_33_P3278490	LOC286238	4.26275274966667
A_24_P365972	LOC286359	3.72371234479167
A_33_P3807593	LOC286437	8.69621646116667
A_33_P3846114	LOC286442	4.32353002079167
A_21_P0013869	LOC286467	4.015907188875
A_21_P0000612	LOC338579	4.21815915979167
A_19_P00316871	LOC338588	3.87528438595833
A_24_P33446	LOC338651	3.98350208291667
A_33_P3556839	LOC338694	4.106042077
A_33_P3311621	LOC338739	4.47041266029167
A_33_P3334923	LOC338758	5.55555171583333
A_33_P3259077	LOC338797	5.168101063125
A_23_P116743	LOC338799	11.0694644595833
A_33_P3887081	LOC338817	4.47756278420833
A_21_P0000879	LOC339166	4.24343266183333
A_33_P3398618	LOC339240	4.8154702825
A_32_P150876	LOC339290	8.77541266166667
A_21_P0009501	LOC339298	4.107257816125
