probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	contrast
A_33_P3260969	-0.0124727053333338	8.29306653683333	-0.161107974856153	0.873786788218333	0.998138471317763	-5.21111495818237	PRAP1	D15_50nM_12h
A_33_P3261084	0.0359059833333291	10.4252533132083	0.39065563115665	0.700595832494727	0.997335945651396	-5.16371366857412	IDH3B	D15_50nM_12h
A_33_P3261132	1.09986599433333	3.900294472625	3.93358072628162	0.000959408846679764	0.566610874701624	-1.40626793666554	CYCSP52	D15_50nM_12h
A_33_P3261143	0.358759606	3.52625000066667	0.849495231310752	0.406663807871638	0.997335945651396	-4.95585125712424	PABPC1P2	D15_50nM_12h
A_33_P3261167	0.0739096866666653	11.5968665341667	1.17476731040159	0.25525966936267	0.997335945651396	-4.72521965703703	GNS	D15_50nM_12h
A_33_P3261173	0.0830712223333325	7.44165729929167	0.895669220594588	0.38214633592411	0.997335945651396	-4.92707001810854	FRAT1	D15_50nM_12h
A_33_P3261182	0.0652665086666637	8.55563919654167	0.574540111500566	0.57265027512409	0.997335945651396	-5.09799538366902	POC5	D15_50nM_12h
A_33_P3261222	0.0298892599999974	8.72837867975	0.343545966821604	0.735132422289218	0.997335945651396	-5.17661632486812	MTMR7	D15_50nM_12h
A_33_P3261246	-0.0592663466666661	11.3364741075	-0.920903200596645	0.369171222639009	0.997335945651396	-4.91076810949926	RPL37	D15_50nM_12h
A_33_P3261298	-0.364946149333333	4.86530444158333	-1.90466538662471	0.0727840921188679	0.997335945651396	-4.00849044477209	SLC6A7	D15_50nM_12h
A_33_P3261353	-0.399941975000001	6.28496087870833	-1.74544543631875	0.0978010675624009	0.997335945651396	-4.18417921938379	BCORP1	D15_50nM_12h
A_33_P3261408	0.0616855246666672	5.386785642875	0.459374528160926	0.651415564325677	0.997335945651396	-5.14199440264274	TMIE	D15_50nM_12h
A_33_P3261418	-0.0705613393333335	5.027701892875	-0.319695950034587	0.752846795032737	0.997335945651396	-5.18252765121254	CACNA1G	D15_50nM_12h
A_33_P3261468	0.849780531333332	3.93060820975	3.77134073297786	0.0013793279073921	0.600981581197646	-1.61624976734879	SLFN12L	D15_50nM_12h
A_33_P3261565	0.0859218129999988	8.94809583270833	1.08570661975842	0.291808734557562	0.997335945651396	-4.79465275166901	ZRANB1	D15_50nM_12h
A_33_P3261610	0.0170771733333357	10.9636251883333	0.270889550031427	0.789530413046503	0.997335945651396	-5.19331630311518	POLR3GL	D15_50nM_12h
A_33_P3261620	-0.481821323999999	4.70333961004167	-1.86886443845188	0.0778556483511452	0.997335945651396	-4.04877310793494	GHSR	D15_50nM_12h
A_33_P3261636	0.782864127666667	3.89632069695833	1.63675405192199	0.118890688045864	0.997335945651396	-4.2986240651664	OR1M1	D15_50nM_12h
A_33_P3261695	0.689043524333333	4.34844459891667	1.14021116844599	0.269011047908528	0.997335945651396	-4.75269791568867	TEX22	D15_50nM_12h
A_33_P3261700	-0.171444086333332	7.23310117804167	-1.56281712822548	0.135350581536257	0.997335945651396	-4.37368476488867	ANKRD13C	D15_50nM_12h
A_33_P3261710	0.508946013000001	3.55089397645833	1.15755492897166	0.26204166729585	0.997335945651396	-4.73899076717638	FTLP10	D15_50nM_12h
A_33_P3261803	-0.185792778333332	6.84694111583333	-1.88068878829021	0.0761471044374306	0.997335945651396	-4.03551648024968	FAAH	D15_50nM_12h
A_33_P3261828	-0.080175048666665	6.52811124533333	-0.657508599816341	0.519100172063837	0.997335945651396	-5.0605132614017	LOC390660	D15_50nM_12h
A_33_P3261862	-0.418710540666666	3.59827770241667	-1.09510410709961	0.287780419899362	0.997335945651396	-4.78754166086577	OR2A42	D15_50nM_12h
A_33_P3261877	0.00200452266666495	6.45928555016667	0.0177500451698404	0.986031785384368	0.999781652316451	-5.2207627548677	LOC100506639	D15_50nM_12h
A_33_P3261902	0.122390272333332	6.214431232875	0.764393279249172	0.454449627459322	0.997335945651396	-5.00527496292239	ENOSF1	D15_50nM_12h
A_33_P3261937	-0.197173127666667	4.600644741375	-0.927133242011597	0.36601400234576	0.997335945651396	-4.90668160277315	RNASE13	D15_50nM_12h
A_33_P3261973	0.110759030666667	7.55812093583333	1.16639268072249	0.258542739179153	0.997335945651396	-4.73194073357458	AP4B1	D15_50nM_12h
A_33_P3262043	0.0419157193333337	8.24073490854167	0.366900316351069	0.717932936695567	0.997335945651396	-5.17042294518792	BAD	D15_50nM_12h
A_33_P3262069	-0.187630928333334	5.73363839779167	-0.679022069007232	0.505684976792616	0.997335945651396	-5.05001795460137	OR2AG2	D15_50nM_12h
A_33_P3262083	0.281687441333331	4.25307522520833	0.572576006131056	0.573951753829065	0.997335945651396	-5.09882453564885	LOC100126784	D15_50nM_12h
A_33_P3262089	-0.202820549333333	5.11606914108333	-0.795733295033555	0.436463618914148	0.997335945651396	-4.98762676158756	OR8G2	D15_50nM_12h
A_33_P3262124	0.0247626416666673	4.81925917595833	0.225432382402268	0.824159912840471	0.998138471317763	-5.20177611582965	MMP25	D15_50nM_12h
A_33_P3262133	-0.197586083333332	6.97620562175	-1.8929026396541	0.0744171587623497	0.997335945651396	-4.02177333879062	GFM1	D15_50nM_12h
A_33_P3262138	0.0510138010000007	6.28341767058333	0.575309464752575	0.572140891576302	0.997335945651396	-5.09766986096698	ANAPC1	D15_50nM_12h
A_33_P3262171	0.114814086333332	3.71126227145833	0.381816729530252	0.707027521460747	0.997335945651396	-5.16625821774226	FER1L6	D15_50nM_12h
A_33_P3262181	0.181518638666668	6.365957419	1.01893482786327	0.321614883274055	0.997335945651396	-4.843679348753	APOBEC3F	D15_50nM_12h
A_33_P3262191	-0.192479573333333	10.87072526	-1.34128854427764	0.196358632799196	0.997335945651396	-4.58365965105476	CPNE7	D15_50nM_12h
A_33_P3262276	-0.105657992333332	4.43841682179167	-0.313218731095291	0.757682645601882	0.997335945651396	-5.18406072391279	OR10A7	D15_50nM_12h
A_33_P3262281	0.241048813000001	3.69794853545833	0.600616661558703	0.555516501047357	0.997335945651396	-5.08673093295246	OR10G7	D15_50nM_12h
A_33_P3262351	-0.774353641	4.00433813454167	-2.6944669109497	0.0147448481550282	0.878738057668883	-3.03625033702295	C5ORF49	D15_50nM_12h
A_33_P3262376	0.0363216966666648	8.99918666566667	0.589065138656996	0.563072956648839	0.997335945651396	-5.09177961826192	OTUD7A	D15_50nM_12h
A_33_P3262416	-0.348891303666666	4.63700352591667	-1.27602269181844	0.218024068700613	0.997335945651396	-4.64090318389287	ATPBD4	D15_50nM_12h
A_33_P3262452	0.14348112	6.72035695366667	1.05637417802724	0.304646023795659	0.997335945651396	-4.81651560560974	PEX26	D15_50nM_12h
A_33_P3262475	-0.0274459633333342	7.74964044958333	-0.219277591649851	0.828879089956381	0.998138471317763	-5.20280335829238	SERP2	D15_50nM_12h
A_33_P3262495	-0.047929176000002	5.78439183879167	-0.341059047558312	0.73697263971144	0.997335945651396	-5.17725225603472	ZNF503	D15_50nM_12h
A_33_P3262510	0.184965526333334	3.758413833375	0.691783059612454	0.497821949349602	0.997335945651396	-5.04364311162663	LIPK	D15_50nM_12h
A_33_P3262515	0.193560074666669	9.76626873741667	2.46487714701295	0.023893232038635	0.907318627658048	-3.33164332197095	RASA3	D15_50nM_12h
A_33_P3262541	0.173334853333334	5.38061240620833	1.63252141002569	0.11978493011062	0.997335945651396	-4.30298376689246	ADAMTSL2	D15_50nM_12h
A_33_P3262555	-0.222820756999996	9.78836709920833	-2.29900691531215	0.0335799384042536	0.922503634014904	-3.53975459754972	MEX3D	D15_50nM_12h
A_33_P3262580	0.119112735333333	5.627142718875	1.16670759336169	0.258418713711676	0.997335945651396	-4.73168871148952	ENTPD1	D15_50nM_12h
A_33_P3262635	-0.0443489153333321	10.053027391375	-0.529868379422022	0.6026207589474	0.997335945651396	-5.1161814304085	CECR1	D15_50nM_12h
A_33_P3262660	0.480977315	3.60675495341667	1.36617731997547	0.188560634112695	0.997335945651396	-4.56125380439043	HSFY1P1	D15_50nM_12h
A_33_P3262685	-0.0393989936666665	4.65668450679167	-0.296259562378453	0.770392587830203	0.997335945651396	-5.18792806774071	POM121L1P	D15_50nM_12h
A_33_P3262729	0.398472943999998	6.434551081375	0.896503113015299	0.38171276177902	0.997335945651396	-4.92653773015845	MYH8	D15_50nM_12h
A_33_P3262789	-0.00291811333333136	9.179755386875	-0.0358603032000047	0.971784921743537	0.998990113345848	-5.22039711768656	REEP6	D15_50nM_12h
A_33_P3262814	-0.0957905576666676	5.91439214529167	-0.393776729655187	0.69833026190385	0.997335945651396	-5.16280155075622	REEP3	D15_50nM_12h
A_33_P3262833	-0.274846025333332	4.751716081	-1.47601571345248	0.157066026430987	0.997335945651396	-4.45872359599643	GOLGA8E	D15_50nM_12h
A_33_P3262854	-0.0378838629999994	5.620052536125	-0.36804254873968	0.717095605099043	0.997335945651396	-5.17010978229943	LIMS3L	D15_50nM_12h
A_33_P3262969	0.0208009673333329	4.367167910375	0.0461560567677173	0.963689558156104	0.998990113345848	-5.22007913182898	COL4A6	D15_50nM_12h
A_33_P3263061	-0.0415173306666681	8.70621402770833	-0.479912014480426	0.637018323290294	0.997335945651396	-5.13484127656054	AK3	D15_50nM_12h
A_33_P3263193	0.147238959000001	8.598301600125	1.24968826116408	0.22727709716628	0.997335945651396	-4.66336687164417	C12ORF32	D15_50nM_12h
A_33_P3263217	0.205950555333334	6.13427661891667	0.827256921976088	0.418827704221031	0.997335945651396	-4.96922332885576	LRRC4	D15_50nM_12h
A_33_P3263307	-0.0424478500000003	13.3112824170833	-0.594480233911754	0.559523969675348	0.997335945651396	-5.08942451376704	RANGAP1	D15_50nM_12h
A_33_P3263359	-0.304137932333334	6.97279671533333	-1.79494929969329	0.0893211877821838	0.997335945651396	-4.130533274551	DGKA	D15_50nM_12h
A_33_P3263379	0.0800365710000026	8.51175397866667	0.316977151349662	0.754875365672482	0.997335945651396	-5.18317492244679	SNORD17	D15_50nM_12h
A_33_P3263387	-0.0876717806666649	7.46533206617391	-0.529053061414867	0.603544283015835	0.997335945651396	-5.11624258089801	TTLL4	D15_50nM_12h
A_33_P3263432	0.0448771786666651	5.99150237445833	0.37423007075413	0.712566174181741	0.997335945651396	-5.16839677409174	ITGA10	D15_50nM_12h
A_33_P3263463	-0.249473911333333	4.49277948025	-0.612586523629472	0.547743407947848	0.997335945651396	-5.08140122403533	LOC644554	D15_50nM_12h
A_33_P3263497	-0.0823670223333339	5.90058802841667	-0.709705798359967	0.486898445193519	0.997335945651396	-5.03450276807642	SNED1	D15_50nM_12h
A_33_P3263569	0.0387634180000003	4.56008409666667	0.189790265126514	0.851578358388295	0.998138471317763	-5.2073327578965	AKNAD1	D15_50nM_12h
A_33_P3263664	0.0519585299999994	5.68417601441667	0.293880551002175	0.772180978800498	0.997335945651396	-5.18845357821736	KRTAP6-2	D15_50nM_12h
A_33_P3263666	0.100334275000003	9.35205195875	0.961757104355555	0.348801417567194	0.997335945651396	-4.8835291632489	ANKRD9	D15_50nM_12h
A_33_P3263696	0.0516068303333341	8.18508282395833	0.519023410695223	0.610010879033242	0.997335945651396	-5.1203834251896	ATG13	D15_50nM_12h
A_33_P3263756	-0.0419167693333318	10.0410475295417	-0.471166185533478	0.643131636420155	0.997335945651396	-5.13792446929882	ZNF446	D15_50nM_12h
A_33_P3263824	0.0662408196666693	8.35145582883333	0.613087735038271	0.547419202653421	0.997335945651396	-5.0811758789995	MRPL43	D15_50nM_12h
A_33_P3263841	-0.0290304366666669	6.97375683916667	-0.23172981429469	0.819338492372564	0.998138471317763	-5.2006958504791	RCHY1	D15_50nM_12h
A_33_P3263867	-0.392271470666667	4.812665157125	-1.0473828284608	0.308661357481168	0.997335945651396	-4.82311551060196	P2RX7	D15_50nM_12h
A_33_P3263890	-0.115349961999999	4.00070409458333	-0.409502667481008	0.686959649211476	0.997335945651396	-5.15809783596616	PRRX1	D15_50nM_12h
A_33_P3263938	0.0755623623333355	8.13406942416667	0.682299267413121	0.503658897884811	0.997335945651396	-5.04839139919283	LCN15	D15_50nM_12h
A_33_P3263955	0.0912687533333334	3.61870492445833	0.321233141921309	0.751700671162205	0.997335945651396	-5.18215927697004	LCN10	D15_50nM_12h
A_33_P3264072	0.0109449909999997	4.34592124558333	0.0633836520373727	0.950153340743835	0.998138471317763	-5.2193685674613	LOC100128593	D15_50nM_12h
A_33_P3264089	-0.243584131	4.08938185679167	-1.25677755747855	0.224756767576732	0.997335945651396	-4.65735601266891	ACTR3C	D15_50nM_12h
A_33_P3264116	-0.449467419333334	4.94964601020833	-3.66575681811629	0.00174666830064745	0.6515072761415	-1.75412472567665	NHLRC1	D15_50nM_12h
A_33_P3264121	0.080776010000001	14.0602597354167	0.868145590097965	0.396640461749699	0.997335945651396	-4.94439042962406	TBCA	D15_50nM_12h
A_33_P3264179	0.485882953666667	5.11449601329167	1.68042111875147	0.109991902654893	0.997335945651396	-4.25321449390505	LCE3E	D15_50nM_12h
A_33_P3264188	0.200480896000001	4.30056955245833	0.44509772336961	0.66150809211749	0.997335945651396	-5.14678806061362	OR2D3	D15_50nM_12h
A_33_P3264193	0.709159901	4.351815298375	2.05168733432001	0.0549036578147762	0.966987484275373	-3.83875762880205	OR2D2	D15_50nM_12h
A_33_P3264224	0.235004988	4.33346069720833	0.766093482024155	0.453462389713722	0.997335945651396	-5.00433423502467	CDC42BPG	D15_50nM_12h
A_33_P3264238	-0.0942439926666667	6.48622695641667	-0.854999578768163	0.403688655214254	0.997335945651396	-4.9524920658339	ZNF280B	D15_50nM_12h
A_33_P3264272	-0.274966621333332	6.39060490054167	-1.37320656880774	0.186403663793758	0.997335945651396	-4.55486928276158	SYF2	D15_50nM_12h
A_33_P3264331	-0.0921630106666669	4.02927819491667	-0.41165590956214	0.685408636388421	0.997335945651396	-5.15743978741851	FOXD3	D15_50nM_12h
A_33_P3264349	0.592744891000001	4.11696100816667	1.58333286365829	0.130601942166612	0.997335945651396	-4.35309308108254	LOC150185	D15_50nM_12h
A_33_P3264419	-0.00503579666666454	11.5148596583333	-0.069385207522278	0.945441190480308	0.998138471317763	-5.21906856420109	YTHDF3	D15_50nM_12h
A_33_P3264505	-0.286910887333335	5.08564543670833	-1.09964110783758	0.285850213225312	0.997335945651396	-4.78409009912193	FCF1	D15_50nM_12h
A_33_P3264528	0.247031770333333	4.223021134125	0.611429102196089	0.548492471514058	0.997335945651396	-5.08192093413906	HOXA11	D15_50nM_12h
A_33_P3264577	-0.0826781433333323	9.68077927783333	-0.525683943077818	0.605466993466012	0.997335945651396	-5.11781263186585	DCTN1	D15_50nM_12h
A_33_P3264612	-0.303823513333334	6.74992701154167	-2.10569482704202	0.0494020009051171	0.962311706242736	-3.77480090866252	TPCN2	D15_50nM_12h
A_33_P3264657	0.0318938513333347	8.37974431683333	0.314332527540165	0.75685035324353	0.997335945651396	-5.18379930555742	CYP27C1	D15_50nM_12h
A_33_P3264667	0.442380505333334	3.91794033520833	1.46342160677005	0.160443110265464	0.997335945651396	-4.47077402983927	CYP26C1	D15_50nM_12h
A_33_P3264771	-0.290509583	4.394397981125	-1.90020465278945	0.0733996156178078	0.997335945651396	-4.01353309122446	NOTO	D15_50nM_12h
A_33_P3264780	-0.0179558749999984	8.17182713466667	-0.156938946606573	0.877024292828211	0.998138471317763	-5.21161344127037	CDK8	D15_50nM_12h
A_33_P3264815	0.0655757983333309	8.90030628179167	0.747639929340516	0.464247625558962	0.997335945651396	-5.01444170722641	TLN2	D15_50nM_12h
A_33_P3264855	0.0770840286666665	5.76217224045833	0.636022656998271	0.532694803331363	0.997335945651396	-5.07067784210205	ZNF192P1	D15_50nM_12h
A_33_P3264895	-0.041750089999999	9.7015484445	-0.549241999168904	0.58952881372714	0.997335945651396	-5.10846736555034	RHEBL1	D15_50nM_12h
A_33_P3264910	-0.395205722666667	4.77704219391667	-2.18184752558486	0.0424944181636668	0.943083324193862	-3.68329241427112	NKX6-2	D15_50nM_12h
A_33_P3265024	-0.091179793000002	5.82704007908333	-0.477971906389393	0.638372164415794	0.997335945651396	-5.13552996689399	ST5	D15_50nM_12h
A_33_P3265129	0.522570982333334	3.92237867954167	1.94654690125069	0.0672247763271746	0.988010450035395	-3.96082703395053	ACSM2A	D15_50nM_12h
A_33_P3265180	-0.164446566666664	10.6045922566667	-1.08447877188706	0.292338083058966	0.997335945651396	-4.79557805799291	CSNK1E	D15_50nM_12h
A_33_P3265189	0.149441961666667	4.61786265079167	0.539928354755973	0.595804875789816	0.997335945651396	-5.11220897807023	DSG1	D15_50nM_12h
A_33_P3265194	-0.446422388333334	4.25356870379167	-2.13885206684978	0.0462774608105893	0.954535593304288	-3.73514230272731	CPSF4L	D15_50nM_12h
A_33_P3265270	0.0062600063333349	8.16477534170833	0.0698497318667999	0.945076550945359	0.998138471317763	-5.21904421361658	SLC17A5	D15_50nM_12h
A_33_P3265290	0.0196571166666644	14.6038877825	0.31306649925947	0.757796425624233	0.997335945651396	-5.18409638305219	RPL24	D15_50nM_12h
A_33_P3265309	-0.481636491333331	4.7824634535	-2.30869348456779	0.0329262890802725	0.922503634014904	-3.52774986944331	CEACAM4	D15_50nM_12h
A_33_P3265394	0.0113640233333356	7.51051723854167	0.132920971329541	0.895717409362305	0.998138471317763	-5.2142314810976	WDR74	D15_50nM_12h
A_33_P3265444	0.0961429066666666	3.751103056125	0.343173235933444	0.735408123038928	0.997335945651396	-5.17671192550865	MRS2P2	D15_50nM_12h
A_33_P3265479	0.0866083436666658	6.60179433758333	0.520588686571124	0.608941555337945	0.997335945651396	-5.1197821036979	ZFAT	D15_50nM_12h
A_33_P3265494	0.0576636970000006	4.96773343329167	0.319121400319094	0.753275328792915	0.997335945651396	-5.18266488978677	C6ORF138	D15_50nM_12h
A_33_P3265504	-0.204143932	6.12167867533333	-0.930591509265554	0.364269349689209	0.997335945651396	-4.90440270230245	EIF5AL1	D15_50nM_12h
A_33_P3265606	-0.0780956533333335	11.2309145483333	-0.280874739370896	0.781980893696187	0.997335945651396	-5.19125247029344	GCLM	D15_50nM_12h
A_33_P3265679	0.0680484850000012	5.14605823808333	0.382615880590548	0.706445071207793	0.997335945651396	-5.1660305022315	LOC389199	D15_50nM_12h
A_33_P3265704	-0.0196344033333329	11.0820085379167	-0.309009585924719	0.760830703387989	0.997335945651396	-5.18504038421134	UFD1L	D15_50nM_12h
A_33_P3265709	0.0760089883333332	4.05279911670833	0.214664921656103	0.832420254494957	0.998138471317763	-5.20355470446985	OR2Y1	D15_50nM_12h
A_33_P3265714	-0.352619061000001	4.30435210179167	-1.04363764789707	0.310345018329987	0.997335945651396	-4.82585039929523	C2ORF61	D15_50nM_12h
A_33_P3265749	-0.337309468333333	4.06885273845833	-1.30960367915838	0.206653906183661	0.997335945651396	-4.61172623628604	PTGER3	D15_50nM_12h
A_33_P3265783	-0.658348202666666	3.71131611816667	-1.74238319402883	0.0983478218096319	0.997335945651396	-4.18746730992322	STATH	D15_50nM_12h
A_33_P3265855	-0.399953423666667	6.17574495979167	-1.61028641304382	0.124576842015197	0.997335945651396	-4.325762594148	PRR5-ARHGAP8	D15_50nM_12h
A_33_P3265920	-0.0452609393333328	6.26340574470833	-0.322682377867052	0.750620670441229	0.997335945651396	-5.18181038592567	PTPN4	D15_50nM_12h
A_33_P3266010	0.362284569000002	7.24060581058333	1.51057264050702	0.148098874567637	0.997335945651396	-4.42527918844429	RIN1	D15_50nM_12h
A_33_P3266078	0.0217637853333343	4.53767129883333	0.0796113741231066	0.937416929329668	0.998138471317763	-5.2184949506227	OR2AG1	D15_50nM_12h
A_33_P3266080	0.0501493466666663	10.6630640908333	0.569462510826316	0.576017963434237	0.997335945651396	-5.10013335263832	TAF6L	D15_50nM_12h
A_33_P3266192	0.00322076900000035	4.34187575291667	0.0144430668046407	0.988633965067572	0.999841989246738	-5.22080284965949	FLJ41484	D15_50nM_12h
A_33_P3266265	0.148644919333334	7.50885227	1.19385780088072	0.247893344445746	0.997335945651396	-4.70975220484741	FAM108B1	D15_50nM_12h
A_33_P3266396	-0.0321321363333347	9.517182855125	-0.402537879963258	0.691986255777578	0.997335945651396	-5.16020324703931	GLTPD1	D15_50nM_12h
A_33_P3266419	0.0161903313333331	5.86986375741667	0.124456479758533	0.902320885999212	0.998138471317763	-5.21505100848022	GLTP	D15_50nM_12h
