NGenes	Direction	PValue	FDR	pathway	fixed_correlation
29	Down	0.539539481464167	0.952852478592472	R-HSA-9013404	0.15
108	Up	0.540001097943757	0.952852478592472	R-HSA-168273	0.15
10	Up	0.540539283099442	0.952852478592472	R-HSA-8956319	0.15
54	Up	0.542600686609749	0.95453426909715	R-HSA-5693606	0.15
16	Down	0.545529867071204	0.956574306622491	R-HSA-389356	0.15
13	Down	0.545979766656921	0.956574306622491	R-HSA-9828806	0.15
121	Up	0.548091141032242	0.958325686754143	R-HSA-168255	0.15
43	Up	0.556580198844829	0.969962525622776	R-HSA-390466	0.15
13	Up	0.557579691654367	0.969962525622776	R-HSA-9637690	0.15
18	Down	0.558122288525402	0.969962525622776	R-HSA-5694530	0.15
279	Down	0.561448939433936	0.973284380016584	R-HSA-5653656	0.15
236	Up	0.563208768632235	0.973284380016584	R-HSA-1280215	0.15
16	Down	0.563421004209136	0.973284380016584	R-HSA-446219	0.15
21	Up	0.567068007614393	0.976439738405299	R-HSA-1989781	0.15
13	Down	0.567513119421178	0.976439738405299	R-HSA-180024	0.15
108	Up	0.571662254606454	0.980387459247761	R-HSA-3700989	0.15
46	Down	0.573178438291966	0.980387459247761	R-HSA-9013149	0.15
10	Up	0.575875192639428	0.980387459247761	R-HSA-9609523	0.15
117	Up	0.576295921724663	0.980387459247761	R-HSA-162906	0.15
47	Down	0.577707619004248	0.980387459247761	R-HSA-983705	0.15
12	Down	0.578474074838139	0.980387459247761	R-HSA-1912422	0.15
61	Up	0.579412250415367	0.980387459247761	R-HSA-6807070	0.15
27	Up	0.579774305225717	0.980387459247761	R-HSA-170834	0.15
10	Down	0.58083737568771	0.980387459247761	R-HSA-2142753	0.15
14	Down	0.581180964820889	0.980387459247761	R-HSA-400685	0.15
14	Up	0.583836681118906	0.981398313497846	R-HSA-5250924	0.15
101	Down	0.584355887418196	0.981398313497846	R-HSA-446728	0.15
15	Up	0.585195746099644	0.981398313497846	R-HSA-9645723	0.15
39	Down	0.589978368507626	0.983032447202574	R-HSA-9824439	0.15
142	Up	0.590014329386871	0.983032447202574	R-HSA-72312	0.15
11	Down	0.592396662362392	0.983032447202574	R-HSA-399956	0.15
58	Up	0.592686351761335	0.983032447202574	R-HSA-69242	0.15
85	Up	0.594495088803055	0.983032447202574	R-HSA-2467813	0.15
16	Down	0.594744117784493	0.983032447202574	R-HSA-2219528	0.15
48	Up	0.594859450174805	0.983032447202574	R-HSA-391251	0.15
30	Down	0.596735833641717	0.983032447202574	R-HSA-9013408	0.15
54	Up	0.597549520090076	0.983032447202574	R-HSA-9692914	0.15
13	Down	0.598444728086796	0.983032447202574	R-HSA-9662361	0.15
21	Down	0.598714657518969	0.983032447202574	R-HSA-9013405	0.15
17	Down	0.601061004535762	0.984649780044654	R-HSA-75105	0.15
90	Up	0.60198426227788	0.984649780044654	R-HSA-72689	0.15
18	Up	0.604379372396687	0.985940584414717	R-HSA-499943	0.15
96	Up	0.605731081866665	0.985940584414717	R-HSA-69620	0.15
18	Up	0.60734855026011	0.985940584414717	R-HSA-5619507	0.15
18	Up	0.60734855026011	0.985940584414717	R-HSA-5617472	0.15
32	Down	0.61035392136919	0.98614170351453	R-HSA-373755	0.15
28	Up	0.611551291227937	0.98614170351453	R-HSA-447115	0.15
13	Down	0.611690889888777	0.98614170351453	R-HSA-9958810	0.15
265	Down	0.612048505081524	0.98614170351453	R-HSA-199991	0.15
21	Up	0.622958928842605	0.996271978965354	R-HSA-167152	0.15
21	Up	0.622958928842605	0.996271978965354	R-HSA-167200	0.15
21	Up	0.622958928842605	0.996271978965354	R-HSA-167169	0.15
21	Up	0.622958928842605	0.996271978965354	R-HSA-167246	0.15
27	Up	0.62464801720392	0.997123316351442	R-HSA-166016	0.15
23	Down	0.62903589937371	0.99928758582706	R-HSA-9013106	0.15
46	Up	0.632341828426059	0.99928758582706	R-HSA-9648025	0.15
26	Down	0.635092328776142	0.99928758582706	R-HSA-2980736	0.15
18	Up	0.639401104679326	0.99928758582706	R-HSA-3371571	0.15
43	Down	0.64002602614427	0.99928758582706	R-HSA-1168372	0.15
10	Up	0.641182024295433	0.99928758582706	R-HSA-9682385	0.15
16	Down	0.642641981920498	0.99928758582706	R-HSA-177929	0.15
45	Up	0.643404146335161	0.99928758582706	R-HSA-15869	0.15
19	Down	0.643902371170775	0.99928758582706	R-HSA-112043	0.15
44	Down	0.649291158454253	0.99928758582706	R-HSA-5628897	0.15
14	Down	0.6498636926952	0.99928758582706	R-HSA-5218920	0.15
19	Up	0.650335224425618	0.99928758582706	R-HSA-8986944	0.15
20	Down	0.651500031886305	0.99928758582706	R-HSA-8854214	0.15
13	Up	0.65172633029692	0.99928758582706	R-HSA-3371511	0.15
15	Down	0.653709137553353	0.99928758582706	R-HSA-5675221	0.15
40	Down	0.653762439180035	0.99928758582706	R-HSA-5619084	0.15
48	Up	0.656521030199275	0.99928758582706	R-HSA-5689603	0.15
67	Up	0.657212011750401	0.99928758582706	R-HSA-9678108	0.15
10	Down	0.660743004637327	0.99928758582706	R-HSA-8849471	0.15
91	Down	0.661491219394499	0.99928758582706	R-HSA-418990	0.15
91	Down	0.661491219394499	0.99928758582706	R-HSA-421270	0.15
19	Up	0.664825581645812	0.99928758582706	R-HSA-389960	0.15
34	Up	0.665259837939199	0.99928758582706	R-HSA-381119	0.15
12	Down	0.667991852677598	0.99928758582706	R-HSA-416572	0.15
16	Down	0.671834233145104	0.99928758582706	R-HSA-9820965	0.15
17	Up	0.673088526191377	0.99928758582706	R-HSA-448424	0.15
17	Up	0.673088526191377	0.99928758582706	R-HSA-450294	0.15
62	Up	0.673555428534773	0.99928758582706	R-HSA-5689880	0.15
17	Up	0.674626578001913	0.99928758582706	R-HSA-167287	0.15
17	Up	0.674626578001913	0.99928758582706	R-HSA-167290	0.15
17	Up	0.674626578001913	0.99928758582706	R-HSA-167238	0.15
17	Up	0.674626578001913	0.99928758582706	R-HSA-167243	0.15
20	Down	0.675413599286831	0.99928758582706	R-HSA-109606	0.15
74	Up	0.680355915583885	0.99928758582706	R-HSA-8951664	0.15
22	Up	0.68078368643314	0.99928758582706	R-HSA-1226099	0.15
13	Up	0.681208764335288	0.99928758582706	R-HSA-877300	0.15
34	Up	0.681611250306373	0.99928758582706	R-HSA-9006936	0.15
19	Up	0.681864668868902	0.99928758582706	R-HSA-9856649	0.15
11	Up	0.682920362221633	0.99928758582706	R-HSA-168643	0.15
198	Down	0.684293436283398	0.99928758582706	R-HSA-6798695	0.15
20	Down	0.686168971898847	0.99928758582706	R-HSA-5625740	0.15
60	Up	0.689305320995692	0.99928758582706	R-HSA-5617833	0.15
53	Up	0.69208565899087	0.99928758582706	R-HSA-8939211	0.15
160	Up	0.692097679976277	0.99928758582706	R-HSA-9679506	0.15
141	Down	0.69212557677736	0.99928758582706	R-HSA-9006934	0.15
11	Up	0.693036278850351	0.99928758582706	R-HSA-5655302	0.15
58	Down	0.694612405758457	0.99928758582706	R-HSA-6807878	0.15
47	Down	0.694880877985824	0.99928758582706	R-HSA-8957322	0.15
24	Down	0.696637810365376	0.99928758582706	R-HSA-6806834	0.15
33	Up	0.697361376452882	0.99928758582706	R-HSA-9820952	0.15
92	Down	0.697609631388541	0.99928758582706	R-HSA-195721	0.15
20	Down	0.698533538336071	0.99928758582706	R-HSA-5205647	0.15
16	Down	0.700223569305185	0.99928758582706	R-HSA-9013026	0.15
81	Down	0.70026305569354	0.99928758582706	R-HSA-9764265	0.15
81	Down	0.70026305569354	0.99928758582706	R-HSA-9764274	0.15
119	Up	0.700909746374851	0.99928758582706	R-HSA-9694516	0.15
58	Up	0.704716439108982	0.99928758582706	R-HSA-9975921	0.15
75	Up	0.705333215219817	0.99928758582706	R-HSA-983168	0.15
328	Down	0.707544703351406	0.99928758582706	R-HSA-168249	0.15
12	Up	0.708192743411455	0.99928758582706	R-HSA-3371568	0.15
33	Up	0.708771840832723	0.99928758582706	R-HSA-168898	0.15
95	Up	0.710587297554235	0.99928758582706	R-HSA-71387	0.15
269	Down	0.711884572797969	0.99928758582706	R-HSA-422475	0.15
83	Up	0.712388993502276	0.99928758582706	R-HSA-9633012	0.15
60	Down	0.71362014285499	0.99928758582706	R-HSA-157118	0.15
15	Up	0.7142947388344	0.99928758582706	R-HSA-1489509	0.15
32	Up	0.71524915436841	0.99928758582706	R-HSA-2565942	0.15
98	Up	0.718475322722595	0.99928758582706	R-HSA-983169	0.15
44	Down	0.721481485064879	0.99928758582706	R-HSA-9663891	0.15
10	Up	0.722737604754137	0.99928758582706	R-HSA-76046	0.15
10	Up	0.722737604754137	0.99928758582706	R-HSA-76061	0.15
10	Up	0.722737604754137	0.99928758582706	R-HSA-76066	0.15
42	Down	0.723790541162483	0.99928758582706	R-HSA-9766229	0.15
11	Up	0.724466914417072	0.99928758582706	R-HSA-1839126	0.15
11	Up	0.724466914417072	0.99928758582706	R-HSA-8851708	0.15
39	Down	0.728702609365595	0.99928758582706	R-HSA-9931269	0.15
38	Down	0.729776979442515	0.99928758582706	R-HSA-5358346	0.15
21	Down	0.731299531940256	0.99928758582706	R-HSA-381038	0.15
45	Down	0.732339445073005	0.99928758582706	R-HSA-8852276	0.15
18	Up	0.73452524214149	0.99928758582706	R-HSA-6814122	0.15
27	Up	0.73456368353499	0.99928758582706	R-HSA-380287	0.15
27	Up	0.73456368353499	0.99928758582706	R-HSA-380270	0.15
82	Down	0.735423450044099	0.99928758582706	R-HSA-9759476	0.15
86	Down	0.735727447457474	0.99928758582706	R-HSA-948021	0.15
273	Down	0.736315913364323	0.99928758582706	R-HSA-9675108	0.15
66	Down	0.736588856689561	0.99928758582706	R-HSA-2132295	0.15
18	Down	0.736825158623869	0.99928758582706	R-HSA-532668	0.15
86	Down	0.738186131289445	0.99928758582706	R-HSA-388841	0.15
84	Up	0.739571620954729	0.99928758582706	R-HSA-156842	0.15
48	Up	0.740517500712968	0.99928758582706	R-HSA-446652	0.15
10	Up	0.741975899919195	0.99928758582706	R-HSA-110314	0.15
97	Up	0.745299780991254	0.99928758582706	R-HSA-975957	0.15
97	Up	0.745299780991254	0.99928758582706	R-HSA-927802	0.15
340	Up	0.750278152648044	0.99928758582706	R-HSA-2262752	0.15
17	Down	0.750980437596965	0.99928758582706	R-HSA-9013406	0.15
83	Down	0.752125611502905	0.99928758582706	R-HSA-5673001	0.15
285	Down	0.75241132940729	0.99928758582706	R-HSA-72766	0.15
14	Up	0.753395130898503	0.99928758582706	R-HSA-111465	0.15
10	Up	0.753877541207812	0.99928758582706	R-HSA-9670095	0.15
64	Down	0.754978581374494	0.99928758582706	R-HSA-5358351	0.15
52	Up	0.757546058152334	0.99928758582706	R-HSA-9730414	0.15
12	Down	0.757680617743459	0.99928758582706	R-HSA-9013424	0.15
85	Up	0.757790727595296	0.99928758582706	R-HSA-2408522	0.15
44	Down	0.758812131485622	0.99928758582706	R-HSA-9764561	0.15
13	Up	0.75933521428013	0.99928758582706	R-HSA-111997	0.15
13	Up	0.75933521428013	0.99928758582706	R-HSA-111933	0.15
83	Up	0.760413065550719	0.99928758582706	R-HSA-5357801	0.15
15	Up	0.760615840160473	0.99928758582706	R-HSA-203927	0.15
37	Down	0.761256825872088	0.99928758582706	R-HSA-5387390	0.15
37	Down	0.761256825872088	0.99928758582706	R-HSA-5362768	0.15
85	Up	0.764731054684986	0.99928758582706	R-HSA-9954709	0.15
82	Down	0.765947395828402	0.99928758582706	R-HSA-199977	0.15
10	Up	0.766923079593659	0.99928758582706	R-HSA-8862803	0.15
10	Up	0.766923079593659	0.99928758582706	R-HSA-8863678	0.15
61	Down	0.767587649863609	0.99928758582706	R-HSA-9918487	0.15
57	Up	0.76855190037177	0.99928758582706	R-HSA-201681	0.15
58	Up	0.768923530298709	0.99928758582706	R-HSA-9755511	0.15
17	Down	0.770391465002661	0.99928758582706	R-HSA-1227986	0.15
38	Down	0.770933843227094	0.99928758582706	R-HSA-5678895	0.15
22	Down	0.771379437067216	0.99928758582706	R-HSA-381070	0.15
11	Down	0.773671271993801	0.99928758582706	R-HSA-442742	0.15
48	Up	0.774312941132522	0.99928758582706	R-HSA-9759194	0.15
84	Down	0.775601510033553	0.99928758582706	R-HSA-5684996	0.15
69	Down	0.77575395649937	0.99928758582706	R-HSA-9909648	0.15
86	Up	0.775781336196712	0.99928758582706	R-HSA-975956	0.15
34	Down	0.776662328270824	0.99928758582706	R-HSA-1592230	0.15
10	Down	0.77915306928112	0.99928758582706	R-HSA-9607240	0.15
14	Down	0.780310021578888	0.99928758582706	R-HSA-9035034	0.15
14	Up	0.781566084437467	0.99928758582706	R-HSA-380972	0.15
188	Down	0.783727734566025	0.99928758582706	R-HSA-71291	0.15
57	Down	0.787369769398407	0.99928758582706	R-HSA-2454202	0.15
82	Up	0.787386963679333	0.99928758582706	R-HSA-162909	0.15
20	Down	0.789080216487888	0.99928758582706	R-HSA-193704	0.15
14	Down	0.790574266332217	0.99928758582706	R-HSA-156590	0.15
79	Up	0.79127925966627	0.99928758582706	R-HSA-69275	0.15
79	Up	0.79127925966627	0.99928758582706	R-HSA-453274	0.15
44	Up	0.793525977882915	0.99928758582706	R-HSA-9020702	0.15
27	Down	0.794579513123627	0.99928758582706	R-HSA-1655829	0.15
53	Down	0.796027356750185	0.99928758582706	R-HSA-5610787	0.15
80	Up	0.796204060206462	0.99928758582706	R-HSA-156902	0.15
34	Up	0.796308000652194	0.99928758582706	R-HSA-380320	0.15
46	Down	0.796496911025555	0.99928758582706	R-HSA-9958825	0.15
10	Up	0.801036167267221	0.99928758582706	R-HSA-198725	0.15
36	Down	0.801983547634469	0.99928758582706	R-HSA-8980692	0.15
105	Up	0.802021009588562	0.99928758582706	R-HSA-9711097	0.15
54	Up	0.802841515925188	0.99928758582706	R-HSA-69481	0.15
36	Up	0.80354514407559	0.99928758582706	R-HSA-450408	0.15
70	Down	0.803602203644727	0.99928758582706	R-HSA-389948	0.15
52	Down	0.806135053975255	0.99928758582706	R-HSA-5621481	0.15
49	Up	0.808486880507751	0.99928758582706	R-HSA-9909396	0.15
110	Down	0.813160841470119	0.99928758582706	R-HSA-195258	0.15
39	Down	0.81389623562992	0.99928758582706	R-HSA-9013148	0.15
14	Down	0.81428797251862	0.99928758582706	R-HSA-2871796	0.15
80	Up	0.819778177549903	0.99928758582706	R-HSA-9954714	0.15
83	Up	0.822445610206156	0.99928758582706	R-HSA-72764	0.15
90	Down	0.824425840987291	0.99928758582706	R-HSA-6811442	0.15
78	Up	0.825732832584233	0.99928758582706	R-HSA-2408557	0.15
42	Down	0.826650493913803	0.99928758582706	R-HSA-8878166	0.15
13	Down	0.830351289859341	0.99928758582706	R-HSA-5627117	0.15
10	Up	0.8306043311724	0.99928758582706	R-HSA-9707616	0.15
33	Down	0.832544236564164	0.99928758582706	R-HSA-351202	0.15
14	Up	0.838101365553741	0.99928758582706	R-HSA-9635486	0.15
131	Up	0.839913246421496	0.99928758582706	R-HSA-9010553	0.15
63	Down	0.841108449824749	0.99928758582706	R-HSA-9612973	0.15
79	Up	0.841172230165638	0.99928758582706	R-HSA-9954716	0.15
53	Up	0.843037493404066	0.99928758582706	R-HSA-69306	0.15
19	Down	0.843045101794513	0.99928758582706	R-HSA-379724	0.15
80	Up	0.843262349633718	0.99928758582706	R-HSA-192823	0.15
367	Up	0.843415901194975	0.99928758582706	R-HSA-8953897	0.15
96	Up	0.843510801869274	0.99928758582706	R-HSA-9006925	0.15
35	Up	0.849051419196222	0.99928758582706	R-HSA-9856651	0.15
68	Up	0.849344511224074	0.99928758582706	R-HSA-9006931	0.15
22	Down	0.849346923332793	0.99928758582706	R-HSA-9639288	0.15
44	Down	0.850180732651557	0.99928758582706	R-HSA-5607764	0.15
97	Down	0.851770611738338	0.99928758582706	R-HSA-9711123	0.15
60	Down	0.852796603886047	0.99928758582706	R-HSA-1632852	0.15
39	Up	0.852799613694926	0.99928758582706	R-HSA-9907900	0.15
153	Up	0.853446026329646	0.99928758582706	R-HSA-5663202	0.15
36	Down	0.854276477137778	0.99928758582706	R-HSA-1169091	0.15
33	Down	0.857005173780038	0.99928758582706	R-HSA-4608870	0.15
120	Up	0.857226528936734	0.99928758582706	R-HSA-9948299	0.15
33	Down	0.857329272789395	0.99928758582706	R-HSA-9824272	0.15
39	Down	0.857857308941331	0.99928758582706	R-HSA-5658442	0.15
31	Down	0.858057861285964	0.99928758582706	R-HSA-350562	0.15
153	Down	0.864490208941963	0.99928758582706	R-HSA-9012999	0.15
11	Up	0.864870845416008	0.99928758582706	R-HSA-9734009	0.15
97	Down	0.86505587162495	0.99928758582706	R-HSA-5683057	0.15
14	Down	0.868510697285197	0.99928758582706	R-HSA-5205685	0.15
13	Up	0.873269647894505	0.99928758582706	R-HSA-983170	0.15
404	Down	0.87376615796039	0.99928758582706	R-HSA-1266738	0.15
18	Down	0.874273357838164	0.99928758582706	R-HSA-5620924	0.15
