gene_target	source	predicted_group	n	group
Ndufs1	mouse76	008 L2-3 IT ENT PPP RSP Glut	1	15551
Ndufs1	mouse76	027 NP-CT-L6b-OB Glut	3	15552
Ndufs1	mouse76	046 CTX-CGE GABA	4	15553
Ndufs1	mouse76	052 Pvalb Gaba	3	15554
Ndufs1	mouse76	059 CNU-LGE LSX GABA	3	15555
Ndufs1	mouse76	066 CNU-HYa HY GABA	1	15556
Ndufs1	mouse76	151 TH Prkcd Grin2c Glut	2	15557
Ndufs1	mouse76	191 MB P MY GABA	1	15558
Ndufs1	mouse76	217 P MY Pineal Glut	2	15559
Ndufs1	mouse76	308 CB GABA	1	15560
Ndufs1	mouse8	001 L5-6 IT Glut	1	15561
Ndufs1	mouse8	005 L4-5 IT CTX Glut	1	15562
Ndufs1	mouse8	007 L2-3 IT CTX Glut	1	15563
Ndufs1	mouse8	009 L2-3 IT PIR AON ENT Glut	2	15564
Ndufs1	mouse8	053 Sst Gaba	1	15565
Ndufs1	mouse8	054 CNU-MGE GABA	1	15566
Ndufs1	mouse8	066 CNU-HYa HY GABA	2	15567
Ndufs1	mouse8	110 CNU-HYa HY MM Glut	2	15568
Ndufs1	mouse8	151 TH Prkcd Grin2c Glut	5	15569
Ndufs1	mouse8	155 MB Glut	1	15570
Ndufs1	mouse8	191 MB P MY GABA	1	15571
Ndufs1	mouse8	217 P MY Pineal Glut	1	15572
Ndufs1	mouse8	308 CB GABA	1	15573
Ndufs1	mouse9	005 L4-5 IT CTX Glut	2	15574
Ndufs1	mouse9	009 L2-3 IT PIR AON ENT Glut	1	15575
Ndufs1	mouse9	012 MEA LA CA1 DG Glut	1	15576
Ndufs1	mouse9	017 CA3 CA2-FC DG Glut	1	15577
Ndufs1	mouse9	027 NP-CT-L6b-OB Glut	1	15578
Ndufs1	mouse9	046 CTX-CGE GABA	1	15579
Ndufs1	mouse9	054 CNU-MGE GABA	1	15580
Ndufs1	mouse9	059 CNU-LGE LSX GABA	2	15581
Ndufs1	mouse9	066 CNU-HYa HY GABA	2	15582
Ndufs1	mouse9	145 MH-LH TH Glut	2	15583
Ndufs1	mouse9	151 TH Prkcd Grin2c Glut	4	15584
Ndufs1	mouse9	155 MB Glut	1	15585
Ndufs1	mouse9	191 MB P MY GABA	1	15586
Ndufs1	mouse9	308 CB GABA	1	15587
Nlgn1	mouse11	001 L5-6 IT Glut	1	15588
Nlgn1	mouse11	005 L4-5 IT CTX Glut	2	15589
Nlgn1	mouse11	007 L2-3 IT CTX Glut	2	15590
Nlgn1	mouse11	008 L2-3 IT ENT PPP RSP Glut	1	15591
Nlgn1	mouse11	012 MEA LA CA1 DG Glut	1	15592
Nlgn1	mouse11	022 L5 ET CTX Glut	3	15593
Nlgn1	mouse11	046 CTX-CGE GABA	1	15594
Nlgn1	mouse11	052 Pvalb Gaba	3	15595
Nlgn1	mouse11	053 Sst Gaba	1	15596
Nlgn1	mouse11	054 CNU-MGE GABA	3	15597
Nlgn1	mouse11	059 CNU-LGE LSX GABA	1	15598
Nlgn1	mouse11	110 CNU-HYa HY MM Glut	2	15599
Nlgn1	mouse11	151 TH Prkcd Grin2c Glut	5	15600
Nlgn1	mouse11	155 MB Glut	3	15601
Nlgn1	mouse11	191 MB P MY GABA	2	15602
Nlgn1	mouse11	308 CB GABA	1	15603
Nlgn1	mouse13	007 L2-3 IT CTX Glut	2	15604
Nlgn1	mouse13	008 L2-3 IT ENT PPP RSP Glut	1	15605
Nlgn1	mouse13	009 L2-3 IT PIR AON ENT Glut	1	15606
Nlgn1	mouse13	012 MEA LA CA1 DG Glut	3	15607
Nlgn1	mouse13	022 L5 ET CTX Glut	2	15608
Nlgn1	mouse13	027 NP-CT-L6b-OB Glut	2	15609
Nlgn1	mouse13	046 CTX-CGE GABA	3	15610
Nlgn1	mouse13	066 CNU-HYa HY GABA	2	15611
Nlgn1	mouse13	151 TH Prkcd Grin2c Glut	2	15612
Nlgn1	mouse13	155 MB Glut	2	15613
Nlgn1	mouse13	191 MB P MY GABA	2	15614
Nlgn1	mouse13	217 P MY Pineal Glut	2	15615
Nlgn1	mouse18	005 L4-5 IT CTX Glut	6	15616
Nlgn1	mouse18	007 L2-3 IT CTX Glut	1	15617
Nlgn1	mouse18	009 L2-3 IT PIR AON ENT Glut	2	15618
Nlgn1	mouse18	027 NP-CT-L6b-OB Glut	1	15619
Nlgn1	mouse18	046 CTX-CGE GABA	1	15620
Nlgn1	mouse18	052 Pvalb Gaba	3	15621
Nlgn1	mouse18	054 CNU-MGE GABA	4	15622
Nlgn1	mouse18	066 CNU-HYa HY GABA	2	15623
Nlgn1	mouse18	110 CNU-HYa HY MM Glut	1	15624
Nlgn1	mouse18	145 MH-LH TH Glut	2	15625
Nlgn1	mouse18	217 P MY Pineal Glut	1	15626
Nlgn1	mouse18	308 CB GABA	1	15627
Nlgn1	mouse20	001 L5-6 IT Glut	1	15628
Nlgn1	mouse20	005 L4-5 IT CTX Glut	2	15629
Nlgn1	mouse20	022 L5 ET CTX Glut	1	15630
Nlgn1	mouse20	046 CTX-CGE GABA	2	15631
Nlgn1	mouse20	052 Pvalb Gaba	2	15632
Nlgn1	mouse20	053 Sst Gaba	3	15633
Nlgn1	mouse20	054 CNU-MGE GABA	1	15634
Nlgn1	mouse20	110 CNU-HYa HY MM Glut	1	15635
Nlgn1	mouse20	145 MH-LH TH Glut	1	15636
Nlgn1	mouse20	151 TH Prkcd Grin2c Glut	2	15637
Nlgn1	mouse20	308 CB GABA	4	15638
Nlgn1	mouse23	001 L5-6 IT Glut	1	15639
Nlgn1	mouse23	005 L4-5 IT CTX Glut	5	15640
Nlgn1	mouse23	008 L2-3 IT ENT PPP RSP Glut	3	15641
Nlgn1	mouse23	009 L2-3 IT PIR AON ENT Glut	1	15642
Nlgn1	mouse23	017 CA3 CA2-FC DG Glut	1	15643
Nlgn1	mouse23	022 L5 ET CTX Glut	2	15644
Nlgn1	mouse23	027 NP-CT-L6b-OB Glut	3	15645
Nlgn1	mouse23	046 CTX-CGE GABA	1	15646
Nlgn1	mouse23	052 Pvalb Gaba	4	15647
Nlgn1	mouse23	059 CNU-LGE LSX GABA	1	15648
Nlgn1	mouse23	066 CNU-HYa HY GABA	1	15649
Nlgn1	mouse23	110 CNU-HYa HY MM Glut	1	15650
Nlgn1	mouse23	145 MH-LH TH Glut	1	15651
Nlgn1	mouse23	191 MB P MY GABA	3	15652
Nlgn1	mouse23	308 CB GABA	2	15653
Nlgn1	mouse34	005 L4-5 IT CTX Glut	4	15654
Nlgn1	mouse34	012 MEA LA CA1 DG Glut	2	15655
Nlgn1	mouse34	022 L5 ET CTX Glut	2	15656
Nlgn1	mouse34	046 CTX-CGE GABA	1	15657
Nlgn1	mouse34	052 Pvalb Gaba	1	15658
Nlgn1	mouse34	054 CNU-MGE GABA	1	15659
Nlgn1	mouse34	059 CNU-LGE LSX GABA	1	15660
Nlgn1	mouse34	066 CNU-HYa HY GABA	1	15661
Nlgn1	mouse34	151 TH Prkcd Grin2c Glut	5	15662
Nlgn1	mouse34	155 MB Glut	4	15663
Nlgn1	mouse34	191 MB P MY GABA	1	15664
Nlgn1	mouse35	005 L4-5 IT CTX Glut	2	15665
Nlgn1	mouse35	009 L2-3 IT PIR AON ENT Glut	2	15666
Nlgn1	mouse35	012 MEA LA CA1 DG Glut	1	15667
Nlgn1	mouse35	017 CA3 CA2-FC DG Glut	1	15668
Nlgn1	mouse35	022 L5 ET CTX Glut	1	15669
Nlgn1	mouse35	027 NP-CT-L6b-OB Glut	1	15670
Nlgn1	mouse35	046 CTX-CGE GABA	1	15671
Nlgn1	mouse35	052 Pvalb Gaba	3	15672
Nlgn1	mouse35	053 Sst Gaba	1	15673
Nlgn1	mouse35	066 CNU-HYa HY GABA	1	15674
Nlgn1	mouse35	110 CNU-HYa HY MM Glut	2	15675
Nlgn1	mouse35	145 MH-LH TH Glut	1	15676
Nlgn1	mouse35	151 TH Prkcd Grin2c Glut	2	15677
Nlgn1	mouse35	155 MB Glut	1	15678
Nlgn1	mouse35	308 CB GABA	1	15679
Nlgn1	mouse52	005 L4-5 IT CTX Glut	2	15680
Nlgn1	mouse52	012 MEA LA CA1 DG Glut	1	15681
Nlgn1	mouse52	017 CA3 CA2-FC DG Glut	1	15682
Nlgn1	mouse52	022 L5 ET CTX Glut	2	15683
Nlgn1	mouse52	027 NP-CT-L6b-OB Glut	1	15684
Nlgn1	mouse52	052 Pvalb Gaba	2	15685
Nlgn1	mouse52	066 CNU-HYa HY GABA	2	15686
Nlgn1	mouse52	110 CNU-HYa HY MM Glut	1	15687
Nlgn1	mouse52	151 TH Prkcd Grin2c Glut	8	15688
Nlgn1	mouse60	001 L5-6 IT Glut	1	15689
Nlgn1	mouse60	005 L4-5 IT CTX Glut	1	15690
Nlgn1	mouse60	012 MEA LA CA1 DG Glut	2	15691
Nlgn1	mouse60	022 L5 ET CTX Glut	2	15692
Nlgn1	mouse60	027 NP-CT-L6b-OB Glut	2	15693
Nlgn1	mouse60	046 CTX-CGE GABA	1	15694
Nlgn1	mouse60	052 Pvalb Gaba	7	15695
Nlgn1	mouse60	059 CNU-LGE LSX GABA	1	15696
Nlgn1	mouse60	066 CNU-HYa HY GABA	1	15697
Nlgn1	mouse60	110 CNU-HYa HY MM Glut	1	15698
Nlgn1	mouse60	145 MH-LH TH Glut	2	15699
Nlgn1	mouse60	151 TH Prkcd Grin2c Glut	4	15700
Nlgn1	mouse60	191 MB P MY GABA	1	15701
Nlgn1	mouse60	217 P MY Pineal Glut	1	15702
Nlgn1	mouse60	308 CB GABA	1	15703
Nlgn1	mouse62	001 L5-6 IT Glut	2	15704
Nlgn1	mouse62	005 L4-5 IT CTX Glut	10	15705
Nlgn1	mouse62	007 L2-3 IT CTX Glut	2	15706
Nlgn1	mouse62	008 L2-3 IT ENT PPP RSP Glut	1	15707
Nlgn1	mouse62	009 L2-3 IT PIR AON ENT Glut	1	15708
Nlgn1	mouse62	012 MEA LA CA1 DG Glut	2	15709
Nlgn1	mouse62	022 L5 ET CTX Glut	2	15710
Nlgn1	mouse62	052 Pvalb Gaba	2	15711
Nlgn1	mouse62	053 Sst Gaba	4	15712
Nlgn1	mouse62	054 CNU-MGE GABA	1	15713
Nlgn1	mouse62	059 CNU-LGE LSX GABA	2	15714
Nlgn1	mouse62	066 CNU-HYa HY GABA	2	15715
Nlgn1	mouse62	110 CNU-HYa HY MM Glut	2	15716
Nlgn1	mouse62	145 MH-LH TH Glut	1	15717
Nlgn1	mouse62	151 TH Prkcd Grin2c Glut	5	15718
Nlgn1	mouse62	155 MB Glut	3	15719
Nlgn1	mouse62	215 MB Dopa	1	15720
Nlgn1	mouse63	005 L4-5 IT CTX Glut	1	15721
Nlgn1	mouse63	007 L2-3 IT CTX Glut	1	15722
Nlgn1	mouse63	008 L2-3 IT ENT PPP RSP Glut	2	15723
Nlgn1	mouse63	012 MEA LA CA1 DG Glut	1	15724
Nlgn1	mouse63	017 CA3 CA2-FC DG Glut	2	15725
Nlgn1	mouse63	022 L5 ET CTX Glut	3	15726
Nlgn1	mouse63	027 NP-CT-L6b-OB Glut	1	15727
Nlgn1	mouse63	046 CTX-CGE GABA	2	15728
Nlgn1	mouse63	052 Pvalb Gaba	2	15729
Nlgn1	mouse63	054 CNU-MGE GABA	2	15730
Nlgn1	mouse63	059 CNU-LGE LSX GABA	1	15731
Nlgn1	mouse63	066 CNU-HYa HY GABA	3	15732
Nlgn1	mouse63	145 MH-LH TH Glut	2	15733
Nlgn1	mouse63	151 TH Prkcd Grin2c Glut	1	15734
Nlgn1	mouse63	155 MB Glut	1	15735
Nlgn1	mouse63	191 MB P MY GABA	1	15736
Nlgn1	mouse63	215 MB Dopa	1	15737
Nlgn1	mouse63	308 CB GABA	1	15738
Nlgn1	mouse67	005 L4-5 IT CTX Glut	4	15739
Nlgn1	mouse67	017 CA3 CA2-FC DG Glut	3	15740
Nlgn1	mouse67	027 NP-CT-L6b-OB Glut	2	15741
Nlgn1	mouse67	046 CTX-CGE GABA	5	15742
Nlgn1	mouse67	052 Pvalb Gaba	3	15743
Nlgn1	mouse67	059 CNU-LGE LSX GABA	2	15744
Nlgn1	mouse67	110 CNU-HYa HY MM Glut	3	15745
Nlgn1	mouse67	145 MH-LH TH Glut	1	15746
Nlgn1	mouse67	151 TH Prkcd Grin2c Glut	1	15747
Nlgn1	mouse67	155 MB Glut	2	15748
Nlgn1	mouse67	191 MB P MY GABA	1	15749
Nlgn1	mouse67	308 CB GABA	2	15750
Nlgn1	mouse68	001 L5-6 IT Glut	1	15751
Nlgn1	mouse68	005 L4-5 IT CTX Glut	3	15752
Nlgn1	mouse68	007 L2-3 IT CTX Glut	1	15753
Nlgn1	mouse68	009 L2-3 IT PIR AON ENT Glut	3	15754
Nlgn1	mouse68	012 MEA LA CA1 DG Glut	3	15755
Nlgn1	mouse68	017 CA3 CA2-FC DG Glut	1	15756
Nlgn1	mouse68	022 L5 ET CTX Glut	2	15757
Nlgn1	mouse68	046 CTX-CGE GABA	1	15758
Nlgn1	mouse68	052 Pvalb Gaba	5	15759
Nlgn1	mouse68	053 Sst Gaba	2	15760
Nlgn1	mouse68	059 CNU-LGE LSX GABA	2	15761
Nlgn1	mouse68	066 CNU-HYa HY GABA	3	15762
Nlgn1	mouse68	110 CNU-HYa HY MM Glut	1	15763
Nlgn1	mouse68	151 TH Prkcd Grin2c Glut	8	15764
Nlgn1	mouse68	155 MB Glut	3	15765
Nlgn1	mouse68	191 MB P MY GABA	2	15766
Nlgn1	mouse68	217 P MY Pineal Glut	1	15767
Nlgn1	mouse69	001 L5-6 IT Glut	2	15768
Nlgn1	mouse69	005 L4-5 IT CTX Glut	5	15769
Nlgn1	mouse69	007 L2-3 IT CTX Glut	3	15770
Nlgn1	mouse69	008 L2-3 IT ENT PPP RSP Glut	1	15771
Nlgn1	mouse69	009 L2-3 IT PIR AON ENT Glut	3	15772
Nlgn1	mouse69	022 L5 ET CTX Glut	3	15773
Nlgn1	mouse69	052 Pvalb Gaba	2	15774
Nlgn1	mouse69	059 CNU-LGE LSX GABA	3	15775
Nlgn1	mouse69	066 CNU-HYa HY GABA	1	15776
Nlgn1	mouse69	110 CNU-HYa HY MM Glut	1	15777
Nlgn1	mouse69	151 TH Prkcd Grin2c Glut	7	15778
Nlgn1	mouse69	155 MB Glut	2	15779
Nlgn1	mouse69	191 MB P MY GABA	2	15780
Nlgn1	mouse69	215 MB Dopa	1	15781
Nlgn1	mouse69	308 CB GABA	1	15782
Nlgn1	mouse7	005 L4-5 IT CTX Glut	1	15783
Nlgn1	mouse7	009 L2-3 IT PIR AON ENT Glut	1	15784
Nlgn1	mouse7	022 L5 ET CTX Glut	2	15785
Nlgn1	mouse7	027 NP-CT-L6b-OB Glut	1	15786
Nlgn1	mouse7	052 Pvalb Gaba	1	15787
Nlgn1	mouse7	059 CNU-LGE LSX GABA	1	15788
Nlgn1	mouse7	066 CNU-HYa HY GABA	2	15789
Nlgn1	mouse7	110 CNU-HYa HY MM Glut	2	15790
Nlgn1	mouse7	145 MH-LH TH Glut	3	15791
Nlgn1	mouse7	151 TH Prkcd Grin2c Glut	4	15792
Nlgn1	mouse7	155 MB Glut	2	15793
Nlgn1	mouse7	191 MB P MY GABA	2	15794
Nlgn1	mouse7	215 MB Dopa	1	15795
Nlgn1	mouse70	001 L5-6 IT Glut	1	15796
Nlgn1	mouse70	005 L4-5 IT CTX Glut	2	15797
Nlgn1	mouse70	007 L2-3 IT CTX Glut	1	15798
Nlgn1	mouse70	008 L2-3 IT ENT PPP RSP Glut	1	15799
Nlgn1	mouse70	012 MEA LA CA1 DG Glut	1	15800
Nlgn1	mouse70	017 CA3 CA2-FC DG Glut	1	15801
Nlgn1	mouse70	027 NP-CT-L6b-OB Glut	1	15802
Nlgn1	mouse70	046 CTX-CGE GABA	1	15803
Nlgn1	mouse70	050 Lamp5 PV-chandelier Gaba	1	15804
Nlgn1	mouse70	052 Pvalb Gaba	5	15805
Nlgn1	mouse70	053 Sst Gaba	1	15806
Nlgn1	mouse70	110 CNU-HYa HY MM Glut	1	15807
Nlgn1	mouse70	151 TH Prkcd Grin2c Glut	2	15808
Nlgn1	mouse70	155 MB Glut	3	15809
Nlgn1	mouse70	191 MB P MY GABA	1	15810
Nlgn1	mouse70	217 P MY Pineal Glut	1	15811
Nlgn1	mouse70	308 CB GABA	3	15812
Nlgn1	mouse72	001 L5-6 IT Glut	1	15813
Nlgn1	mouse72	005 L4-5 IT CTX Glut	5	15814
Nlgn1	mouse72	007 L2-3 IT CTX Glut	1	15815
Nlgn1	mouse72	008 L2-3 IT ENT PPP RSP Glut	2	15816
Nlgn1	mouse72	009 L2-3 IT PIR AON ENT Glut	1	15817
Nlgn1	mouse72	012 MEA LA CA1 DG Glut	1	15818
Nlgn1	mouse72	017 CA3 CA2-FC DG Glut	3	15819
Nlgn1	mouse72	022 L5 ET CTX Glut	1	15820
Nlgn1	mouse72	027 NP-CT-L6b-OB Glut	1	15821
Nlgn1	mouse72	046 CTX-CGE GABA	2	15822
Nlgn1	mouse72	052 Pvalb Gaba	2	15823
Nlgn1	mouse72	053 Sst Gaba	1	15824
Nlgn1	mouse72	054 CNU-MGE GABA	1	15825
Nlgn1	mouse72	059 CNU-LGE LSX GABA	3	15826
Nlgn1	mouse72	066 CNU-HYa HY GABA	3	15827
Nlgn1	mouse72	151 TH Prkcd Grin2c Glut	4	15828
Nlgn1	mouse72	155 MB Glut	1	15829
Nlgn1	mouse72	308 CB GABA	1	15830
Nlgn1	mouse73	005 L4-5 IT CTX Glut	4	15831
Nlgn1	mouse73	008 L2-3 IT ENT PPP RSP Glut	1	15832
Nlgn1	mouse73	009 L2-3 IT PIR AON ENT Glut	4	15833
Nlgn1	mouse73	012 MEA LA CA1 DG Glut	2	15834
Nlgn1	mouse73	017 CA3 CA2-FC DG Glut	1	15835
Nlgn1	mouse73	022 L5 ET CTX Glut	1	15836
Nlgn1	mouse73	027 NP-CT-L6b-OB Glut	1	15837
Nlgn1	mouse73	052 Pvalb Gaba	2	15838
Nlgn1	mouse73	054 CNU-MGE GABA	1	15839
Nlgn1	mouse73	059 CNU-LGE LSX GABA	2	15840
Nlgn1	mouse73	066 CNU-HYa HY GABA	1	15841
Nlgn1	mouse73	110 CNU-HYa HY MM Glut	1	15842
Nlgn1	mouse73	151 TH Prkcd Grin2c Glut	4	15843
Nlgn1	mouse73	191 MB P MY GABA	1	15844
Nlgn1	mouse73	308 CB GABA	1	15845
Nlgn1	mouse74	001 L5-6 IT Glut	2	15846
Nlgn1	mouse74	007 L2-3 IT CTX Glut	2	15847
Nlgn1	mouse74	017 CA3 CA2-FC DG Glut	1	15848
Nlgn1	mouse74	054 CNU-MGE GABA	1	15849
Nlgn1	mouse74	059 CNU-LGE LSX GABA	1	15850
Nlgn1	mouse74	066 CNU-HYa HY GABA	1	15851
Nlgn1	mouse74	151 TH Prkcd Grin2c Glut	7	15852
Nlgn1	mouse74	155 MB Glut	3	15853
Nlgn1	mouse74	191 MB P MY GABA	1	15854
Nlgn1	mouse74	215 MB Dopa	1	15855
Nlgn1	mouse75	009 L2-3 IT PIR AON ENT Glut	3	15856
Nlgn1	mouse75	017 CA3 CA2-FC DG Glut	3	15857
Nlgn1	mouse75	022 L5 ET CTX Glut	1	15858
Nlgn1	mouse75	027 NP-CT-L6b-OB Glut	1	15859
Nlgn1	mouse75	052 Pvalb Gaba	1	15860
Nlgn1	mouse75	054 CNU-MGE GABA	1	15861
Nlgn1	mouse75	059 CNU-LGE LSX GABA	1	15862
Nlgn1	mouse75	066 CNU-HYa HY GABA	2	15863
Nlgn1	mouse75	145 MH-LH TH Glut	1	15864
Nlgn1	mouse75	151 TH Prkcd Grin2c Glut	2	15865
Nlgn1	mouse75	155 MB Glut	2	15866
Nlgn1	mouse75	308 CB GABA	3	15867
Nlgn1	mouse76	005 L4-5 IT CTX Glut	3	15868
Nlgn1	mouse76	009 L2-3 IT PIR AON ENT Glut	3	15869
Nlgn1	mouse76	027 NP-CT-L6b-OB Glut	1	15870
Nlgn1	mouse76	050 Lamp5 PV-chandelier Gaba	1	15871
Nlgn1	mouse76	052 Pvalb Gaba	3	15872
Nlgn1	mouse76	054 CNU-MGE GABA	1	15873
Nlgn1	mouse76	059 CNU-LGE LSX GABA	1	15874
Nlgn1	mouse76	066 CNU-HYa HY GABA	1	15875
Nlgn1	mouse76	110 CNU-HYa HY MM Glut	1	15876
Nlgn1	mouse76	145 MH-LH TH Glut	1	15877
Nlgn1	mouse76	151 TH Prkcd Grin2c Glut	2	15878
Nlgn1	mouse76	215 MB Dopa	1	15879
Nlgn1	mouse76	217 P MY Pineal Glut	1	15880
Nlgn1	mouse76	308 CB GABA	1	15881
Nlgn1	mouse9	005 L4-5 IT CTX Glut	2	15882
Nlgn1	mouse9	007 L2-3 IT CTX Glut	2	15883
Nlgn1	mouse9	008 L2-3 IT ENT PPP RSP Glut	2	15884
Nlgn1	mouse9	022 L5 ET CTX Glut	1	15885
Nlgn1	mouse9	027 NP-CT-L6b-OB Glut	2	15886
Nlgn1	mouse9	046 CTX-CGE GABA	1	15887
Nlgn1	mouse9	053 Sst Gaba	1	15888
Nlgn1	mouse9	066 CNU-HYa HY GABA	1	15889
Nlgn1	mouse9	145 MH-LH TH Glut	1	15890
Nlgn1	mouse9	151 TH Prkcd Grin2c Glut	4	15891
Nlgn1	mouse9	155 MB Glut	3	15892
Nlgn1	mouse9	191 MB P MY GABA	2	15893
Nlgn1	mouse9	308 CB GABA	1	15894
Non_target	mouse10	001 L5-6 IT Glut	57	15895
Non_target	mouse10	005 L4-5 IT CTX Glut	211	15896
Non_target	mouse10	007 L2-3 IT CTX Glut	125	15897
Non_target	mouse10	008 L2-3 IT ENT PPP RSP Glut	63	15898
Non_target	mouse10	009 L2-3 IT PIR AON ENT Glut	118	15899
Non_target	mouse10	012 MEA LA CA1 DG Glut	82	15900
Non_target	mouse10	017 CA3 CA2-FC DG Glut	82	15901
Non_target	mouse10	022 L5 ET CTX Glut	67	15902
Non_target	mouse10	027 NP-CT-L6b-OB Glut	98	15903
Non_target	mouse10	046 CTX-CGE GABA	106	15904
Non_target	mouse10	052 Pvalb Gaba	127	15905
Non_target	mouse10	053 Sst Gaba	72	15906
Non_target	mouse10	054 CNU-MGE GABA	112	15907
Non_target	mouse10	059 CNU-LGE LSX GABA	94	15908
Non_target	mouse10	066 CNU-HYa HY GABA	138	15909
Non_target	mouse10	110 CNU-HYa HY MM Glut	95	15910
Non_target	mouse10	145 MH-LH TH Glut	72	15911
Non_target	mouse10	151 TH Prkcd Grin2c Glut	364	15912
Non_target	mouse10	155 MB Glut	202	15913
Non_target	mouse10	191 MB P MY GABA	126	15914
Non_target	mouse10	215 MB Dopa	24	15915
Non_target	mouse10	217 P MY Pineal Glut	37	15916
Non_target	mouse10	308 CB GABA	116	15917
Non_target	mouse11	001 L5-6 IT Glut	135	15918
Non_target	mouse11	005 L4-5 IT CTX Glut	483	15919
Non_target	mouse11	007 L2-3 IT CTX Glut	230	15920
Non_target	mouse11	008 L2-3 IT ENT PPP RSP Glut	181	15921
Non_target	mouse11	009 L2-3 IT PIR AON ENT Glut	185	15922
Non_target	mouse11	012 MEA LA CA1 DG Glut	154	15923
Non_target	mouse11	017 CA3 CA2-FC DG Glut	168	15924
Non_target	mouse11	022 L5 ET CTX Glut	167	15925
Non_target	mouse11	027 NP-CT-L6b-OB Glut	212	15926
Non_target	mouse11	046 CTX-CGE GABA	246	15927
Non_target	mouse11	052 Pvalb Gaba	315	15928
Non_target	mouse11	053 Sst Gaba	171	15929
Non_target	mouse11	054 CNU-MGE GABA	208	15930
Non_target	mouse11	059 CNU-LGE LSX GABA	206	15931
Non_target	mouse11	066 CNU-HYa HY GABA	261	15932
Non_target	mouse11	110 CNU-HYa HY MM Glut	256	15933
Non_target	mouse11	145 MH-LH TH Glut	176	15934
Non_target	mouse11	151 TH Prkcd Grin2c Glut	537	15935
Non_target	mouse11	155 MB Glut	549	15936
Non_target	mouse11	191 MB P MY GABA	253	15937
Non_target	mouse11	215 MB Dopa	40	15938
Non_target	mouse11	217 P MY Pineal Glut	64	15939
Non_target	mouse11	308 CB GABA	197	15940
Non_target	mouse12	001 L5-6 IT Glut	56	15941
Non_target	mouse12	005 L4-5 IT CTX Glut	163	15942
Non_target	mouse12	007 L2-3 IT CTX Glut	93	15943
Non_target	mouse12	008 L2-3 IT ENT PPP RSP Glut	96	15944
Non_target	mouse12	009 L2-3 IT PIR AON ENT Glut	143	15945
Non_target	mouse12	012 MEA LA CA1 DG Glut	88	15946
Non_target	mouse12	017 CA3 CA2-FC DG Glut	127	15947
Non_target	mouse12	022 L5 ET CTX Glut	103	15948
Non_target	mouse12	027 NP-CT-L6b-OB Glut	145	15949
Non_target	mouse12	046 CTX-CGE GABA	162	15950
Non_target	mouse12	052 Pvalb Gaba	234	15951
Non_target	mouse12	053 Sst Gaba	81	15952
Non_target	mouse12	054 CNU-MGE GABA	108	15953
Non_target	mouse12	059 CNU-LGE LSX GABA	104	15954
Non_target	mouse12	066 CNU-HYa HY GABA	136	15955
Non_target	mouse12	110 CNU-HYa HY MM Glut	107	15956
Non_target	mouse12	145 MH-LH TH Glut	84	15957
Non_target	mouse12	151 TH Prkcd Grin2c Glut	329	15958
Non_target	mouse12	155 MB Glut	265	15959
Non_target	mouse12	191 MB P MY GABA	139	15960
Non_target	mouse12	215 MB Dopa	27	15961
Non_target	mouse12	217 P MY Pineal Glut	28	15962
Non_target	mouse12	308 CB GABA	106	15963
Non_target	mouse13	001 L5-6 IT Glut	127	15964
Non_target	mouse13	005 L4-5 IT CTX Glut	421	15965
Non_target	mouse13	007 L2-3 IT CTX Glut	205	15966
Non_target	mouse13	008 L2-3 IT ENT PPP RSP Glut	97	15967
