gene	NTC_01	NTC_02	NTC_03	NTC_04	NTC_05	NAA25_06	NAA25_07	NAA25_08	NAA25_09	NAA25_10
ACSL6	0.35751451199	0.13486898098	0.067747960172	0.240415949663	-0.109900242679	-0.0730356942592	0.914349572962	-0.714896358691	-0.0419823712769	-0.32040435365
ACTBL2	0.20808386029	0.136224067387	0.0920211998155	-0.0852481807666	0.0499963487532	-0.342303395068	1.28477500664	-0.338546969901	-0.402524430516	-0.189758936073
ACTG1	0.157148516547	0.00419914652971	-0.185570944502	-0.110847818514	-0.00517070978457	0.0110956327937	1.00289293664	0.19098753851	0.0232103323807	-0.0618809898506
ACTL6A	-0.945566545901	-0.106276384705	-0.679497093474	-0.190940687759	0.403740783104	-0.250253907817	1.73879081617	0.508079375656	0.131505121605	0.585341193317
ACTL6B	-0.554001446828	-0.119689202403	-0.8292316158	-0.636067161121	-0.230460426294	0.138317927209	0.105971163909	0.726174054065	0.403765728458	0.211041750885
ACTN1	0.170031910216	-0.0432149157447	0.0437072836869	0.0740302525862	0.0354747465171	-0.570337715176	0.720301135702	-0.637940317586	-0.722732470006	-0.606941240158
ACTN4	0.102049539751	-0.0512896031906	0.0474469910175	-0.0184337716181	-0.135259386773	0.0168413662846	-0.0839729637446	-0.159287978557	0.112528738494	-0.0944647577128
ACTR10	-0.0667608586604	-0.242214693721	-0.218033435418	-0.185856354877	0.154061678164	-0.00467065520961	1.37049670375	0.0936372892524	0.113321390712	0.0218121321864
ACTR1A	-0.125637229247	0.0345797277404	-0.0125628952379	0.217634786016	0.235044052372	-0.0550423135759	-1.15590119706	0.0609245293518	-0.20278232433	0.0110614444802
ACTR2	-0.149625147143	0.0611484883341	-0.295544555244	0.298458330778	0.236481186984	-0.308967393184	0.278305394857	-0.0421816069933	-0.14406922471	0.0344882505954
ACTR3	0.157875040876	0.176935532018	0.103444774665	-0.16039700937	-0.0978757331412	-0.0524024345131	-0.671738299181	0.204677327168	0.0816635847942	-0.0579220957237
ACYP1	0.0647750613424	0.00666144481073	-0.211364916003	0.0255757210799	0.224646152612	-0.283029259249	1.09680020119	-0.0624399575247	0.0185672920889	-0.16359859128
ADAR	-0.137061739477	-0.282678942311	-0.413631199402	-0.415723111415	0.0969543038075	-0.0113374367662	-0.0557941606939	0.74783272804	0.420636405805	0.63375870705
ADD2	0.0215950739431	-0.325034301173	0.0622299890867	0.465049223438	0.254005459081	0.00853240985596	-2.02994124031	0.220789821252	-0.154014266328	-0.148065086722
ADH5	0.159869701087	-0.00549528462053	0.00548108169199	-0.532021514838	-0.280584999998	0.123371185838	-0.354379484432	0.219309997546	0.0999349878696	-0.0180957664063
