beta_PD	se_PD	t_PD	df_residual	p_one_sided_down	p_two_sided	ci95_low	ci95_high	model	analysis	cohort	gene	FDR_BH
0.6181547469494022	0.40831472422540294	1.513917354124513	13	0.923012566086245	0.15397486782750996	-0.26395558523940665	1.500265079138211	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMA3	0.797015615331253
0.3264578340332296	0.13535154446288955	2.4119254444321263	13	0.9843118022525872	0.03137639549482567	0.03404859977177316	0.618867068294686	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMA4	0.6745925031387519
-0.19907589205368748	0.34407710858562013	-0.5785792983207119	13	0.28638050388708125	0.5727610077741625	-0.9424092928484056	0.5442575087410306	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMA5	0.8009814441660267
-0.4964299137030679	0.29982943626093916	-1.6557077246779361	13	0.06085365932625336	0.12170731865250672	-1.1441720300861091	0.15131220267997336	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMA7	0.797015615331253
-0.29201642225974256	0.46110501051778513	-0.633297005234948	13	0.26876107958844575	0.5375221591768915	-1.2881732343203112	0.7041403898008262	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMB1	0.797015615331253
-0.022599508477811447	0.18456553559766842	-0.1224470668623408	13	0.4522088210994785	0.904417642198957	-0.42132910664628187	0.376130089690659	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMB2	0.9722489653638787
0.27222138450028943	0.34247880092745203	0.7948561597479857	13	0.7795160332904699	0.4409679334190601	-0.4676590825263379	1.012101851526917	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMB3	0.797015615331253
-0.272465375320599	0.30262966666366875	-0.9003260596503475	13	0.19216101781541725	0.3843220356308345	-0.9262570216965714	0.3813262710553734	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMB4	0.797015615331253
-0.1791885950655061	0.2774134468103974	-0.645926133450825	13	0.2647823571248972	0.5295647142497945	-0.7785039104359964	0.4201267203049842	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMB5	0.797015615331253
-0.2395695566452689	0.4908831365807588	-0.48803786235964036	13	0.3168255586421387	0.6336511172842774	-1.3000580989004837	0.8209189856099459	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMB6	0.825666607370422
-0.025544451559105674	0.197717620440526	-0.12919663660826586	13	0.44958978325042626	0.8991795665008525	-0.45268740158922494	0.4015984984710136	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMB7	0.9722489653638787
-0.5474962413168205	0.38873826854788246	-1.4083929615727637	13	0.09123973576386042	0.18247947152772084	-1.387314212255281	0.29232172962164005	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMC1	0.797015615331253
