gene	peptide_backbones	n_control	n_knockdown	log2_difference	ratio	standard_error	df	ci_low	ci_high	p_two_sided	FDR_BH
ACTG1	19	5	5	0.354890159466	1.27888820858	0.190276076976	5.14275036592	-0.130174548029	0.839954866961	0.119552892865	0.249025620799
ACTL6A	4	5	5	0.738401688111	1.66832653345	0.292278041298	6.20108273994	0.0288072351645	1.44799614106	0.0436475856419	0.136292857811
ACTL6B	4	5	5	0.810590082541	1.75392867741	0.189674870735	7.96662139833	0.372879855068	1.24830031001	0.00273716445959	0.0363007466345
ACTN1	9	5	5	-0.398349909072	0.758725584014	0.243286677625	4.2368296806	-1.05918865331	0.262488835165	0.172903721977	0.31388363641
ACTN4	43	5	5	-0.155836567036	0.897611729146	0.0551241602026	7.64760880269	-0.283979913638	-0.0276932204329	0.0232890140332	0.0977907353137
ACTR10	5	5	5	-0.107329192701	0.928305008437	0.108016943324	7.99963352754	-0.356418696928	0.141760311527	0.349502410484	0.496624412328
ACTR1A	11	5	5	-0.294585668125	0.815306449064	0.255819458417	4.35876337199	-0.982381977759	0.393210641509	0.308733449014	0.453933457157
ACTR1B	4	5	5	0.0859683713428	1.06139993929	0.156316187153	7.9188968608	-0.275141020481	0.447077763167	0.597508860625	0.717825161497
ACTR2	7	5	5	-0.092931774107	0.937615435792	0.127991475986	7.99857274628	-0.388089814466	0.202226266252	0.488490047151	0.623496469762
ACTR3	11	5	5	-0.204822635952	0.867645348385	0.178457418005	4.44144374141	-0.681469448625	0.27182417672	0.309114123683	0.454179714507
ACTR8	2	5	5	2.96759677125	7.8223211677	0.43422801147	6.98775671008	1.94044587465	3.99474766784	0.000247411833479	0.0195945654336
ACYP1	5	5	5	0.0872638850583	1.06235348506	0.247740613517	4.32739257742	-0.580529333326	0.755057103443	0.741151536317	0.831702843364
ADAM10	4	5	5	-0.898687383899	0.53637452226	0.296747573145	5.17273970673	-1.65390273389	-0.143472033909	0.0278983710017	0.106412209644
ADAR	5	5	5	0.499124574325	1.41335567953	0.242990460355	5.49903362697	-0.108831892398	1.10708104105	0.09003343013	0.209742352691
ADARB1	3	5	5	0.301230708581	1.23219510417	0.358175640874	7.8126913608	-0.528183366738	1.1306447839	0.42533012506	0.567267033084
ADD1	5	5	4	-0.305027948244	0.809426535985	0.194856737678	3.90941930728	-0.851016618331	0.240960721842	0.194173833187	0.336219447129
ADD2	4	5	5	-0.410700099986	0.752258235009	0.456843078214	4.45278351758	-1.62981739481	0.808417194836	0.414622261071	0.558497712178
ADGRG1	2	5	5	-0.384878472393	0.765843507821	0.367324214443	4.29116489212	-1.37801431631	0.608257371521	0.350125465824	0.497110775655
ADGRL2	2	5	5	-0.0421944376675	0.971176597443	0.592103150701	4.16661601344	-1.66053211677	1.57614324143	0.946479558754	0.964140319827
ADH5	11	5	5	0.158894526223	1.11643133799	0.155139534891	7.82519299694	-0.200253754179	0.518042806625	0.336354910777	0.483265636006
ADK	7	5	5	0.405633729511	1.32467066781	0.23472106153	4.95468393436	-0.199399586116	1.01066704514	0.145071122689	0.27933488061
ADNP	3	5	5	1.13242883342	2.19227507815	0.771155690931	5.46380697372	-0.800330672776	3.06518833961	0.197065203307	0.339565880734
ADO	2	5	4	0.466084770985	1.38135561251	0.210808687551	4.66057293957	-0.0879047216999	1.02007426367	0.0819448630239	0.197661280632
ADPGK	5	5	5	-0.505359727818	0.70448469641	0.261163144233	7.74833286651	-1.11102491701	0.100305461375	0.0902077581494	0.209872320373
ADPRHL2	6	5	5	0.814345777134	1.75850053896	0.283028273169	5.45193924824	0.10456950811	1.52412204616	0.0313976829454	0.112960255284
ADRM1	2	5	5	0.810293991936	1.75356874791	0.421286160074	4.24794696691	-0.332944359388	1.95353234326	0.122614470083	0.253415622734
ADSL	6	5	4	0.269628316288	1.2054972136	0.211605621621	4.7605074332	-0.282656023229	0.821912655805	0.261247111399	0.40968822917
ADSS	8	5	5	0.176475030248	1.13011926303	0.185149420708	4.39168661747	-0.319995856289	0.672945916785	0.389976254734	0.535479294497
AFDN	19	5	5	0.125377587512	1.09079318176	0.147233521584	4.35073634404	-0.270733927242	0.521489102266	0.438802881027	0.578481385599
AFG3L2	22	5	5	-0.27990949075	0.823642687885	0.089686668208	7.6616028754	-0.488328179964	-0.0714908015353	0.014997148857	0.0784485612454
AFP	3	5	5	-1.41606457761	0.374733126338	0.27751633232	7.47875578866	-2.06386584656	-0.768263308663	0.0011403501864	0.0268845153296
AGA	2	5	5	-0.120288826606	0.920003448097	0.273348821515	4.72500959085	-0.835434421328	0.594856768117	0.679292402531	0.786352401086
AGAP3	2	5	4	-0.864650397259	0.54917947132	0.209348883544	6.77373979832	-1.36305365701	-0.36624713751	0.00472778020231	0.0455379926492
AGFG1	3	5	5	0.350792913862	1.27526132603	0.140572794955	4.2895987983	-0.0293244861526	0.730910313876	0.0629057155187	0.168494053443
AGK	13	5	5	-0.1773868786	0.884303265399	0.135939173394	6.02276240493	-0.509713555326	0.154939798126	0.239564290791	0.386116137319
AGL	21	5	5	-0.451753637212	0.731153569471	0.179183071299	5.17860407308	-0.907621084964	0.00411381053997	0.0514483111134	0.148838618997
AGO1	12	5	5	0.372962298542	1.29500915638	0.238751835364	4.16523390937	-0.279675989096	1.02560058618	0.19048789803	0.331784381172
AGO2	6	5	5	-0.073775982271	0.950147907782	0.18349658158	5.15690587399	-0.541184750055	0.393632785513	0.70376692155	0.805181435139
AGPAT1	4	5	5	-0.574259245627	0.67163101303	0.495294126106	4.38276095861	-1.90332291958	0.754804428328	0.305521342759	0.450959180788
AGPAT3	4	5	5	-0.0709092107131	0.952037818674	0.20453149136	6.57864794188	-0.560900231495	0.419081810069	0.739646623934	0.831456728683
AGPAT4	7	5	5	-0.500121182829	0.707047388453	0.244151062708	4.91239003039	-1.13111309188	0.130870726223	0.0968422314756	0.218697921974
AGPAT5	3	5	5	-0.41630996684	0.749338786164	0.315456740377	4.4716663552	-1.25689991805	0.424279984374	0.250449201853	0.397755831031
AGPS	17	5	5	-0.462697495875	0.72562823761	0.141699876959	6.32751418477	-0.805120390672	-0.120274601078	0.0158787294098	0.0811350372871
AGRN	4	5	5	-0.277535967695	0.824998860788	0.190748292303	5.54592402525	-0.753702037509	0.19863010212	0.199831797756	0.343330614194
AHCTF1	2	5	5	0.757814806869	1.69092750306	0.408724136422	5.08042312164	-0.287861179805	1.80349079354	0.121977142314	0.252437791312
AHCY	14	5	5	-0.21931972437	0.858970372235	0.108064312873	7.04615628485	-0.474512285997	0.0358728372576	0.0817044422971	0.197576176561
AHCYL1	3	5	5	-0.269166455146	0.829798839606	0.3831185909	4.28664190977	-1.30540119087	0.767068280573	0.518612849429	0.651439552972
AHSA1	6	5	5	0.603530032842	1.51942981177	0.2082815653	6.88865193695	0.109403972989	1.0976560927	0.0234743398212	0.0981377063834
AHSG	3	5	5	-0.505042992358	0.704639378982	0.269132471931	4.32423560586	-1.23068840755	0.220602422833	0.128438474693	0.259921837692
AIFM1	17	5	5	-0.0670432353047	0.954592406076	0.181294494572	5.22669369026	-0.527061119254	0.392974648645	0.726042754284	0.821904537378
AIMP1	7	5	5	0.858911030302	1.8136688071	0.258268697833	4.4769894863	0.170990166241	1.54683189436	0.0246608266419	0.100476429638
AIMP2	5	5	5	0.336122161916	1.26235891933	0.201654147014	4.60923508751	-0.19574753837	0.867991862203	0.16136656686	0.299723741692
AIP	2	5	5	0.810954863633	1.75437220906	0.288229995736	5.3753923652	0.0853317836973	1.53657794357	0.0345066963578	0.119367381783
AK1	7	5	5	0.470722449584	1.38580325462	0.228065885294	5.89499097803	-0.0897532289228	1.03119812809	0.0854239042319	0.203157110291
AK2	9	5	5	0.133865104005	1.09722933879	0.167353118407	4.61568453886	-0.307329948621	0.575060156631	0.462929681072	0.598260584189
AK3	14	5	5	-0.587577263749	0.665459483875	0.23970866321	4.54844819848	-1.22263003256	0.0474755050575	0.0627810093434	0.168414813701
AK4	7	5	5	-0.016397326162	0.988698585845	0.121840840086	4.83595120048	-0.332821975577	0.300027323253	0.898364941489	0.933698343943
AKAP12	4	5	5	0.417992427736	1.33606706577	0.318873474743	7.88873142267	-0.319140349784	1.15512520526	0.226782286668	0.373852922295
AKAP8L	3	5	5	1.12281760877	2.17771869743	0.152512762506	7.82587403908	0.769755794647	1.4758794229	8.84116747548e-05	0.0156532870153
AKAP9	5	5	5	0.698439757808	1.62274887703	0.446255184055	5.0647201499	-0.444300665527	1.84118018114	0.177589185292	0.318401673479
AKR1A1	9	5	5	0.651296443967	1.57057892565	0.171137827423	7.99803753728	0.256635050496	1.04595783744	0.00519681427565	0.0474276271909
AKR1B1	10	5	5	-0.00162291272865	0.9988757151	0.128456937441	5.10879955486	-0.329727996254	0.326482170797	0.990398443301	0.992922108644
AKR1C1	7	5	5	-0.680084096799	0.624128892007	0.572138991312	4.08275264525	-2.2559788398	0.895810646197	0.299079426815	0.446099515734
AKR7A2	6	5	5	0.17589840284	1.12966765856	0.136371591423	4.62499778824	-0.183380064079	0.53517686976	0.257827283682	0.406666553015
AKT1	3	5	5	0.0159858562907	1.0111421679	0.192225648018	7.94211462411	-0.427850269496	0.459821982077	0.935780591978	0.956962546345
ALB	6	5	5	-1.72908085763	0.301644073441	0.204098425224	7.75732437682	-2.20230786955	-1.25585384572	3.46821118065e-05	0.0139943337384
ALDH16A1	4	5	5	0.39907148793	1.31865895461	0.417512696437	4.2771602863	-0.731097758601	1.52924073446	0.390003134851	0.535479294497
ALDH18A1	20	5	5	-0.21160377645	0.863576699781	0.0871699655079	6.19340201757	-0.423296794569	8.92416688064e-05	0.0500708007859	0.146772107271
ALDH1B1	10	5	5	0.150441781121	1.10990929573	0.444092374799	4.30206454361	-1.04915254208	1.35003610432	0.750684375948	0.839334820092
ALDH2	14	5	5	-0.707217068731	0.612500501839	0.120703546917	7.01279767817	-0.992530049016	-0.421904088446	0.000620589642636	0.0244167547175
ALDH3A2	12	5	5	-0.131047208874	0.913168368191	0.0986835198527	7.86494865808	-0.359293777897	0.0971993601499	0.221437085537	0.368126159572
ALDH4A1	14	5	5	0.0265329294609	1.01856138538	0.149042427247	7.60646054103	-0.32027942702	0.373345285942	0.863354393676	0.912306149808
ALDH5A1	7	5	5	-0.702160506661	0.614651046981	0.156845494557	5.62581338952	-1.09222108586	-0.312099927462	0.00492185741577	0.0468502610463
ALDH6A1	17	5	5	-0.689649109924	0.620004628208	0.203736978371	5.07356086332	-1.21109598945	-0.168202230399	0.0191294008951	0.0884875307707
ALDH7A1	18	5	5	-0.188685073896	0.877405056704	0.080898550952	7.84516216273	-0.375880304423	-0.00148984336879	0.0485944799399	0.14479801088
ALDH9A1	6	5	5	-0.113653617477	0.924244451421	0.118763901986	5.96158276593	-0.404712967355	0.177405732401	0.375763041223	0.521794874106
ALDOA	16	5	5	-0.100546989168	0.93267930473	0.0931194044503	7.15392142073	-0.319782627288	0.118688648952	0.315299970829	0.458700573831
ALDOC	8	5	5	0.111687439514	1.08049128779	0.190276000151	6.96508014364	-0.338701491761	0.562076370789	0.575743489504	0.699625153169
ALG1	7	5	5	-0.432047328534	0.741209188661	0.13740938926	5.56176238295	-0.774803610782	-0.0892910462849	0.0221034497544	0.0960347430435
ALG11	4	5	5	-0.276953822161	0.825331825343	0.0773614949538	7.89182558116	-0.455776284251	-0.0981313600699	0.00735163797699	0.0542737825985
ALG12	2	5	4	-0.650255862096	0.63716730196	0.328685795987	6.92377843128	-1.42921211792	0.128700393725	0.0888487336495	0.208685196313
ALG2	8	5	5	-0.335364055314	0.792584107597	0.153776087158	6.30795738284	-0.707232192131	0.0365040815039	0.0697771194398	0.179759122082
ALG3	2	5	4	-1.49260020339	0.355371476947	0.299398017308	4.0036894527	-2.3235603475	-0.661640059267	0.0075504552929	0.0545715581649
ALG5	4	5	5	0.317647928029	1.24629701371	0.361140447744	4.42080175739	-0.648496767959	1.28379262402	0.424316296915	0.566555055571
ALG6	2	5	5	-0.432910689831	0.740765754763	0.774491757301	4.76225583635	-2.45407425317	1.58825287351	0.601446797711	0.721206607076
ALG8	3	5	4	-1.24080380463	0.423136837726	0.22133312875	6.69156379163	-1.76910376324	-0.712503846014	0.000947597945227	0.0265555994592
ALG9	6	5	5	-0.691687143058	0.619129392728	0.175397935703	5.35121742297	-1.1338049132	-0.249569372919	0.00954314817184	0.0613290157468
ALK	2	5	5	-0.271593963559	0.828403776985	0.163524117753	7.87257224719	-0.649746323222	0.106558396105	0.135927184588	0.267250505623
ALYREF	4	5	5	0.965816789833	1.9531690061	0.362983959059	4.64688883419	0.0110019132683	1.9206316664	0.0482870545502	0.144169022059
AMPD2	2	5	5	-0.944626746885	0.519563955507	1.00117976013	4.01016695062	-3.72157023852	1.83231674475	0.398715543012	0.54385660162
AMPH	5	5	5	0.592974319345	1.50835322705	0.333964194216	4.64199250633	-0.285809669439	1.47175830813	0.140472292515	0.273754753878
AMT	3	5	5	0.17800352425	1.13131722645	0.536417764216	4.30063852981	-1.27115595636	1.62716300485	0.7555603873	0.842674711722
ANAPC1	3	5	5	-0.579363701613	0.669258887893	0.495102519599	4.10736161781	-1.93993345903	0.781206055809	0.305311930664	0.450838009375
ANAPC7	3	5	5	0.204487872761	1.15227723933	0.1557342083	7.95888271943	-0.15495905355	0.563934799072	0.225755870109	0.372433837665
ANK1	3	5	5	0.0735617016716	1.05231140841	0.383225585938	4.89236590867	-0.918105570559	1.0652289739	0.85549031343	0.905888516703
ANK2	29	5	5	-0.471402527402	0.721263075214	0.1954739057	4.67284795626	-0.984652001155	0.0418469463505	0.0642713729317	0.170859558222
ANKFY1	14	5	5	0.0538638546032	1.03804130721	0.071409912303	7.95081038794	-0.110985199523	0.21871290873	0.472420894097	0.607422798111
ANKMY2	4	5	5	0.654928830183	1.57453827743	0.445167434035	4.56801722386	-0.522738435809	1.83259609617	0.206548879473	0.351610065062
ANKRD17	3	5	5	0.0462804890602	1.03259927413	0.625438914119	4.52819975839	-1.61317620458	1.7057371827	0.944168761624	0.962506807288
ANO8	3	5	4	0.134045865078	1.09736682369	0.432909359158	6.94566727216	-0.891247644026	1.15933937418	0.765917852075	0.849394022611
ANP32A	11	5	5	0.353704332857	1.27783745528	0.296800011244	5.54553921128	-0.38721292987	1.09462159558	0.28185995497	0.430456391953
ANP32B	3	5	5	-0.01690641276	0.988349763405	0.721281329045	4.09416619318	-2.00146944433	1.96765661881	0.982397850912	0.988501915602
ANP32E	4	5	5	0.361889891581	1.28510825254	0.264612111021	7.20909076513	-0.260158147101	0.983937930262	0.21253766354	0.357867744458
ANXA1	5	5	5	-1.52763750224	0.346844881072	0.427581548829	7.96102419293	-2.51448321243	-0.540791792049	0.00732314762828	0.0542737825985
ANXA2	17	5	5	0.315062625782	1.24406565563	0.170258336167	5.78060000782	-0.105407603682	0.735532855247	0.115570558771	0.244887229626
ANXA5	20	5	5	-0.221806336745	0.857491136066	0.263368989702	5.72021890668	-0.873965284124	0.430352610635	0.433474765685	0.575499151411
ANXA6	27	5	5	-0.634071028732	0.644355590668	0.205775540589	6.08653776296	-1.13585537795	-0.132286679515	0.0212305245186	0.0945626255604
ANXA7	10	5	5	-0.532585557455	0.691314668487	0.210385799796	5.83687276982	-1.05088879248	-0.0142823224258	0.0456727424446	0.139180018069
AP1B1	29	5	5	-0.232128514083	0.851377864334	0.0541182488882	7.43345904372	-0.358600554547	-0.105656473618	0.00314530054874	0.0384894502012
AP1G1	21	5	5	-0.613366693203	0.65366950843	0.296490674437	4.01761362831	-1.43513542868	0.208402042278	0.107075750737	0.233726513027
AP1M1	17	5	5	-0.301014662681	0.811681331497	0.0891607674538	6.86329112513	-0.512700689764	-0.089328635598	0.0121769408063	0.070811548879
AP1S1	4	5	4	-0.352230926175	0.783371785861	0.0755965198266	4.18710555309	-0.558472805738	-0.145989046612	0.00859088810932	0.0581650760901
AP2A1	16	5	5	-0.277118902626	0.825237392103	0.1568983317	6.91072979613	-0.649098245276	0.0948604400253	0.121250287907	0.251374279554
AP2A2	26	5	5	-0.512086968377	0.701207353946	0.271026364873	4.13756078726	-1.2548121791	0.230638242341	0.129460329178	0.260962512841
AP2B1	18	5	5	-0.415329518802	0.749848205981	0.0738132772982	6.85931204323	-0.5905985269	-0.240060510704	0.000851656665574	0.0265555994592
AP2M1	13	5	5	-0.591433550803	0.663683102813	0.110219685304	7.4860033841	-0.848670531835	-0.33419656977	0.000838945217534	0.0265555994592
AP2S1	4	5	4	-0.928138218469	0.525536102756	0.109579657236	4.75149484362	-1.21431100154	-0.641965435393	0.000482562916978	0.0233754463487
AP3B2	13	5	5	0.697844276512	1.62207921562	0.21114971853	5.48220783719	0.169116810681	1.22657174234	0.0186284872111	0.0868704797684
AP3D1	15	5	5	0.167800586824	1.1233446206	0.0561290498233	4.51480396744	0.0187253262976	0.316875847351	0.0346243336762	0.119614405412
AP3M1	5	5	5	0.209425761713	1.15622787701	0.15857281404	5.46154044153	-0.188052390908	0.606903914334	0.239240045259	0.385769125802
AP3S1	2	5	5	-1.25982546306	0.41759447715	0.712337434758	4.09968868255	-3.21876846283	0.699117536715	0.149945359861	0.2853858103
APEH	7	5	5	0.154569544369	1.11308945717	0.0754639433615	6.82510776235	-0.02480547115	0.333944559887	0.0807669034842	0.196695739503
APEX1	9	5	5	0.741630119781	1.67206405869	0.174245043594	7.34497938343	0.33349678886	1.1497634507	0.00337279130046	0.0400773623991
API5	16	5	5	1.48518069785	2.79952234998	0.366165150243	7.95132994716	0.639901865054	2.33045953064	0.00370037138529	0.041983193007
APLP1	7	5	5	-0.325311313772	0.798126143116	0.118984537932	5.94610507136	-0.617096865833	-0.0335257617101	0.0343157061506	0.119129328901
APLP2	2	5	5	-0.10357063537	0.930726612718	0.407608535274	7.98483174385	-1.04382849379	0.836687223048	0.805844244041	0.875573632448
APMAP	14	5	5	-0.504446040773	0.704931001687	0.177385703432	5.76197038964	-0.942876942643	-0.0660151389034	0.0307661457945	0.111621846576
APOB	2	5	5	-0.25958901582	0.835325846921	0.581026198585	5.49728506504	-1.71342722056	1.19424918892	0.672093391367	0.781070294303
APOO	6	5	5	-0.745485351431	0.596467174286	0.267833651639	5.63411823212	-1.41130683764	-0.0796638652228	0.0340533615723	0.118800939239
APOOL	6	5	5	-0.810445288786	0.570205836359	0.424948080598	4.85336963712	-1.91281056217	0.291919984602	0.116550297216	0.245929206142
APP	12	5	5	-0.0726023740003	0.950921151671	0.0941365849734	4.63537972959	-0.320427002812	0.175222254811	0.478008616399	0.613493479763
APRT	2	5	4	0.834934704852	1.78377630482	0.223607522268	5.39244276257	0.272490378314	1.39737903139	0.0117768746216	0.0700531316898
AQR	9	5	5	0.449969704997	1.36601157172	0.164390623029	4.97254116372	0.0266873191386	0.873252090855	0.0411677517716	0.13286885538
ARCN1	9	5	5	0.176507809353	1.13014494047	0.159927067116	7.54014003863	-0.196236634778	0.549252253484	0.303706496065	0.449458354207
ARF1	10	5	5	-0.531659867802	0.691758385397	0.470933188349	4.77273469361	-1.7597774604	0.696457724792	0.312446600221	0.456163716444
ARF4	6	5	4	-0.191634690278	0.875613018579	0.0859053486349	6.98395670424	-0.394863193966	0.01159381341	0.0609883187282	0.165233080808
ARF5	4	5	5	-0.285237591676	0.820606455287	0.181206432912	4.33621217884	-0.773330084904	0.202854901552	0.185080561255	0.325953361308
ARF6	3	5	5	-0.143462733554	0.905343554327	0.244227487476	7.62398453652	-0.7115240449	0.424598577793	0.57390519039	0.698487199919
ARFGEF1	9	5	5	0.471794067886	1.38683299671	0.272349276166	4.5615038609	-0.249036888196	1.19262502397	0.149373269294	0.284677473935
ARG2	8	5	5	-0.103307855315	0.930896155594	0.447950881293	4.27471799568	-1.31612223394	1.10950652331	0.828228870966	0.888116543028
ARHGAP1	8	5	5	-0.380931530754	0.767941579929	0.0632704488291	5.28582168277	-0.54096345023	-0.220899611279	0.0014960404687	0.0303089910014
ARHGAP12	2	5	4	-0.104805534457	0.929930282484	0.532316637428	6.87096970476	-1.36834204805	1.15873097913	0.849613937512	0.901823427078
ARHGAP35	12	5	5	0.0118192491552	1.00822612942	0.111016578562	5.07560006425	-0.272284183008	0.295922681319	0.919294546377	0.946285461838
ARHGDIA	3	5	5	-0.107899583942	0.927938061596	0.126592137375	7.9999955386	-0.399821604549	0.184022436665	0.418809153845	0.56259605985
ARHGEF11	2	5	5	0.827914002997	1.77511685919	0.437263852738	4.46096403344	-0.338215007365	1.99404301336	0.123830670658	0.254214808327
ARHGEF2	4	5	5	0.0201794888253	1.01408563654	0.498026486433	4.35271079468	-1.31947597464	1.35983495229	0.96947082553	0.98166891427
ARHGEF7	5	5	4	0.19558254166	1.14518647879	0.201971626067	5.04839936659	-0.322108510896	0.713273594216	0.376933128722	0.523009486209
ARID1A	5	5	5	0.784347565443	1.72231325609	0.201221004581	7.48894040455	0.314761091695	1.25393403919	0.00518306449713	0.0474276271909
ARID1B	2	5	4	0.740855986859	1.67116708977	0.646001708289	5.1238014861	-0.907748300443	2.38946027416	0.302166962007	0.448250193745
ARID2	2	5	5	0.577448818337	1.49220817622	0.429950496627	5.00599546808	-0.527376104758	1.68227374143	0.2369264594	0.383435371452
ARID3A	2	5	5	0.00948251344377	1.00659442556	0.167601583051	7.6927581405	-0.37971084259	0.398675869478	0.956323389595	0.971627210094
ARID3B	5	5	5	-0.134815303805	0.910786426507	0.141376489932	4.88673062272	-0.500783472308	0.231152864698	0.385042266706	0.530796482621
ARIH2	4	5	4	0.481021143644	1.39573121933	0.115633127359	5.38156197395	0.190005174624	0.772037112664	0.00753103544225	0.0545715581649
ARL1	6	5	5	-0.126137527331	0.916281294457	0.378425484753	4.18916432968	-1.15836605276	0.906090998101	0.754911203093	0.842464724284
ARL15	2	5	5	-0.0603750333324	0.959014787863	0.293374602785	6.17277429249	-0.773394304937	0.652644238272	0.843570995657	0.899453446439
ARL2	5	5	5	-0.0971816147163	0.934857505126	0.113206843086	4.19810819962	-0.405730139799	0.211366910366	0.436902773849	0.57683546689
ARL3	5	5	5	0.206323977648	1.15374466571	0.0967826812215	6.44128665579	-0.0266169603311	0.439264915627	0.0738765037937	0.185661249066
ARL6	2	5	4	0.129594897836	1.09398647173	0.199969912633	6.99838268307	-0.34328096025	0.602470755923	0.537612228799	0.667704157074
ARL6IP5	4	5	5	-0.354971806609	0.781884922707	0.367969921716	4.93582320952	-1.30457979511	0.594636181893	0.379556862996	0.525209398932
ARL8A	4	5	5	-0.675852386529	0.625962273172	0.246992709071	5.35807375884	-1.29821498375	-0.053489789309	0.0380965624206	0.125371679862
ARL8B	8	5	5	-0.455908450488	0.729050951535	0.214447052505	5.73748726946	-0.986516552155	0.0746996511786	0.0797434222201	0.194873332009
ARMC1	2	5	4	-0.311103225943	0.806025157708	0.421344749361	6.80504656674	-1.3132407234	0.691034271514	0.484975516825	0.619739554341
ARMC10	3	5	4	0.400707831167	1.32015546133	0.20077036705	6.94482180458	-0.0748043650631	0.876220027398	0.0864696368802	0.205083043666
ARMCX1	2	5	5	0.0574979691789	1.04065940471	0.519665179095	4.4266684426	-1.33209896623	1.44709490459	0.916736456788	0.944750813006
ARMCX3	6	5	5	0.311171155096	1.24071448198	0.269832950659	7.49214866386	-0.318483407935	0.940825718126	0.284288989412	0.432135671511
ARMT1	3	5	5	0.430297683535	1.34751159171	0.491960178605	6.01384234069	-0.772814176643	1.63340954371	0.415319544951	0.558968646397
ARPC1A	12	5	5	-0.18513656051	0.879565815332	0.135528110431	4.85465451296	-0.536683407434	0.166410286414	0.231803335452	0.378189007567
ARPC2	15	5	5	-0.597827437592	0.660748230956	0.155758398416	4.81395520869	-1.00291639811	-0.192738477069	0.0130528819162	0.0733654839131
ARPC3	7	5	5	-0.364580177183	0.776694859548	0.0990467481055	6.358043374	-0.60366864443	-0.125491709937	0.00930887162178	0.0602651469279
ARPC4	5	5	5	-0.465303674473	0.724318598608	0.348105332823	4.22464362775	-1.41186416639	0.481256817438	0.248776799689	0.395918493348
ARPC5	8	5	5	-0.164763784545	0.892074568685	0.0815203699124	6.41798048062	-0.361129814583	0.0316022454937	0.0866732218471	0.205428298903
ARPC5L	3	5	5	-0.620700127592	0.650355239279	0.70421349503	4.05048863812	-2.56633606512	1.32493580994	0.427295438377	0.569191049491
ARRB1	5	5	5	-0.0247732126939	0.982975107121	0.247351582351	4.59581409783	-0.677803936837	0.628257511449	0.924442504183	0.950200750981
ARRB2	5	5	5	0.154235053048	1.11283141538	0.118115587017	4.12531907101	-0.169814607665	0.478284713762	0.2596793538	0.408473263495
ARSA	2	5	4	2.21025223699	4.62756173558	0.683543561096	4.1243500664	0.334785786154	4.08571868783	0.030493949786	0.111314623626
ARSB	9	5	5	0.0833473972371	1.05947342243	0.0889205005093	6.44342118001	-0.130654667644	0.297349462118	0.382381876387	0.528498916583
ARSK	2	5	5	0.505801026448	1.41991151374	0.529508053384	5.16619841467	-0.84227703522	1.85387908812	0.381993286228	0.528167991618
ARVCF	5	5	5	0.139136758989	1.10124598478	0.120770915415	6.85831940222	-0.147641380222	0.425914898201	0.287863274864	0.435981119031
ASAH1	16	5	5	-0.387261952528	0.764579300407	0.247997211524	4.63881737712	-1.0399817711	0.265457866046	0.183634534586	0.324475991502
ASAP1	2	5	5	-0.0290708892856	0.980051257666	0.105733293672	5.24968863359	-0.297024373604	0.238882595033	0.793852898972	0.868943775969
ASCC3	3	5	5	-0.365291096292	0.776312220682	0.382995916574	4.47230035028	-1.38580127382	0.655219081235	0.388855354238	0.534525158911
ASH2L	4	5	5	0.250502395826	1.18962130977	0.192598023092	5.53342844177	-0.230570007785	0.731574799437	0.244912759708	0.39205971163
ASMTL	3	5	5	0.25922697799	1.19683724581	0.560652708338	4.21508843497	-1.26656313425	1.78501709023	0.666684436563	0.776555786141
ASNA1	8	5	5	0.363807491787	1.28681752739	0.104727383707	5.83876751692	0.105823673165	0.621791310408	0.0138348219105	0.0752789543286
ASNS	5	5	5	0.161487452025	1.11843968105	0.120744592155	4.28002628856	-0.165277787455	0.488252691504	0.247736762505	0.394795623776
ASPH	3	5	5	-0.405073226202	0.755197960577	0.215776052953	6.58491876112	-0.921895381934	0.111748929531	0.105222609069	0.231424384294
ASRGL1	6	5	5	0.0284050042615	1.01988395235	0.194115682318	5.08094384526	-0.468203712875	0.525013721398	0.889289645276	0.927466755745
ASS1	9	5	5	-0.0111272046286	0.992316876732	0.155767373522	4.45347956067	-0.42678072432	0.404526315063	0.946146719506	0.964116700366
ASTN1	3	5	5	-0.106528220945	0.92882053841	0.260399103672	4.90713720334	-0.779733469692	0.566677027802	0.699711082051	0.803397192459
ATAD1	5	5	5	0.801249107649	1.74260925162	0.305035198798	6.85148678267	0.0767738879069	1.52572432739	0.034733942835	0.1197593881
ATAD3A	19	5	5	0.0586593322729	1.04149746818	0.145763936242	5.29878807092	-0.309772134587	0.427090799133	0.703094327296	0.805181435139
ATAT1	4	5	5	-0.624603084469	0.648598195688	0.524958331348	4.30125516624	-2.04273096873	0.793524799792	0.295620685004	0.443368422532
ATCAY	3	5	4	-0.40911973349	0.75308273018	0.113801124524	5.24272912919	-0.697627711236	-0.120611755744	0.0144057331418	0.0765926442269
ATE1	2	5	5	0.24483092468	1.18495389322	0.189225486424	7.15709368266	-0.200632996018	0.690294845378	0.235900876276	0.382987930306
ATG2B	2	5	4	0.109476307694	1.07883655223	0.193960093082	6.97220571686	-0.349537332498	0.568489947886	0.590151102971	0.712001722528
ATG4B	2	5	4	0.708342228856	1.63392552784	0.210676226125	4.27656750103	0.138031952018	1.27865250569	0.0254957562796	0.101760440441
ATG7	2	5	5	0.061468774623	1.04352761168	0.424775254879	7.82372169547	-0.921919651329	1.04485720058	0.888598874515	0.927085626004
ATG9A	3	5	4	-1.22348962881	0.428245612654	0.407845338298	4.31972453918	-2.32354981197	-0.123429445653	0.0362176922484	0.122139855478
