target	mouse	guide	cells
Psmb4	mouse35	Psmb4_1	1
Psmb4	mouse35	Psmb4_2	1
Psmb4	mouse35	Psmb4_3	2
Psmb4	mouse35	Psmb4_4	3
Psmb4	mouse36	Psmb4_1	1
Psmb4	mouse36	Psmb4_2	2
Psmb4	mouse36	Psmb4_3	1
Psmb4	mouse36	Psmb4_4	5
Psmb4	mouse37	Psmb4_1	1
Psmb4	mouse37	Psmb4_2	1
Psmb4	mouse37	Psmb4_4	1
Psmb4	mouse38	Psmb4_1	1
Psmb4	mouse38	Psmb4_2	1
Psmb4	mouse38	Psmb4_3	7
Psmb4	mouse38	Psmb4_4	5
Psmb4	mouse39	Psmb4_2	1
Psmb4	mouse39	Psmb4_4	1
Psmb4	mouse4	Psmb4_1	2
Psmb4	mouse4	Psmb4_2	6
Psmb4	mouse4	Psmb4_3	6
Psmb4	mouse4	Psmb4_4	4
Psmb4	mouse40	Psmb4_1	1
Psmb4	mouse40	Psmb4_3	2
Psmb4	mouse40	Psmb4_4	1
Psmb4	mouse41	Psmb4_2	4
Psmb4	mouse41	Psmb4_3	1
Psmb4	mouse41	Psmb4_4	2
Psmb4	mouse42	Psmb4_2	1
Psmb4	mouse42	Psmb4_3	2
Psmb4	mouse42	Psmb4_4	2
Psmb4	mouse44	Psmb4_2	2
Psmb4	mouse44	Psmb4_3	3
Psmb4	mouse44	Psmb4_4	6
Psmb4	mouse45	Psmb4_2	6
Psmb4	mouse45	Psmb4_3	4
Psmb4	mouse45	Psmb4_4	5
Psmb4	mouse46	Psmb4_3	2
Psmb4	mouse46	Psmb4_4	2
Psmb4	mouse47	Psmb4_2	2
Psmb4	mouse47	Psmb4_4	1
Psmb4	mouse48	Psmb4_3	1
Psmb4	mouse48	Psmb4_4	1
Psmb4	mouse49	Psmb4_2	1
Psmb4	mouse49	Psmb4_3	2
Psmb4	mouse49	Psmb4_4	1
Psmb4	mouse5	Psmb4_1	1
Psmb4	mouse5	Psmb4_2	1
Psmb4	mouse5	Psmb4_4	1
Psmb4	mouse50	Psmb4_4	1
Psmb4	mouse51	Psmb4_2	3
Psmb4	mouse51	Psmb4_4	1
Psmb4	mouse52	Psmb4_1	2
Psmb4	mouse52	Psmb4_2	7
Psmb4	mouse52	Psmb4_3	1
Psmb4	mouse52	Psmb4_4	4
Psmb4	mouse53	Psmb4_3	2
Psmb4	mouse53	Psmb4_4	1
Psmb4	mouse54	Psmb4_1	2
Psmb4	mouse54	Psmb4_3	7
Psmb4	mouse54	Psmb4_4	3
Psmb4	mouse55	Psmb4_1	1
Psmb4	mouse55	Psmb4_2	4
Psmb4	mouse55	Psmb4_3	2
Psmb4	mouse55	Psmb4_4	8
Psmb4	mouse56	Psmb4_1	2
Psmb4	mouse56	Psmb4_2	1
Psmb4	mouse56	Psmb4_4	5
Psmb4	mouse57	Psmb4_2	2
Psmb4	mouse57	Psmb4_3	1
Psmb4	mouse57	Psmb4_4	6
Psmb4	mouse59	Psmb4_1	1
Psmb4	mouse59	Psmb4_4	2
Psmb4	mouse6	Psmb4_2	8
Psmb4	mouse6	Psmb4_3	3
Psmb4	mouse6	Psmb4_4	6
Psmb4	mouse60	Psmb4_2	5
Psmb4	mouse60	Psmb4_3	4
Psmb4	mouse60	Psmb4_4	7
Psmb4	mouse61	Psmb4_3	4
Psmb4	mouse61	Psmb4_4	3
Psmb4	mouse62	Psmb4_2	6
Psmb4	mouse62	Psmb4_3	9
Psmb4	mouse62	Psmb4_4	10
Psmb4	mouse63	Psmb4_1	2
Psmb4	mouse63	Psmb4_2	5
Psmb4	mouse63	Psmb4_3	11
Psmb4	mouse63	Psmb4_4	9
Psmb4	mouse64	Psmb4_3	1
Psmb4	mouse64	Psmb4_4	2
Psmb4	mouse66	Psmb4_1	1
Psmb4	mouse66	Psmb4_2	2
Psmb4	mouse67	Psmb4_1	1
Psmb4	mouse67	Psmb4_2	8
Psmb4	mouse67	Psmb4_3	3
Psmb4	mouse67	Psmb4_4	12
Psmb4	mouse68	Psmb4_1	3
Psmb4	mouse68	Psmb4_2	4
Psmb4	mouse68	Psmb4_3	7
Psmb4	mouse68	Psmb4_4	7
Psmb4	mouse69	Psmb4_1	1
Psmb4	mouse69	Psmb4_2	3
Psmb4	mouse69	Psmb4_3	3
Psmb4	mouse69	Psmb4_4	9
Psmb4	mouse7	Psmb4_2	6
Psmb4	mouse7	Psmb4_3	6
Psmb4	mouse7	Psmb4_4	10
Psmb4	mouse70	Psmb4_1	1
Psmb4	mouse70	Psmb4_2	5
Psmb4	mouse70	Psmb4_3	4
Psmb4	mouse70	Psmb4_4	4
Psmb4	mouse71	Psmb4_2	2
Psmb4	mouse71	Psmb4_3	4
Psmb4	mouse71	Psmb4_4	1
Psmb4	mouse72	Psmb4_2	9
Psmb4	mouse72	Psmb4_3	10
Psmb4	mouse72	Psmb4_4	8
Psmb4	mouse73	Psmb4_1	2
Psmb4	mouse73	Psmb4_2	3
Psmb4	mouse73	Psmb4_3	3
Psmb4	mouse73	Psmb4_4	7
Psmb4	mouse74	Psmb4_1	2
Psmb4	mouse74	Psmb4_2	1
Psmb4	mouse74	Psmb4_3	1
Psmb4	mouse74	Psmb4_4	5
Psmb4	mouse75	Psmb4_2	3
Psmb4	mouse75	Psmb4_3	2
Psmb4	mouse75	Psmb4_4	6
Psmb4	mouse76	Psmb4_1	2
Psmb4	mouse76	Psmb4_2	5
Psmb4	mouse76	Psmb4_3	6
Psmb4	mouse76	Psmb4_4	12
Psmb4	mouse8	Psmb4_1	2
Psmb4	mouse8	Psmb4_2	9
Psmb4	mouse8	Psmb4_3	6
Psmb4	mouse8	Psmb4_4	5
Psmb4	mouse9	Psmb4_1	5
Psmb4	mouse9	Psmb4_2	8
Psmb4	mouse9	Psmb4_3	8
Psmb4	mouse9	Psmb4_4	7
Psmc5	mouse1	Psmc5_1	1
Psmc5	mouse1	Psmc5_2	1
Psmc5	mouse1	Psmc5_3	3
Psmc5	mouse1	Psmc5_4	1
Psmc5	mouse10	Psmc5_1	2
Psmc5	mouse10	Psmc5_2	3
Psmc5	mouse10	Psmc5_3	5
Psmc5	mouse10	Psmc5_4	2
Psmc5	mouse11	Psmc5_1	1
Psmc5	mouse11	Psmc5_2	13
Psmc5	mouse11	Psmc5_3	8
Psmc5	mouse11	Psmc5_4	12
Psmc5	mouse12	Psmc5_1	3
Psmc5	mouse12	Psmc5_2	4
Psmc5	mouse12	Psmc5_3	4
Psmc5	mouse12	Psmc5_4	4
Psmc5	mouse13	Psmc5_1	2
Psmc5	mouse13	Psmc5_2	5
Psmc5	mouse13	Psmc5_3	4
Psmc5	mouse13	Psmc5_4	8
Psmc5	mouse14	Psmc5_1	2
Psmc5	mouse14	Psmc5_2	5
Psmc5	mouse14	Psmc5_3	6
Psmc5	mouse14	Psmc5_4	6
Psmc5	mouse15	Psmc5_1	2
Psmc5	mouse15	Psmc5_2	11
Psmc5	mouse15	Psmc5_3	5
Psmc5	mouse15	Psmc5_4	9
Psmc5	mouse16	Psmc5_1	4
Psmc5	mouse16	Psmc5_2	3
Psmc5	mouse16	Psmc5_3	2
Psmc5	mouse16	Psmc5_4	1
Psmc5	mouse17	Psmc5_1	2
Psmc5	mouse17	Psmc5_2	2
Psmc5	mouse17	Psmc5_3	2
Psmc5	mouse17	Psmc5_4	5
Psmc5	mouse18	Psmc5_1	2
Psmc5	mouse18	Psmc5_2	8
Psmc5	mouse18	Psmc5_3	6
Psmc5	mouse18	Psmc5_4	9
Psmc5	mouse19	Psmc5_1	3
Psmc5	mouse19	Psmc5_2	5
Psmc5	mouse19	Psmc5_3	8
Psmc5	mouse19	Psmc5_4	7
Psmc5	mouse2	Psmc5_4	3
Psmc5	mouse20	Psmc5_1	2
Psmc5	mouse20	Psmc5_2	6
Psmc5	mouse20	Psmc5_3	6
Psmc5	mouse20	Psmc5_4	12
Psmc5	mouse21	Psmc5_1	2
Psmc5	mouse21	Psmc5_2	6
Psmc5	mouse21	Psmc5_3	4
Psmc5	mouse21	Psmc5_4	8
Psmc5	mouse22	Psmc5_2	7
Psmc5	mouse22	Psmc5_3	6
Psmc5	mouse23	Psmc5_1	2
Psmc5	mouse23	Psmc5_2	5
Psmc5	mouse23	Psmc5_3	16
Psmc5	mouse23	Psmc5_4	9
Psmc5	mouse24	Psmc5_1	1
Psmc5	mouse24	Psmc5_2	7
Psmc5	mouse24	Psmc5_3	2
Psmc5	mouse24	Psmc5_4	3
Psmc5	mouse25	Psmc5_1	1
Psmc5	mouse25	Psmc5_2	4
Psmc5	mouse25	Psmc5_3	1
Psmc5	mouse25	Psmc5_4	6
Psmc5	mouse26	Psmc5_2	6
Psmc5	mouse26	Psmc5_3	5
Psmc5	mouse26	Psmc5_4	5
Psmc5	mouse27	Psmc5_3	1
Psmc5	mouse27	Psmc5_4	1
Psmc5	mouse29	Psmc5_2	1
Psmc5	mouse29	Psmc5_3	3
Psmc5	mouse29	Psmc5_4	1
Psmc5	mouse3	Psmc5_2	2
Psmc5	mouse3	Psmc5_3	1
Psmc5	mouse3	Psmc5_4	1
Psmc5	mouse30	Psmc5_4	2
Psmc5	mouse31	Psmc5_2	2
Psmc5	mouse31	Psmc5_3	6
Psmc5	mouse31	Psmc5_4	2
Psmc5	mouse32	Psmc5_1	1
Psmc5	mouse32	Psmc5_2	5
Psmc5	mouse32	Psmc5_3	3
Psmc5	mouse32	Psmc5_4	1
Psmc5	mouse33	Psmc5_1	2
Psmc5	mouse33	Psmc5_2	1
Psmc5	mouse33	Psmc5_3	2
Psmc5	mouse33	Psmc5_4	5
Psmc5	mouse34	Psmc5_1	1
Psmc5	mouse34	Psmc5_2	6
Psmc5	mouse34	Psmc5_3	4
Psmc5	mouse34	Psmc5_4	10
Psmc5	mouse35	Psmc5_1	3
Psmc5	mouse35	Psmc5_2	2
Psmc5	mouse35	Psmc5_3	3
Psmc5	mouse35	Psmc5_4	10
Psmc5	mouse36	Psmc5_1	1
Psmc5	mouse36	Psmc5_2	3
Psmc5	mouse36	Psmc5_3	3
Psmc5	mouse36	Psmc5_4	5
Psmc5	mouse37	Psmc5_1	2
Psmc5	mouse37	Psmc5_2	2
Psmc5	mouse37	Psmc5_3	1
Psmc5	mouse37	Psmc5_4	1
Psmc5	mouse38	Psmc5_1	3
Psmc5	mouse38	Psmc5_2	5
Psmc5	mouse38	Psmc5_3	6
Psmc5	mouse38	Psmc5_4	2
Psmc5	mouse39	Psmc5_4	6
Psmc5	mouse4	Psmc5_1	3
Psmc5	mouse4	Psmc5_2	4
Psmc5	mouse4	Psmc5_3	7
Psmc5	mouse4	Psmc5_4	7
Psmc5	mouse40	Psmc5_1	1
Psmc5	mouse40	Psmc5_2	3
Psmc5	mouse40	Psmc5_3	2
Psmc5	mouse40	Psmc5_4	4
Psmc5	mouse41	Psmc5_1	3
Psmc5	mouse41	Psmc5_2	1
Psmc5	mouse41	Psmc5_3	3
Psmc5	mouse41	Psmc5_4	4
Psmc5	mouse42	Psmc5_2	4
Psmc5	mouse42	Psmc5_3	2
Psmc5	mouse42	Psmc5_4	3
Psmc5	mouse44	Psmc5_1	3
Psmc5	mouse44	Psmc5_2	6
Psmc5	mouse44	Psmc5_3	7
Psmc5	mouse44	Psmc5_4	2
Psmc5	mouse45	Psmc5_1	5
Psmc5	mouse45	Psmc5_2	6
Psmc5	mouse45	Psmc5_3	4
Psmc5	mouse45	Psmc5_4	10
Psmc5	mouse46	Psmc5_3	3
Psmc5	mouse46	Psmc5_4	1
Psmc5	mouse47	Psmc5_4	1
Psmc5	mouse48	Psmc5_2	1
Psmc5	mouse48	Psmc5_3	1
Psmc5	mouse48	Psmc5_4	2
Psmc5	mouse49	Psmc5_4	2
Psmc5	mouse5	Psmc5_1	2
Psmc5	mouse5	Psmc5_3	1
Psmc5	mouse5	Psmc5_4	1
Psmc5	mouse50	Psmc5_2	1
Psmc5	mouse50	Psmc5_3	2
Psmc5	mouse50	Psmc5_4	2
Psmc5	mouse51	Psmc5_1	1
Psmc5	mouse51	Psmc5_2	1
Psmc5	mouse51	Psmc5_3	2
Psmc5	mouse51	Psmc5_4	1
Psmc5	mouse52	Psmc5_1	3
Psmc5	mouse52	Psmc5_2	2
Psmc5	mouse52	Psmc5_3	9
Psmc5	mouse52	Psmc5_4	3
Psmc5	mouse53	Psmc5_2	1
Psmc5	mouse53	Psmc5_3	4
Psmc5	mouse54	Psmc5_1	2
Psmc5	mouse54	Psmc5_2	7
Psmc5	mouse54	Psmc5_3	12
Psmc5	mouse54	Psmc5_4	13
Psmc5	mouse55	Psmc5_1	1
Psmc5	mouse55	Psmc5_2	3
Psmc5	mouse55	Psmc5_3	8
Psmc5	mouse55	Psmc5_4	6
Psmc5	mouse56	Psmc5_1	3
Psmc5	mouse56	Psmc5_2	1
Psmc5	mouse56	Psmc5_3	5
Psmc5	mouse56	Psmc5_4	6
Psmc5	mouse57	Psmc5_2	1
Psmc5	mouse57	Psmc5_3	5
Psmc5	mouse57	Psmc5_4	3
Psmc5	mouse58	Psmc5_2	1
Psmc5	mouse58	Psmc5_4	2
Psmc5	mouse59	Psmc5_2	1
Psmc5	mouse59	Psmc5_4	3
Psmc5	mouse6	Psmc5_1	4
Psmc5	mouse6	Psmc5_2	8
Psmc5	mouse6	Psmc5_3	4
Psmc5	mouse6	Psmc5_4	6
Psmc5	mouse60	Psmc5_1	2
Psmc5	mouse60	Psmc5_2	9
Psmc5	mouse60	Psmc5_3	7
Psmc5	mouse60	Psmc5_4	3
Psmc5	mouse61	Psmc5_1	1
Psmc5	mouse61	Psmc5_3	2
Psmc5	mouse61	Psmc5_4	5
Psmc5	mouse62	Psmc5_1	2
Psmc5	mouse62	Psmc5_2	7
Psmc5	mouse62	Psmc5_3	10
Psmc5	mouse62	Psmc5_4	5
Psmc5	mouse63	Psmc5_1	2
Psmc5	mouse63	Psmc5_2	7
Psmc5	mouse63	Psmc5_3	9
Psmc5	mouse63	Psmc5_4	14
Psmc5	mouse64	Psmc5_1	3
Psmc5	mouse64	Psmc5_2	1
Psmc5	mouse64	Psmc5_3	5
Psmc5	mouse64	Psmc5_4	1
Psmc5	mouse66	Psmc5_1	1
Psmc5	mouse66	Psmc5_2	1
Psmc5	mouse66	Psmc5_3	1
Psmc5	mouse66	Psmc5_4	1
Psmc5	mouse67	Psmc5_2	8
Psmc5	mouse67	Psmc5_3	8
Psmc5	mouse67	Psmc5_4	7
Psmc5	mouse68	Psmc5_1	5
Psmc5	mouse68	Psmc5_2	12
Psmc5	mouse68	Psmc5_3	14
Psmc5	mouse68	Psmc5_4	16
Psmc5	mouse69	Psmc5_2	6
Psmc5	mouse69	Psmc5_3	6
Psmc5	mouse69	Psmc5_4	5
Psmc5	mouse7	Psmc5_1	5
Psmc5	mouse7	Psmc5_2	8
Psmc5	mouse7	Psmc5_3	2
Psmc5	mouse7	Psmc5_4	12
Psmc5	mouse70	Psmc5_1	5
Psmc5	mouse70	Psmc5_2	9
Psmc5	mouse70	Psmc5_3	7
Psmc5	mouse70	Psmc5_4	15
Psmc5	mouse71	Psmc5_1	2
Psmc5	mouse71	Psmc5_2	2
Psmc5	mouse71	Psmc5_3	6
Psmc5	mouse71	Psmc5_4	3
Psmc5	mouse72	Psmc5_1	6
Psmc5	mouse72	Psmc5_2	17
Psmc5	mouse72	Psmc5_3	11
Psmc5	mouse72	Psmc5_4	16
Psmc5	mouse73	Psmc5_1	2
Psmc5	mouse73	Psmc5_2	5
Psmc5	mouse73	Psmc5_3	8
Psmc5	mouse73	Psmc5_4	14
Psmc5	mouse74	Psmc5_1	1
Psmc5	mouse74	Psmc5_2	8
Psmc5	mouse74	Psmc5_3	2
Psmc5	mouse74	Psmc5_4	9
Psmc5	mouse75	Psmc5_1	1
Psmc5	mouse75	Psmc5_2	4
Psmc5	mouse75	Psmc5_3	4
Psmc5	mouse75	Psmc5_4	5
Psmc5	mouse76	Psmc5_1	5
Psmc5	mouse76	Psmc5_2	12
Psmc5	mouse76	Psmc5_3	15
Psmc5	mouse76	Psmc5_4	13
Psmc5	mouse8	Psmc5_1	2
Psmc5	mouse8	Psmc5_2	8
Psmc5	mouse8	Psmc5_3	5
Psmc5	mouse8	Psmc5_4	5
Psmc5	mouse9	Psmc5_1	4
Psmc5	mouse9	Psmc5_2	11
Psmc5	mouse9	Psmc5_3	6
Psmc5	mouse9	Psmc5_4	12
Pum1	mouse1	Pum1_1	2
Pum1	mouse1	Pum1_2	2
Pum1	mouse1	Pum1_4	1
Pum1	mouse10	Pum1_1	3
Pum1	mouse10	Pum1_3	1
Pum1	mouse10	Pum1_4	8
Pum1	mouse11	Pum1_1	5
Pum1	mouse11	Pum1_2	13
Pum1	mouse11	Pum1_3	3
Pum1	mouse11	Pum1_4	13
Pum1	mouse12	Pum1_1	5
Pum1	mouse12	Pum1_2	4
Pum1	mouse12	Pum1_3	1
Pum1	mouse12	Pum1_4	8
Pum1	mouse13	Pum1_1	2
Pum1	mouse13	Pum1_2	9
Pum1	mouse13	Pum1_3	1
Pum1	mouse13	Pum1_4	5
Pum1	mouse14	Pum1_1	4
Pum1	mouse14	Pum1_2	1
Pum1	mouse14	Pum1_3	1
Pum1	mouse14	Pum1_4	9
Pum1	mouse15	Pum1_1	5
Pum1	mouse15	Pum1_2	3
Pum1	mouse15	Pum1_3	5
Pum1	mouse15	Pum1_4	5
Pum1	mouse16	Pum1_1	1
Pum1	mouse16	Pum1_2	2
Pum1	mouse16	Pum1_3	5
Pum1	mouse16	Pum1_4	4
Pum1	mouse17	Pum1_1	1
Pum1	mouse17	Pum1_2	2
Pum1	mouse17	Pum1_4	5
Pum1	mouse18	Pum1_1	5
Pum1	mouse18	Pum1_2	7
Pum1	mouse18	Pum1_3	5
Pum1	mouse18	Pum1_4	8
Pum1	mouse19	Pum1_1	1
Pum1	mouse19	Pum1_2	3
Pum1	mouse19	Pum1_3	1
Pum1	mouse19	Pum1_4	7
Pum1	mouse2	Pum1_1	1
Pum1	mouse2	Pum1_2	3
Pum1	mouse2	Pum1_3	1
Pum1	mouse2	Pum1_4	3
Pum1	mouse20	Pum1_1	5
Pum1	mouse20	Pum1_2	5
Pum1	mouse20	Pum1_3	4
Pum1	mouse20	Pum1_4	9
Pum1	mouse21	Pum1_1	5
Pum1	mouse21	Pum1_2	6
Pum1	mouse21	Pum1_3	3
Pum1	mouse21	Pum1_4	12
Pum1	mouse22	Pum1_1	2
Pum1	mouse22	Pum1_2	7
Pum1	mouse22	Pum1_3	4
Pum1	mouse22	Pum1_4	6
Pum1	mouse23	Pum1_1	8
Pum1	mouse23	Pum1_2	12
Pum1	mouse23	Pum1_3	4
Pum1	mouse23	Pum1_4	15
Pum1	mouse24	Pum1_1	2
Pum1	mouse24	Pum1_2	7
Pum1	mouse24	Pum1_4	3
Pum1	mouse25	Pum1_1	3
Pum1	mouse25	Pum1_2	4
Pum1	mouse25	Pum1_3	2
Pum1	mouse25	Pum1_4	3
Pum1	mouse26	Pum1_1	2
Pum1	mouse26	Pum1_2	3
Pum1	mouse26	Pum1_3	3
Pum1	mouse26	Pum1_4	3
Pum1	mouse27	Pum1_2	1
Pum1	mouse27	Pum1_4	1
Pum1	mouse29	Pum1_1	1
Pum1	mouse29	Pum1_2	3
Pum1	mouse29	Pum1_4	2
Pum1	mouse3	Pum1_1	3
Pum1	mouse3	Pum1_2	3
Pum1	mouse3	Pum1_3	3
Pum1	mouse3	Pum1_4	2
Pum1	mouse30	Pum1_1	2
Pum1	mouse30	Pum1_2	1
Pum1	mouse30	Pum1_3	1
Pum1	mouse30	Pum1_4	2
Pum1	mouse31	Pum1_1	1
Pum1	mouse31	Pum1_2	2
Pum1	mouse31	Pum1_3	2
Pum1	mouse31	Pum1_4	5
Pum1	mouse32	Pum1_1	2
Pum1	mouse32	Pum1_2	5
Pum1	mouse32	Pum1_3	1
Pum1	mouse32	Pum1_4	2
Pum1	mouse33	Pum1_1	1
Pum1	mouse33	Pum1_2	4
Pum1	mouse33	Pum1_3	1
Pum1	mouse33	Pum1_4	2
Pum1	mouse34	Pum1_1	6
Pum1	mouse34	Pum1_2	9
Pum1	mouse34	Pum1_3	1
Pum1	mouse34	Pum1_4	8
Pum1	mouse35	Pum1_1	4
Pum1	mouse35	Pum1_2	2
Pum1	mouse35	Pum1_3	2
Pum1	mouse35	Pum1_4	7
Pum1	mouse36	Pum1_1	6
Pum1	mouse36	Pum1_2	9
Pum1	mouse36	Pum1_3	2
Pum1	mouse36	Pum1_4	4
Pum1	mouse37	Pum1_1	1
Pum1	mouse37	Pum1_2	2
Pum1	mouse37	Pum1_3	2
Pum1	mouse37	Pum1_4	4
Pum1	mouse38	Pum1_1	3
Pum1	mouse38	Pum1_2	10
Pum1	mouse38	Pum1_4	3
Pum1	mouse39	Pum1_1	1
Pum1	mouse39	Pum1_2	1
Pum1	mouse39	Pum1_3	3
Pum1	mouse39	Pum1_4	6
Pum1	mouse4	Pum1_1	4
Pum1	mouse4	Pum1_2	12
Pum1	mouse4	Pum1_3	3
Pum1	mouse4	Pum1_4	3
Pum1	mouse40	Pum1_1	2
Pum1	mouse40	Pum1_2	2
Pum1	mouse40	Pum1_3	2
Pum1	mouse41	Pum1_2	2
Pum1	mouse41	Pum1_4	5
Pum1	mouse42	Pum1_1	1
Pum1	mouse42	Pum1_2	3
Pum1	mouse42	Pum1_4	6
Pum1	mouse44	Pum1_1	3
Pum1	mouse44	Pum1_2	7
Pum1	mouse44	Pum1_3	3
Pum1	mouse44	Pum1_4	3
Pum1	mouse45	Pum1_1	3
Pum1	mouse45	Pum1_2	6
Pum1	mouse45	Pum1_4	5
Pum1	mouse46	Pum1_1	1
Pum1	mouse46	Pum1_2	3
Pum1	mouse46	Pum1_4	3
Pum1	mouse47	Pum1_2	2
Pum1	mouse47	Pum1_4	1
Pum1	mouse48	Pum1_2	1
Pum1	mouse48	Pum1_4	2
Pum1	mouse49	Pum1_2	1
Pum1	mouse49	Pum1_3	1
Pum1	mouse49	Pum1_4	2
Pum1	mouse5	Pum1_2	3
Pum1	mouse5	Pum1_3	3
Pum1	mouse5	Pum1_4	2
Pum1	mouse50	Pum1_2	2
Pum1	mouse50	Pum1_4	2
Pum1	mouse51	Pum1_1	4
Pum1	mouse51	Pum1_2	2
Pum1	mouse51	Pum1_4	3
Pum1	mouse52	Pum1_1	8
Pum1	mouse52	Pum1_2	10
Pum1	mouse52	Pum1_3	2
Pum1	mouse52	Pum1_4	10
Pum1	mouse53	Pum1_1	2
Pum1	mouse53	Pum1_2	5
Pum1	mouse53	Pum1_4	1
Pum1	mouse54	Pum1_1	2
Pum1	mouse54	Pum1_2	4
Pum1	mouse54	Pum1_3	2
Pum1	mouse54	Pum1_4	6
Pum1	mouse55	Pum1_1	4
Pum1	mouse55	Pum1_2	8
Pum1	mouse55	Pum1_3	2
Pum1	mouse55	Pum1_4	7
Pum1	mouse56	Pum1_1	1
Pum1	mouse56	Pum1_2	3
Pum1	mouse56	Pum1_4	5
Pum1	mouse57	Pum1_1	1
Pum1	mouse57	Pum1_2	5
Pum1	mouse57	Pum1_3	2
Pum1	mouse57	Pum1_4	2
Pum1	mouse58	Pum1_1	3
Pum1	mouse58	Pum1_2	2
Pum1	mouse58	Pum1_4	1
Pum1	mouse59	Pum1_1	4
Pum1	mouse59	Pum1_2	3
Pum1	mouse59	Pum1_4	1
Pum1	mouse6	Pum1_1	3
Pum1	mouse6	Pum1_2	7
Pum1	mouse6	Pum1_3	1
Pum1	mouse6	Pum1_4	5
Pum1	mouse60	Pum1_1	8
Pum1	mouse60	Pum1_2	14
Pum1	mouse60	Pum1_3	3
Pum1	mouse60	Pum1_4	10
Pum1	mouse61	Pum1_1	2
Pum1	mouse61	Pum1_2	5
Pum1	mouse61	Pum1_3	2
Pum1	mouse61	Pum1_4	2
Pum1	mouse62	Pum1_1	9
Pum1	mouse62	Pum1_2	16
Pum1	mouse62	Pum1_3	3
Pum1	mouse62	Pum1_4	10
Pum1	mouse63	Pum1_1	5
Pum1	mouse63	Pum1_2	14
Pum1	mouse63	Pum1_3	3
Pum1	mouse63	Pum1_4	11
Pum1	mouse64	Pum1_1	2
Pum1	mouse64	Pum1_2	5
Pum1	mouse64	Pum1_3	1
Pum1	mouse66	Pum1_1	2
Pum1	mouse66	Pum1_2	5
Pum1	mouse66	Pum1_3	4
Pum1	mouse67	Pum1_1	7
Pum1	mouse67	Pum1_2	14
Pum1	mouse67	Pum1_3	3
Pum1	mouse67	Pum1_4	11
Pum1	mouse68	Pum1_1	6
Pum1	mouse68	Pum1_2	15
Pum1	mouse68	Pum1_3	6
Pum1	mouse68	Pum1_4	13
Pum1	mouse69	Pum1_1	7
Pum1	mouse69	Pum1_2	8
Pum1	mouse69	Pum1_3	4
Pum1	mouse69	Pum1_4	10
Pum1	mouse7	Pum1_1	1
Pum1	mouse7	Pum1_2	11
Pum1	mouse7	Pum1_3	1
Pum1	mouse7	Pum1_4	9
Pum1	mouse70	Pum1_1	5
Pum1	mouse70	Pum1_2	13
Pum1	mouse70	Pum1_3	6
Pum1	mouse70	Pum1_4	14
Pum1	mouse71	Pum1_1	1
Pum1	mouse71	Pum1_2	3
Pum1	mouse71	Pum1_3	2
Pum1	mouse71	Pum1_4	2
Pum1	mouse72	Pum1_1	8
Pum1	mouse72	Pum1_2	13
Pum1	mouse72	Pum1_3	7
Pum1	mouse72	Pum1_4	21
Pum1	mouse73	Pum1_1	9
Pum1	mouse73	Pum1_2	12
Pum1	mouse73	Pum1_3	4
Pum1	mouse73	Pum1_4	12
Pum1	mouse74	Pum1_1	10
Pum1	mouse74	Pum1_2	9
Pum1	mouse74	Pum1_3	3
Pum1	mouse74	Pum1_4	4
Pum1	mouse75	Pum1_1	4
Pum1	mouse75	Pum1_2	10
Pum1	mouse75	Pum1_3	1
Pum1	mouse75	Pum1_4	2
Pum1	mouse76	Pum1_1	12
Pum1	mouse76	Pum1_2	10
Pum1	mouse76	Pum1_3	7
Pum1	mouse76	Pum1_4	22
Pum1	mouse8	Pum1_1	4
Pum1	mouse8	Pum1_2	4
Pum1	mouse8	Pum1_3	3
Pum1	mouse8	Pum1_4	7
Pum1	mouse9	Pum1_1	6
Pum1	mouse9	Pum1_2	10
Pum1	mouse9	Pum1_3	2
Pum1	mouse9	Pum1_4	16
Rala	mouse1	Rala_1	3
Rala	mouse1	Rala_3	5
Rala	mouse1	Rala_4	3
Rala	mouse10	Rala_1	12
Rala	mouse10	Rala_2	2
Rala	mouse10	Rala_3	7
Rala	mouse10	Rala_4	4
Rala	mouse11	Rala_1	7
Rala	mouse11	Rala_2	10
Rala	mouse11	Rala_3	16
Rala	mouse11	Rala_4	10
Rala	mouse12	Rala_1	4
Rala	mouse12	Rala_2	3
Rala	mouse12	Rala_3	8
Rala	mouse12	Rala_4	9
Rala	mouse13	Rala_1	12
Rala	mouse13	Rala_2	4
Rala	mouse13	Rala_3	13
Rala	mouse13	Rala_4	6
Rala	mouse14	Rala_1	4
Rala	mouse14	Rala_2	3
Rala	mouse14	Rala_3	5
Rala	mouse14	Rala_4	2
Rala	mouse15	Rala_1	11
Rala	mouse15	Rala_2	2
Rala	mouse15	Rala_3	6
Rala	mouse15	Rala_4	8
Rala	mouse16	Rala_1	10
Rala	mouse16	Rala_2	1
Rala	mouse16	Rala_3	6
Rala	mouse16	Rala_4	2
Rala	mouse17	Rala_1	4
Rala	mouse17	Rala_2	3
Rala	mouse17	Rala_3	5
Rala	mouse18	Rala_1	15
Rala	mouse18	Rala_2	5
Rala	mouse18	Rala_3	10
Rala	mouse18	Rala_4	10
Rala	mouse19	Rala_1	6
Rala	mouse19	Rala_2	7
Rala	mouse19	Rala_3	7
Rala	mouse19	Rala_4	3
Rala	mouse2	Rala_1	3
Rala	mouse2	Rala_2	2
