gene_target	source	original_cells	retained_cells	retention	primary	min10
Lrpap1	mouse45	36	36	1	True	True
Lrpap1	mouse46	8	8	1	False	False
Lrpap1	mouse47	5	5	1	False	False
Lrpap1	mouse48	5	5	1	False	False
Lrpap1	mouse49	7	3	0.428571428571	False	False
Lrpap1	mouse5	5	5	1	False	False
Lrpap1	mouse50	10	10	1	False	True
Lrpap1	mouse51	7	7	1	False	False
Lrpap1	mouse52	40	40	1	True	True
Lrpap1	mouse53	8	8	1	False	False
Lrpap1	mouse54	27	27	1	True	True
Lrpap1	mouse55	32	32	1	True	True
Lrpap1	mouse56	15	15	1	False	True
Lrpap1	mouse57	7	7	1	False	False
Lrpap1	mouse58	9	9	1	False	False
Lrpap1	mouse59	7	7	1	False	False
Lrpap1	mouse6	28	28	1	True	True
Lrpap1	mouse60	60	59	0.983333333333	True	True
Lrpap1	mouse61	12	12	1	False	True
Lrpap1	mouse62	57	56	0.982456140351	True	True
Lrpap1	mouse63	59	59	1	True	True
Lrpap1	mouse64	13	12	0.923076923077	False	True
Lrpap1	mouse66	12	12	1	False	True
Lrpap1	mouse67	58	57	0.98275862069	True	True
Lrpap1	mouse68	62	62	1	True	True
Lrpap1	mouse69	31	31	1	True	True
Lrpap1	mouse7	34	33	0.970588235294	True	True
Lrpap1	mouse70	38	38	1	True	True
Lrpap1	mouse71	16	16	1	False	True
Lrpap1	mouse72	57	57	1	True	True
Lrpap1	mouse73	46	45	0.978260869565	True	True
Lrpap1	mouse74	34	34	1	True	True
Lrpap1	mouse75	34	33	0.970588235294	True	True
Lrpap1	mouse76	51	51	1	True	True
Lrpap1	mouse8	32	32	1	True	True
Lrpap1	mouse9	38	38	1	True	True
Lrpprc	mouse1	7	7	1	False	False
Lrpprc	mouse10	12	12	1	False	True
Lrpprc	mouse11	29	29	1	True	True
Lrpprc	mouse12	18	18	1	False	True
Lrpprc	mouse13	36	34	0.944444444444	True	True
Lrpprc	mouse14	15	14	0.933333333333	False	True
Lrpprc	mouse15	25	24	0.96	True	True
Lrpprc	mouse16	17	17	1	False	True
Lrpprc	mouse17	9	9	1	False	False
Lrpprc	mouse18	26	25	0.961538461538	True	True
Lrpprc	mouse19	18	18	1	False	True
Lrpprc	mouse2	6	6	1	False	False
Lrpprc	mouse20	16	16	1	False	True
Lrpprc	mouse21	20	20	1	True	True
Lrpprc	mouse22	22	21	0.954545454545	True	True
Lrpprc	mouse23	25	25	1	True	True
Lrpprc	mouse24	5	4	0.8	False	False
Lrpprc	mouse25	13	13	1	False	True
Lrpprc	mouse26	9	9	1	False	False
Lrpprc	mouse27	1	0	0	False	False
Lrpprc	mouse29	6	6	1	False	False
Lrpprc	mouse3	9	9	1	False	False
Lrpprc	mouse30	7	7	1	False	False
Lrpprc	mouse31	20	20	1	True	True
Lrpprc	mouse32	9	9	1	False	False
Lrpprc	mouse33	12	12	1	False	True
Lrpprc	mouse34	21	21	1	True	True
Lrpprc	mouse35	20	20	1	True	True
Lrpprc	mouse36	10	10	1	False	True
Lrpprc	mouse37	14	14	1	False	True
Lrpprc	mouse38	27	27	1	True	True
Lrpprc	mouse39	8	8	1	False	False
Lrpprc	mouse4	22	22	1	True	True
Lrpprc	mouse40	7	7	1	False	False
Lrpprc	mouse41	10	10	1	False	True
Lrpprc	mouse42	5	5	1	False	False
Lrpprc	mouse44	10	10	1	False	True
Lrpprc	mouse45	28	28	1	True	True
Lrpprc	mouse46	6	6	1	False	False
Lrpprc	mouse47	8	7	0.875	False	False
Lrpprc	mouse48	2	2	1	False	False
Lrpprc	mouse49	5	4	0.8	False	False
Lrpprc	mouse5	8	8	1	False	False
Lrpprc	mouse50	5	5	1	False	False
Lrpprc	mouse51	7	7	1	False	False
Lrpprc	mouse52	12	12	1	False	True
Lrpprc	mouse53	5	5	1	False	False
Lrpprc	mouse54	21	21	1	True	True
Lrpprc	mouse55	16	16	1	False	True
Lrpprc	mouse56	17	17	1	False	True
Lrpprc	mouse57	8	8	1	False	False
Lrpprc	mouse58	8	8	1	False	False
Lrpprc	mouse59	5	5	1	False	False
Lrpprc	mouse6	24	24	1	True	True
Lrpprc	mouse60	43	42	0.976744186047	True	True
Lrpprc	mouse61	12	11	0.916666666667	False	True
Lrpprc	mouse62	43	43	1	True	True
Lrpprc	mouse63	44	44	1	True	True
Lrpprc	mouse64	3	3	1	False	False
Lrpprc	mouse66	10	9	0.9	False	False
Lrpprc	mouse67	31	31	1	True	True
Lrpprc	mouse68	48	48	1	True	True
Lrpprc	mouse69	31	29	0.935483870968	True	True
Lrpprc	mouse7	18	18	1	False	True
Lrpprc	mouse70	21	21	1	True	True
Lrpprc	mouse71	12	12	1	False	True
Lrpprc	mouse72	42	42	1	True	True
Lrpprc	mouse73	25	25	1	True	True
Lrpprc	mouse74	28	28	1	True	True
Lrpprc	mouse75	15	15	1	False	True
Lrpprc	mouse76	36	36	1	True	True
Lrpprc	mouse8	23	23	1	True	True
Lrpprc	mouse9	36	36	1	True	True
Lrrc3b	mouse1	8	8	1	False	False
Lrrc3b	mouse10	19	19	1	False	True
Lrrc3b	mouse11	43	43	1	True	True
Lrrc3b	mouse12	23	23	1	True	True
Lrrc3b	mouse13	28	28	1	True	True
Lrrc3b	mouse14	11	11	1	False	True
Lrrc3b	mouse15	22	22	1	True	True
Lrrc3b	mouse16	26	26	1	True	True
Lrrc3b	mouse17	16	16	1	False	True
Lrrc3b	mouse18	40	40	1	True	True
Lrrc3b	mouse19	22	22	1	True	True
Lrrc3b	mouse2	11	10	0.909090909091	False	True
Lrrc3b	mouse20	23	23	1	True	True
Lrrc3b	mouse21	32	30	0.9375	True	True
Lrrc3b	mouse22	35	35	1	True	True
Lrrc3b	mouse23	49	49	1	True	True
Lrrc3b	mouse24	22	22	1	True	True
Lrrc3b	mouse25	27	27	1	True	True
Lrrc3b	mouse26	22	22	1	True	True
Lrrc3b	mouse27	3	1	0.333333333333	False	False
Lrrc3b	mouse29	18	18	1	False	True
Lrrc3b	mouse3	12	11	0.916666666667	False	True
Lrrc3b	mouse30	7	6	0.857142857143	False	False
Lrrc3b	mouse31	17	17	1	False	True
Lrrc3b	mouse32	5	5	1	False	False
Lrrc3b	mouse33	15	15	1	False	True
Lrrc3b	mouse34	21	21	1	True	True
Lrrc3b	mouse35	25	25	1	True	True
Lrrc3b	mouse36	18	18	1	False	True
Lrrc3b	mouse37	21	21	1	True	True
Lrrc3b	mouse38	23	23	1	True	True
Lrrc3b	mouse39	10	10	1	False	True
Lrrc3b	mouse4	29	29	1	True	True
Lrrc3b	mouse40	4	4	1	False	False
Lrrc3b	mouse41	15	15	1	False	True
Lrrc3b	mouse42	15	14	0.933333333333	False	True
Lrrc3b	mouse43	3	0	0	False	False
Lrrc3b	mouse44	20	20	1	True	True
Lrrc3b	mouse45	36	35	0.972222222222	True	True
Lrrc3b	mouse46	6	5	0.833333333333	False	False
Lrrc3b	mouse47	6	5	0.833333333333	False	False
Lrrc3b	mouse48	10	10	1	False	True
Lrrc3b	mouse49	7	7	1	False	False
Lrrc3b	mouse5	12	12	1	False	True
Lrrc3b	mouse50	8	8	1	False	False
Lrrc3b	mouse51	11	10	0.909090909091	False	True
Lrrc3b	mouse52	31	31	1	True	True
Lrrc3b	mouse53	4	4	1	False	False
Lrrc3b	mouse54	29	29	1	True	True
Lrrc3b	mouse55	32	32	1	True	True
Lrrc3b	mouse56	12	12	1	False	True
Lrrc3b	mouse57	12	12	1	False	True
Lrrc3b	mouse58	11	11	1	False	True
Lrrc3b	mouse59	9	8	0.888888888889	False	False
Lrrc3b	mouse6	23	23	1	True	True
Lrrc3b	mouse60	45	45	1	True	True
Lrrc3b	mouse61	13	13	1	False	True
Lrrc3b	mouse62	49	49	1	True	True
Lrrc3b	mouse63	56	56	1	True	True
Lrrc3b	mouse64	17	16	0.941176470588	False	True
Lrrc3b	mouse66	14	14	1	False	True
Lrrc3b	mouse67	45	45	1	True	True
Lrrc3b	mouse68	63	63	1	True	True
Lrrc3b	mouse69	28	28	1	True	True
Lrrc3b	mouse7	38	37	0.973684210526	True	True
Lrrc3b	mouse70	33	33	1	True	True
Lrrc3b	mouse71	9	9	1	False	False
Lrrc3b	mouse72	66	66	1	True	True
Lrrc3b	mouse73	33	33	1	True	True
Lrrc3b	mouse74	30	30	1	True	True
Lrrc3b	mouse75	19	19	1	False	True
Lrrc3b	mouse76	65	65	1	True	True
Lrrc3b	mouse8	24	24	1	True	True
Lrrc3b	mouse9	35	35	1	True	True
Lrrc7	mouse1	8	6	0.75	False	False
Lrrc7	mouse10	19	19	1	False	True
Lrrc7	mouse11	48	48	1	True	True
Lrrc7	mouse12	17	17	1	False	True
Lrrc7	mouse13	26	26	1	True	True
Lrrc7	mouse14	16	16	1	False	True
Lrrc7	mouse15	17	17	1	False	True
Lrrc7	mouse16	12	12	1	False	True
Lrrc7	mouse17	11	11	1	False	True
Lrrc7	mouse18	33	33	1	True	True
Lrrc7	mouse19	24	24	1	True	True
Lrrc7	mouse2	14	14	1	False	True
Lrrc7	mouse20	28	28	1	True	True
Lrrc7	mouse21	26	26	1	True	True
Lrrc7	mouse22	25	25	1	True	True
Lrrc7	mouse23	29	29	1	True	True
Lrrc7	mouse24	16	16	1	False	True
Lrrc7	mouse25	19	19	1	False	True
Lrrc7	mouse26	17	17	1	False	True
Lrrc7	mouse27	2	1	0.5	False	False
Lrrc7	mouse29	10	10	1	False	True
Lrrc7	mouse3	6	6	1	False	False
Lrrc7	mouse30	9	7	0.777777777778	False	False
Lrrc7	mouse31	9	9	1	False	False
Lrrc7	mouse32	8	8	1	False	False
Lrrc7	mouse33	15	15	1	False	True
Lrrc7	mouse34	27	27	1	True	True
Lrrc7	mouse35	24	24	1	True	True
Lrrc7	mouse36	19	19	1	False	True
Lrrc7	mouse37	9	9	1	False	False
Lrrc7	mouse38	16	16	1	False	True
Lrrc7	mouse39	7	7	1	False	False
Lrrc7	mouse4	26	25	0.961538461538	True	True
Lrrc7	mouse40	5	5	1	False	False
Lrrc7	mouse41	17	17	1	False	True
Lrrc7	mouse42	9	9	1	False	False
Lrrc7	mouse44	21	21	1	True	True
Lrrc7	mouse45	23	23	1	True	True
Lrrc7	mouse46	11	11	1	False	True
Lrrc7	mouse47	3	2	0.666666666667	False	False
Lrrc7	mouse48	4	4	1	False	False
Lrrc7	mouse49	9	9	1	False	False
Lrrc7	mouse5	11	9	0.818181818182	False	False
Lrrc7	mouse50	2	2	1	False	False
Lrrc7	mouse51	5	5	1	False	False
Lrrc7	mouse52	28	28	1	True	True
Lrrc7	mouse53	5	5	1	False	False
Lrrc7	mouse54	21	21	1	True	True
Lrrc7	mouse55	29	29	1	True	True
Lrrc7	mouse56	5	5	1	False	False
Lrrc7	mouse57	15	15	1	False	True
Lrrc7	mouse58	6	6	1	False	False
Lrrc7	mouse59	10	8	0.8	False	False
Lrrc7	mouse6	21	21	1	True	True
Lrrc7	mouse60	33	33	1	True	True
Lrrc7	mouse61	5	5	1	False	False
Lrrc7	mouse62	43	43	1	True	True
Lrrc7	mouse63	44	44	1	True	True
Lrrc7	mouse64	7	7	1	False	False
Lrrc7	mouse66	9	9	1	False	False
Lrrc7	mouse67	42	42	1	True	True
Lrrc7	mouse68	50	50	1	True	True
Lrrc7	mouse69	25	24	0.96	True	True
Lrrc7	mouse7	19	19	1	False	True
Lrrc7	mouse70	34	34	1	True	True
Lrrc7	mouse71	8	8	1	False	False
Lrrc7	mouse72	56	56	1	True	True
Lrrc7	mouse73	38	38	1	True	True
Lrrc7	mouse74	30	30	1	True	True
Lrrc7	mouse75	19	19	1	False	True
Lrrc7	mouse76	49	49	1	True	True
Lrrc7	mouse8	33	33	1	True	True
Lrrc7	mouse9	34	33	0.970588235294	True	True
Lrrfip1	mouse1	6	6	1	False	False
Lrrfip1	mouse10	15	15	1	False	True
Lrrfip1	mouse11	20	20	1	True	True
Lrrfip1	mouse12	16	16	1	False	True
Lrrfip1	mouse13	27	27	1	True	True
Lrrfip1	mouse14	22	22	1	True	True
Lrrfip1	mouse15	24	24	1	True	True
Lrrfip1	mouse16	21	21	1	True	True
Lrrfip1	mouse17	10	10	1	False	True
Lrrfip1	mouse18	22	22	1	True	True
Lrrfip1	mouse19	14	14	1	False	True
Lrrfip1	mouse2	6	6	1	False	False
Lrrfip1	mouse20	19	18	0.947368421053	False	True
Lrrfip1	mouse21	29	28	0.965517241379	True	True
Lrrfip1	mouse22	23	23	1	True	True
Lrrfip1	mouse23	34	34	1	True	True
Lrrfip1	mouse24	13	13	1	False	True
Lrrfip1	mouse25	13	13	1	False	True
Lrrfip1	mouse26	10	10	1	False	True
Lrrfip1	mouse27	3	1	0.333333333333	False	False
Lrrfip1	mouse29	7	7	1	False	False
Lrrfip1	mouse3	10	10	1	False	True
Lrrfip1	mouse30	6	6	1	False	False
Lrrfip1	mouse31	11	11	1	False	True
Lrrfip1	mouse32	5	5	1	False	False
Lrrfip1	mouse33	11	11	1	False	True
Lrrfip1	mouse34	28	28	1	True	True
Lrrfip1	mouse35	18	17	0.944444444444	False	True
Lrrfip1	mouse36	13	13	1	False	True
Lrrfip1	mouse37	13	13	1	False	True
Lrrfip1	mouse38	24	24	1	True	True
Lrrfip1	mouse39	5	5	1	False	False
Lrrfip1	mouse4	20	20	1	True	True
Lrrfip1	mouse40	1	1	1	False	False
Lrrfip1	mouse41	11	11	1	False	True
Lrrfip1	mouse42	6	6	1	False	False
Lrrfip1	mouse43	1	0	0	False	False
Lrrfip1	mouse44	8	8	1	False	False
Lrrfip1	mouse45	13	13	1	False	True
Lrrfip1	mouse46	6	6	1	False	False
Lrrfip1	mouse47	5	4	0.8	False	False
Lrrfip1	mouse48	2	2	1	False	False
Lrrfip1	mouse49	3	1	0.333333333333	False	False
Lrrfip1	mouse5	9	8	0.888888888889	False	False
Lrrfip1	mouse50	6	5	0.833333333333	False	False
Lrrfip1	mouse51	4	4	1	False	False
Lrrfip1	mouse52	17	16	0.941176470588	False	True
Lrrfip1	mouse53	4	4	1	False	False
Lrrfip1	mouse54	22	22	1	True	True
Lrrfip1	mouse55	20	20	1	True	True
Lrrfip1	mouse56	6	6	1	False	False
Lrrfip1	mouse57	6	6	1	False	False
Lrrfip1	mouse58	3	3	1	False	False
Lrrfip1	mouse59	9	9	1	False	False
Lrrfip1	mouse6	12	12	1	False	True
Lrrfip1	mouse60	47	47	1	True	True
Lrrfip1	mouse61	11	11	1	False	True
Lrrfip1	mouse62	28	28	1	True	True
Lrrfip1	mouse63	39	38	0.974358974359	True	True
Lrrfip1	mouse64	7	6	0.857142857143	False	False
Lrrfip1	mouse66	8	8	1	False	False
Lrrfip1	mouse67	36	36	1	True	True
Lrrfip1	mouse68	48	48	1	True	True
Lrrfip1	mouse69	19	19	1	False	True
Lrrfip1	mouse7	17	17	1	False	True
Lrrfip1	mouse70	37	37	1	True	True
Lrrfip1	mouse71	5	5	1	False	False
Lrrfip1	mouse72	38	38	1	True	True
Lrrfip1	mouse73	39	39	1	True	True
Lrrfip1	mouse74	24	24	1	True	True
Lrrfip1	mouse75	23	22	0.95652173913	True	True
Lrrfip1	mouse76	35	35	1	True	True
Lrrfip1	mouse8	22	22	1	True	True
Lrrfip1	mouse9	32	32	1	True	True
Lrrn2	mouse1	8	8	1	False	False
Lrrn2	mouse10	18	18	1	False	True
Lrrn2	mouse11	47	47	1	True	True
Lrrn2	mouse12	24	24	1	True	True
Lrrn2	mouse13	20	20	1	True	True
Lrrn2	mouse14	19	19	1	False	True
Lrrn2	mouse15	18	18	1	False	True
Lrrn2	mouse16	15	15	1	False	True
Lrrn2	mouse17	11	11	1	False	True
Lrrn2	mouse18	36	36	1	True	True
Lrrn2	mouse19	21	21	1	True	True
Lrrn2	mouse2	8	8	1	False	False
Lrrn2	mouse20	40	39	0.975	True	True
Lrrn2	mouse21	26	26	1	True	True
Lrrn2	mouse22	34	34	1	True	True
Lrrn2	mouse23	31	30	0.967741935484	True	True
Lrrn2	mouse24	15	15	1	False	True
Lrrn2	mouse25	21	21	1	True	True
Lrrn2	mouse26	17	17	1	False	True
Lrrn2	mouse27	2	1	0.5	False	False
Lrrn2	mouse29	16	16	1	False	True
Lrrn2	mouse3	6	6	1	False	False
Lrrn2	mouse30	7	7	1	False	False
Lrrn2	mouse31	17	17	1	False	True
Lrrn2	mouse32	10	10	1	False	True
Lrrn2	mouse33	19	19	1	False	True
Lrrn2	mouse34	26	26	1	True	True
Lrrn2	mouse35	26	26	1	True	True
Lrrn2	mouse36	13	12	0.923076923077	False	True
Lrrn2	mouse37	15	14	0.933333333333	False	True
Lrrn2	mouse38	30	30	1	True	True
Lrrn2	mouse39	6	6	1	False	False
Lrrn2	mouse4	19	19	1	False	True
Lrrn2	mouse40	4	3	0.75	False	False
Lrrn2	mouse41	12	12	1	False	True
Lrrn2	mouse42	8	8	1	False	False
Lrrn2	mouse43	1	0	0	False	False
Lrrn2	mouse44	18	18	1	False	True
Lrrn2	mouse45	47	47	1	True	True
Lrrn2	mouse46	13	12	0.923076923077	False	True
Lrrn2	mouse47	4	4	1	False	False
Lrrn2	mouse48	6	6	1	False	False
Lrrn2	mouse49	2	2	1	False	False
Lrrn2	mouse5	6	6	1	False	False
Lrrn2	mouse50	7	7	1	False	False
Lrrn2	mouse51	6	6	1	False	False
Lrrn2	mouse52	32	32	1	True	True
Lrrn2	mouse53	10	10	1	False	True
Lrrn2	mouse54	50	50	1	True	True
Lrrn2	mouse55	28	28	1	True	True
Lrrn2	mouse56	11	11	1	False	True
Lrrn2	mouse57	10	9	0.9	False	False
Lrrn2	mouse58	10	9	0.9	False	False
Lrrn2	mouse59	9	9	1	False	False
Lrrn2	mouse6	18	18	1	False	True
Lrrn2	mouse60	30	30	1	True	True
Lrrn2	mouse61	18	18	1	False	True
Lrrn2	mouse62	54	54	1	True	True
Lrrn2	mouse63	43	43	1	True	True
Lrrn2	mouse64	5	4	0.8	False	False
Lrrn2	mouse66	9	9	1	False	False
Lrrn2	mouse67	36	36	1	True	True
Lrrn2	mouse68	54	54	1	True	True
Lrrn2	mouse69	24	24	1	True	True
Lrrn2	mouse7	21	21	1	True	True
Lrrn2	mouse70	36	36	1	True	True
Lrrn2	mouse71	12	12	1	False	True
Lrrn2	mouse72	57	57	1	True	True
Lrrn2	mouse73	49	49	1	True	True
Lrrn2	mouse74	27	27	1	True	True
Lrrn2	mouse75	17	17	1	False	True
Lrrn2	mouse76	46	46	1	True	True
Lrrn2	mouse8	26	26	1	True	True
Lrrn2	mouse9	28	28	1	True	True
Lrrn3	mouse1	10	9	0.9	False	False
Lrrn3	mouse10	11	11	1	False	True
Lrrn3	mouse11	34	34	1	True	True
Lrrn3	mouse12	18	18	1	False	True
Lrrn3	mouse13	28	28	1	True	True
Lrrn3	mouse14	13	12	0.923076923077	False	True
Lrrn3	mouse15	18	18	1	False	True
Lrrn3	mouse16	11	10	0.909090909091	False	True
Lrrn3	mouse17	17	17	1	False	True
Lrrn3	mouse18	25	25	1	True	True
Lrrn3	mouse19	18	18	1	False	True
Lrrn3	mouse2	13	13	1	False	True
Lrrn3	mouse20	34	34	1	True	True
Lrrn3	mouse21	15	14	0.933333333333	False	True
Lrrn3	mouse22	15	15	1	False	True
Lrrn3	mouse23	33	32	0.969696969697	True	True
Lrrn3	mouse24	5	5	1	False	False
Lrrn3	mouse25	9	8	0.888888888889	False	False
Lrrn3	mouse26	12	12	1	False	True
Lrrn3	mouse27	1	0	0	False	False
Lrrn3	mouse29	8	8	1	False	False
Lrrn3	mouse3	9	9	1	False	False
Lrrn3	mouse30	2	2	1	False	False
Lrrn3	mouse31	11	11	1	False	True
Lrrn3	mouse32	8	8	1	False	False
Lrrn3	mouse33	19	19	1	False	True
Lrrn3	mouse34	30	29	0.966666666667	True	True
Lrrn3	mouse35	18	18	1	False	True
Lrrn3	mouse36	10	10	1	False	True
Lrrn3	mouse37	16	16	1	False	True
Lrrn3	mouse38	18	18	1	False	True
Lrrn3	mouse39	11	10	0.909090909091	False	True
Lrrn3	mouse4	17	17	1	False	True
Lrrn3	mouse40	7	6	0.857142857143	False	False
Lrrn3	mouse41	15	14	0.933333333333	False	True
Lrrn3	mouse42	7	6	0.857142857143	False	False
Lrrn3	mouse43	1	0	0	False	False
Lrrn3	mouse44	17	17	1	False	True
Lrrn3	mouse45	25	25	1	True	True
Lrrn3	mouse46	7	7	1	False	False
Lrrn3	mouse47	3	3	1	False	False
Lrrn3	mouse48	4	4	1	False	False
Lrrn3	mouse49	2	1	0.5	False	False
Lrrn3	mouse5	2	2	1	False	False
Lrrn3	mouse50	4	4	1	False	False
Lrrn3	mouse51	4	4	1	False	False
Lrrn3	mouse52	31	31	1	True	True
Lrrn3	mouse53	9	9	1	False	False
Lrrn3	mouse54	11	11	1	False	True
Lrrn3	mouse55	23	23	1	True	True
Lrrn3	mouse56	15	15	1	False	True
Lrrn3	mouse57	8	8	1	False	False
Lrrn3	mouse58	4	4	1	False	False
Lrrn3	mouse59	5	4	0.8	False	False
Lrrn3	mouse6	16	16	1	False	True
Lrrn3	mouse60	32	32	1	True	True
Lrrn3	mouse61	10	10	1	False	True
Lrrn3	mouse62	44	44	1	True	True
Lrrn3	mouse63	46	46	1	True	True
Lrrn3	mouse64	7	7	1	False	False
Lrrn3	mouse66	7	7	1	False	False
Lrrn3	mouse67	33	33	1	True	True
Lrrn3	mouse68	47	46	0.978723404255	True	True
Lrrn3	mouse69	15	15	1	False	True
Lrrn3	mouse7	19	19	1	False	True
Lrrn3	mouse70	28	28	1	True	True
Lrrn3	mouse71	8	8	1	False	False
Lrrn3	mouse72	39	39	1	True	True
Lrrn3	mouse73	37	37	1	True	True
Lrrn3	mouse74	28	27	0.964285714286	True	True
Lrrn3	mouse75	21	21	1	True	True
Lrrn3	mouse76	39	39	1	True	True
Lrrn3	mouse8	21	20	0.952380952381	True	True
Lrrn3	mouse9	26	26	1	True	True
Lrrtm1	mouse1	10	8	0.8	False	False
Lrrtm1	mouse10	22	22	1	True	True
Lrrtm1	mouse11	55	55	1	True	True
Lrrtm1	mouse12	30	30	1	True	True
Lrrtm1	mouse13	35	35	1	True	True
Lrrtm1	mouse14	14	14	1	False	True
Lrrtm1	mouse15	30	30	1	True	True
Lrrtm1	mouse16	18	18	1	False	True
Lrrtm1	mouse17	22	22	1	True	True
Lrrtm1	mouse18	36	36	1	True	True
Lrrtm1	mouse19	34	34	1	True	True
Lrrtm1	mouse2	14	14	1	False	True
Lrrtm1	mouse20	31	31	1	True	True
Lrrtm1	mouse21	16	16	1	False	True
Lrrtm1	mouse22	20	20	1	True	True
Lrrtm1	mouse23	50	50	1	True	True
Lrrtm1	mouse24	10	10	1	False	True
Lrrtm1	mouse25	17	17	1	False	True
Lrrtm1	mouse26	18	18	1	False	True
Lrrtm1	mouse27	1	1	1	False	False
Lrrtm1	mouse29	17	17	1	False	True
Lrrtm1	mouse3	9	9	1	False	False
Lrrtm1	mouse30	3	3	1	False	False
Lrrtm1	mouse31	17	17	1	False	True
Lrrtm1	mouse32	13	13	1	False	True
Lrrtm1	mouse33	20	20	1	True	True
Lrrtm1	mouse34	36	36	1	True	True
Lrrtm1	mouse35	22	22	1	True	True
Lrrtm1	mouse36	17	17	1	False	True
Lrrtm1	mouse37	18	17	0.944444444444	False	True
Lrrtm1	mouse38	38	38	1	True	True
Lrrtm1	mouse39	6	6	1	False	False
Lrrtm1	mouse4	36	36	1	True	True
Lrrtm1	mouse40	7	7	1	False	False
Lrrtm1	mouse41	15	14	0.933333333333	False	True
Lrrtm1	mouse42	9	9	1	False	False
Lrrtm1	mouse44	29	29	1	True	True
Lrrtm1	mouse45	29	29	1	True	True
Lrrtm1	mouse46	8	8	1	False	False
Lrrtm1	mouse47	4	2	0.5	False	False
Lrrtm1	mouse48	3	3	1	False	False
Lrrtm1	mouse49	10	9	0.9	False	False
Lrrtm1	mouse5	9	9	1	False	False
Lrrtm1	mouse50	5	5	1	False	False
Lrrtm1	mouse51	4	4	1	False	False
Lrrtm1	mouse52	37	37	1	True	True
Lrrtm1	mouse53	7	6	0.857142857143	False	False
Lrrtm1	mouse54	32	32	1	True	True
Lrrtm1	mouse55	42	42	1	True	True
Lrrtm1	mouse56	10	10	1	False	True
Lrrtm1	mouse57	14	14	1	False	True
Lrrtm1	mouse58	5	5	1	False	False
Lrrtm1	mouse59	8	7	0.875	False	False
Lrrtm1	mouse6	25	25	1	True	True
Lrrtm1	mouse60	36	36	1	True	True
Lrrtm1	mouse61	10	10	1	False	True
Lrrtm1	mouse62	55	55	1	True	True
Lrrtm1	mouse63	60	60	1	True	True
Lrrtm1	mouse64	14	13	0.928571428571	False	True
Lrrtm1	mouse66	18	18	1	False	True
Lrrtm1	mouse67	39	39	1	True	True
Lrrtm1	mouse68	68	68	1	True	True
Lrrtm1	mouse69	29	29	1	True	True
Lrrtm1	mouse7	40	40	1	True	True
Lrrtm1	mouse70	41	41	1	True	True
Lrrtm1	mouse71	19	18	0.947368421053	False	True
Lrrtm1	mouse72	61	61	1	True	True
Lrrtm1	mouse73	54	54	1	True	True
Lrrtm1	mouse74	30	29	0.966666666667	True	True
Lrrtm1	mouse75	20	20	1	True	True
Lrrtm1	mouse76	67	67	1	True	True
Lrrtm1	mouse8	35	35	1	True	True
Lrrtm1	mouse9	23	23	1	True	True
Lrrtm3	mouse1	9	8	0.888888888889	False	False
Lrrtm3	mouse10	21	21	1	True	True
Lrrtm3	mouse11	46	46	1	True	True
Lrrtm3	mouse12	27	26	0.962962962963	True	True
Lrrtm3	mouse13	31	31	1	True	True
Lrrtm3	mouse14	21	20	0.952380952381	True	True
Lrrtm3	mouse15	39	39	1	True	True
Lrrtm3	mouse16	23	23	1	True	True
Lrrtm3	mouse17	22	22	1	True	True
Lrrtm3	mouse18	29	29	1	True	True
Lrrtm3	mouse19	26	25	0.961538461538	True	True
Lrrtm3	mouse2	7	7	1	False	False
Lrrtm3	mouse20	39	39	1	True	True
Lrrtm3	mouse21	24	24	1	True	True
Lrrtm3	mouse22	16	16	1	False	True
Lrrtm3	mouse23	51	51	1	True	True
Lrrtm3	mouse24	25	25	1	True	True
Lrrtm3	mouse25	22	21	0.954545454545	True	True
Lrrtm3	mouse26	21	21	1	True	True
Lrrtm3	mouse27	1	1	1	False	False
Lrrtm3	mouse29	8	8	1	False	False
Lrrtm3	mouse3	8	8	1	False	False
Lrrtm3	mouse30	9	9	1	False	False
Lrrtm3	mouse31	12	12	1	False	True
Lrrtm3	mouse32	16	16	1	False	True
Lrrtm3	mouse33	15	15	1	False	True
Lrrtm3	mouse34	27	27	1	True	True
Lrrtm3	mouse35	11	11	1	False	True
Lrrtm3	mouse36	16	15	0.9375	False	True
Lrrtm3	mouse37	14	14	1	False	True
Lrrtm3	mouse38	23	23	1	True	True
Lrrtm3	mouse39	5	5	1	False	False
Lrrtm3	mouse4	28	28	1	True	True
Lrrtm3	mouse40	9	9	1	False	False
Lrrtm3	mouse41	17	17	1	False	True
Lrrtm3	mouse42	13	13	1	False	True
Lrrtm3	mouse43	1	0	0	False	False
Lrrtm3	mouse44	28	28	1	True	True
Lrrtm3	mouse45	23	23	1	True	True
Lrrtm3	mouse46	9	9	1	False	False
Lrrtm3	mouse47	7	6	0.857142857143	False	False
Lrrtm3	mouse48	10	10	1	False	True
Lrrtm3	mouse49	8	7	0.875	False	False
Lrrtm3	mouse5	9	8	0.888888888889	False	False
Lrrtm3	mouse50	5	5	1	False	False
Lrrtm3	mouse51	5	4	0.8	False	False
Lrrtm3	mouse52	34	34	1	True	True
Lrrtm3	mouse53	5	5	1	False	False
Lrrtm3	mouse54	35	34	0.971428571429	True	True
Lrrtm3	mouse55	28	28	1	True	True
Lrrtm3	mouse56	11	11	1	False	True
Lrrtm3	mouse57	18	17	0.944444444444	False	True
